Unnamed: 0,tag,content,counts,link_next,link_prev,label,domain
40,html body text div div a  ,淘宝,171,1,1,0,cleaneval
41,html body text div div  ,|,172,1,1,0,cleaneval
42,html body text div div a  ,职场,174,0,1,0,cleaneval
43,html body text div table tr td  ,娱乐首页,198,1,0,0,cleaneval
44,html body text div table tr td a  ,明星,204,1,1,0,cleaneval
45,html body text div table tr td a  ,电影,210,1,1,0,cleaneval
46,html body text div table tr td a  ,音乐,216,1,1,0,cleaneval
47,html body text div table tr td a  ,电视,222,1,1,0,cleaneval
48,html body text div table tr td a  ,综艺,228,1,1,0,cleaneval
49,html body text div table tr td a  ,视听,234,1,1,0,cleaneval
50,html body text div table tr td a  ,幻灯,240,1,1,0,cleaneval
51,html body text div table tr td a  ,论坛,246,1,1,0,cleaneval
52,html body text div table tr td a  ,游戏,252,1,1,0,cleaneval
53,html body text div table tr td a  ,笑话,258,1,1,0,cleaneval
54,html body text div table tr td a  ,时尚,264,1,1,0,cleaneval
55,html body text div table tr td a  ,星座,270,1,1,0,cleaneval
56,html body text div table tr td a  ,旅游,276,0,1,0,cleaneval
57,html body text div table tr td table tr td a  ,[试听]张靓颖《天下无双》,315,1,0,0,cleaneval
58,html body text div table tr td table tr td a  ,[视频]《冰河世纪2：消融》预告片,324,0,1,0,cleaneval
59,html body text div table tr td  ,·,350,1,0,0,cleaneval
60,html body text div table tr td a  ,娱乐幻灯,352,1,1,0,cleaneval
61,html body text div table tr td  ,·,353,1,1,0,cleaneval
62,html body text div table tr td a  ,在线影院,355,1,1,0,cleaneval
63,html body text div table tr td  ,·,356,1,1,0,cleaneval
64,html body text div table tr td a  ,碟探快报,358,1,1,0,cleaneval
65,html body text div table tr td  ,·,359,1,1,0,cleaneval
66,html body text div table tr td a  ,电视剧照,361,1,1,0,cleaneval
67,html body text div table tr td  ,·,362,1,1,0,cleaneval
68,html body text div table tr td a  ,演出剧照,364,0,1,0,cleaneval
69,html body text div div table tr td div  ,娱乐圈受黑社会控制？ 明星挨打事件回顾(图),386,1,0,1,cleaneval
70,html body text div div table tr td  ,2005-04-27 14:32更新 来源：千龙新闻网,394,1,1,0,cleaneval
71,html body text div div table tr td a  ,发表评论,398,0,1,0,cleaneval
72,html body text div div table tr td b  ,今,409,1,0,0,cleaneval
73,html body text div div table tr td b  ,日,411,1,1,0,cleaneval
74,html body text div div table tr td b  ,推,413,1,1,0,cleaneval
75,html body text div div table tr td b  ,荐,415,1,1,0,cleaneval
76,html body text div div table tr td a  ,征集现场观众 和“搜星”一起过五一,424,1,1,0,cleaneval
77,html body text div div table tr td a  ,吴君如早产诞下女婴 肥嘟嘟像陈可辛,428,1,1,0,cleaneval
78,html body text div div table tr td a  ,陈慧琳戴千万钻饰变身幸福公主,432,1,1,0,cleaneval
79,html body text div div table tr td a  ,凯蒂为汤姆生下一女 取名苏里,436,1,1,0,cleaneval
80,html body text div div table tr td a  ,蔡依林新专辑造型曝光 大秀瑜伽,446,1,1,0,cleaneval
81,html body text div div table tr td a  ,李嘉欣不如靠自己 知心伴侣难找,450,1,1,0,cleaneval
82,html body text div div table tr td a  ,斯皮尔伯格献计 多建影院多写好故事,454,1,1,0,cleaneval
83,html body text div div table tr td a  ,张艺谋全力奔奥运 新谋女郎羞涩现身,458,1,1,0,cleaneval
84,html body text div div p  ,近日，惊爆台湾本土天王吴宗宪被打，娱乐圈被打事件频频发生。涉及赌债，感情纠葛，原因种种。然港台明星被打时间频繁发生的背后，让我们惊骇黑色会涉圈之深。让我们回顾一下众明星被打事件：,463,0,1,1,cleaneval
85,html body text div div table tr td table tr td table tr td  ,·,509,1,0,0,cleaneval
86,html body text div div table tr td table tr td table tr td nobr a  ,医疗关注--前列腺新发现,517,1,1,0,cleaneval
87,html body text div div table tr td table tr td table tr td  ,·,522,1,1,0,cleaneval
88,html body text div div table tr td table tr td table tr td nobr a  ,皮肤顽疾----康复圣地,530,0,1,0,cleaneval
89,html body text div div table tr td table tr td table tr td  ,·,543,1,0,0,cleaneval
90,html body text div div table tr td table tr td table tr td nobr a  ,国际认证：专治口臭、溃疡,551,1,1,0,cleaneval
91,html body text div div table tr td table tr td table tr td  ,·,556,1,1,0,cleaneval
92,html body text div div table tr td table tr td table tr td nobr a  ,★07男人--补肾新药（图）,564,0,1,0,cleaneval
93,html body text div div p  ,宪哥被打成“猪头”,576,1,0,1,cleaneval
94,html body text div div p  ,2005年4月18日吴宗宪进棚录像，凌晨收班后，于2、3点在忠孝东路一带餐厅用餐，出来的时候在忠孝东路216巷附近，突然被4、5名不明人士殴打，随即立刻送到国泰医院救治，就当前了解，吴宗宪伤势并不严重，之后立刻报警备案。据悉，他的头部缝了9针，送到医院时眼部淤血，衣着不整，神情十分狼狈。详情,579,1,1,1,cleaneval
95,html body text div div p  ,整容手术后，露面说案情,584,1,1,1,cleaneval
96,html body text div div p  ,2004年6月，艺人贺一航也传出疑因欠下赌债及惹了大哥女人而遭痛殴，外界众说纷纭，但贺一航在基隆长庚医院接受整容手术后，露脸向媒体说明一切。贺一航说他不知道打他的人是谁，不过可能和他拒拍某广告，以及价钱谈不拢有关。,587,1,1,1,cleaneval
97,html body text div div p  ,涉嫌殴打陈冠希的两名少年被警方带走,592,1,1,1,cleaneval
98,html body text div div p  ,陈冠希2004年3月15日，于香港地区中环一间商场内遭两名外籍青年挑衅，而遭挥拳殴打，双方在中环区展开近半小时的追逐战，最后陈冠希致电经理人公司求救，由赶至现场协助的公司职员成功截获打人的两名青年，交当地警方处理。陈冠希被打后面部受伤，包括颧骨、耳背等位置均被打至红肿。,595,1,1,1,cleaneval
99,html body text div div p  ,杨恭如遇袭后首露面,600,1,1,1,cleaneval
100,html body text div div p  ,2002年10月9日 杨恭如在铜锣湾Ｃｏｖａ餐厅遭辱打。当日下午，杨恭如母女与一位男士喝茶。期间该男士接听了一个电话后，便走出餐厅外，之后便见该男士与一身穿深色便服的女子在外拉扯，及后一名女子突然冲入餐厅，从后向没防备的杨恭如的头部袭击，恭如闪身回避对方，该女子仍未收手继续袭击，向恭如的颈部位置大力一拍，而该女子事后迅速离去，之后杨母便致电报警求助。,603,1,1,1,cleaneval
101,html body text div div p  ,陈升,608,1,1,1,cleaneval
102,html body text div div p  ,滚石（台湾）公司就歌手陈升2002年6月27日凌晨被袭。据报道，其是在喝酒时被人用酒瓶砸伤的。经过两年诉讼，法官判决当初叫唆并打人的萧捷文5年8个月徒刑。,611,1,1,1,cleaneval
103,html body text div div p  ,曾志伟亲述被打经过 期间三度洒泪,616,1,1,1,cleaneval
104,html body text div div p  ,曾志伟是2001年7月6日深夜遇袭的。当晚，刚从上海返港的曾志伟兴致不减，与朋友相约到九龙旺角一家酒吧消遣。其间，曾有3名大汉闯入巡视了一番，不一会，他们去而复返，不由分说用手电筒劈头盖脸向躺在沙发上的曾志伟打来。被打得血流满面，大约5分钟后，歹徒停手扬长而去。在场的朋友急忙驾车将伤得不轻的曾志伟送往附近医院诊治，曾志伟头部缝了5针，前额缝了10多针。,619,1,1,1,cleaneval
105,html body text div div p  ,梁思浩心有余悸,624,1,1,1,cleaneval
106,html body text div div p  ,梁思浩于2002年2月23日在九龙塘一食肆，遭两名大汉打了三个耳光，其后思浩表示事发地点并非一间食肆内，而是西贡。,627,1,1,1,cleaneval
107,html body text div div p  ,文章来源：千龙网,633,0,1,0,cleaneval
108,html body text div div table tr td div a  ,发送给朋友,647,1,0,0,cleaneval
109,html body text div div table tr td div a  ,发表评论,653,1,1,0,cleaneval
110,html body text div div table tr td div a  ,打印本文,659,1,1,0,cleaneval
111,html body text div div div div b  ,相关报道：,666,1,1,0,cleaneval
112,html body text div div div div  ,·,669,1,1,0,cleaneval
113,html body text div div div div a  ,娱乐圈受黑社会控制? 明星挨打事件回顾,671,1,1,0,cleaneval
114,html body text div div div div span  ,(2005-04-27 14:32PM),674,1,1,0,cleaneval
115,html body text div div div div  ,·,677,1,1,0,cleaneval
116,html body text div div div div a  ,娱乐圈受黑社会控制?明星挨打事件簿(图),679,1,1,0,cleaneval
117,html body text div div div div span  ,(2005-04-27 12:00PM),682,1,1,0,cleaneval
118,html body text div div div div  ,·,685,1,1,0,cleaneval
119,html body text div div div div a  ,不必担心，吴宗宪们总能化挨打为娱乐的,687,1,1,0,cleaneval
120,html body text div div div div span  ,(2005-04-20 17:03PM),690,1,1,0,cleaneval
121,html body text div div div div  ,·,693,1,1,0,cleaneval
122,html body text div div div div a  ,“死对头”黄安吴宗宪早该挨打 他太招摇了,695,1,1,0,cleaneval
123,html body text div div div div span  ,(2005-04-19 18:03PM),698,1,1,0,cleaneval
124,html body text div div div div  ,·,701,1,1,0,cleaneval
125,html body text div div div div a  ,黄安落井下石：吴宗宪早该挨打了 我都想打他,703,1,1,0,cleaneval
126,html body text div div div div span  ,(2005-04-19 10:25AM),706,1,1,0,cleaneval
127,html body text div div div div  ,·,709,1,1,0,cleaneval
128,html body text div div div div a  ,李玟保镖殴打歌迷 痴心歌迷称挨打也值得,711,1,1,0,cleaneval
129,html body text div div div div span  ,(2004-04-26 02:40AM),714,1,1,0,cleaneval
130,html body text div div div div  ,·,717,1,1,0,cleaneval
131,html body text div div div div a  ,李玟保镖打歌迷 歌迷竟称为李玟挨打也值,719,1,1,0,cleaneval
132,html body text div div div div span  ,(2004-04-26 01:40AM),722,0,1,0,cleaneval
133,html body text div div div a  ,返回页首,737,1,0,0,cleaneval
134,html body text div div div  ,|,738,1,1,0,cleaneval
135,html body text div div div a  ,关闭窗口,741,0,1,0,cleaneval
136,html body text div div table tr td span b a  ,火爆招商信息,765,0,0,0,cleaneval
137,html body text div div table tr td table tr td nobr a  ,风湿、类风湿获重大突破,790,1,0,0,cleaneval
138,html body text div div table tr td table tr td nobr a  ,★不再做一分钟男人!,799,0,1,0,cleaneval
139,html body text div div table tr td table tr td nobr a  ,18岁以下勿点击/图文,821,0,0,0,cleaneval
140,html body text div div table tr td table tr td nobr a  ,口述:“老公一分钟怎么办”,839,1,0,0,cleaneval
141,html body text div div table tr td table tr td nobr a  ,失眠抑郁症--必须亮剑★,848,0,1,0,cleaneval
142,html body text div div table tr td table tr td nobr a  ,■风湿、类风湿已被攻破,866,1,0,0,cleaneval
143,html body text div div table tr td table tr td nobr a  ,老婆口述:老公越来越棒,875,0,1,0,cleaneval
144,html body text div div div div b  ,明星幻灯,896,0,0,0,cleaneval
145,html body text div div div div div a div  ,炫彩徐若瑄性感迷人,914,0,0,0,cleaneval
146,html body text div div div div div a div  ,super girl未满18,930,0,0,0,cleaneval
147,html body text div div div div div a div  ,新娘，为何如此沉闷,946,1,0,0,cleaneval
148,html body text div div div div b  ,消费热点,952,0,1,0,cleaneval
149,html body text div div div div table tr td nobr a  ,和爱人接吻口臭口臭怎么办,966,0,0,0,cleaneval
150,html body text div div div div table tr td nobr a  ,★打呼噜-人类-睡梦杀手,979,0,0,0,cleaneval
151,html body text div div div div table tr td nobr a  ,■白发--脱发--最终选择■,992,0,0,0,cleaneval
152,html body text div div div div table tr td nobr a  ,★首创中医-清咽-戒烟奥秘,1005,0,0,0,cleaneval
153,html body text div div div div table tr td nobr a  ,■■治脱发、白发特效奇药,1018,0,0,0,cleaneval
154,html body text div div div div table tr td nobr a  ,■■■男人大--女人爱！,1031,0,0,0,cleaneval
155,html body text div div div div table tr td nobr a  ,●治疗高血压-中药显奇效,1044,0,0,0,cleaneval
156,html body text div div div div table tr td nobr a  ,★★高血压--新纪元★★,1057,0,0,0,cleaneval
157,html body text div div div div table tr td nobr a  ,★★★丰胸-（图）★★★,1069,0,0,0,cleaneval
158,html body text div div div div table tr td nobr a  ,★★塑造自信男人的秘决！,1082,0,0,0,cleaneval
159,html body text div div div div b  ,在线电影,1129,1,0,0,cleaneval
160,html body text div div div a  ,冰河世纪2：消融,1139,1,1,0,cleaneval
161,html body text div div div a  ,隔山有眼,1147,1,1,0,cleaneval
162,html body text div div div a  ,大卫·查普尔的街区聚会,1155,1,1,0,cleaneval
163,html body text div div div div b  ,精彩剧照,1159,1,1,0,cleaneval
164,html body text div div div a  ,《美女也愁嫁》精美剧照,1169,1,1,0,cleaneval
165,html body text div div div a  ,励志日剧《阿信》怀旧剧照,1177,1,1,0,cleaneval
166,html body text div div div a  ,《红拂女》剧照舒淇万种风情,1185,0,1,0,cleaneval
167,html body text div div table tr td div b  ,图片精选,1204,0,0,0,cleaneval
168,html body text div div table tr td table tr td a  ,黄奕芬兰行 演绎冰天雪地...,1215,1,0,0,cleaneval
169,html body text div div table tr td table tr td a  ,莫文蔚性感玉腿写真韵味十足,1222,1,1,0,cleaneval
170,html body text div div table tr td div b  ,其他报道,1232,1,1,0,cleaneval
171,html body text div div table tr td div div  ,·,1237,1,1,0,cleaneval
172,html body text div div table tr td div div a  ,舞台剧让自己信心百倍 朱莉娅罗伯茨准备复出,1239,1,1,0,cleaneval
173,html body text div div table tr td div div span  ,(04-19),1242,1,1,0,cleaneval
174,html body text div div table tr td div div  ,·,1245,1,1,0,cleaneval
175,html body text div div table tr td div div a  ,电话专访阿汤哥：做明星的孩子不容易(组图),1247,1,1,0,cleaneval
176,html body text div div table tr td div div span  ,(04-19),1250,1,1,0,cleaneval
177,html body text div div table tr td div div  ,·,1253,1,1,0,cleaneval
178,html body text div div table tr td div div a  ,哈里森福特回应订婚谣言 生活中什么都有可能,1255,1,1,0,cleaneval
179,html body text div div table tr td div div span  ,(04-19),1258,1,1,0,cleaneval
180,html body text div div table tr td div div  ,·,1261,1,1,0,cleaneval
181,html body text div div table tr td div div a  ,希尔顿尼古拉斯感情升温 缠绵亲热现身比赛场,1263,1,1,0,cleaneval
182,html body text div div table tr td div div span  ,(04-19),1266,1,1,0,cleaneval
183,html body text div div table tr td div div  ,·,1269,1,1,0,cleaneval
184,html body text div div table tr td div div a  ,吴君如早产诞下七磅女婴 肥嘟嘟像陈可辛(图),1271,1,1,0,cleaneval
185,html body text div div table tr td div div span  ,(04-19),1274,1,1,0,cleaneval
186,html body text div div table tr td div div  ,·,1277,1,1,0,cleaneval
187,html body text div div table tr td div div a  ,凯蒂为汤姆克鲁斯生下一女 取名“苏里”(图),1279,1,1,0,cleaneval
188,html body text div div table tr td div div span  ,(04-19),1282,1,1,0,cleaneval
189,html body text div div table tr td div div  ,·,1285,1,1,0,cleaneval
190,html body text div div table tr td div div a  ,坐名贵欧洲椅 陈慧琳戴千万钻饰变身幸福公主,1287,1,1,0,cleaneval
191,html body text div div table tr td div div span  ,(04-19),1290,1,1,0,cleaneval
192,html body text div div table tr td div div  ,·,1293,1,1,0,cleaneval
193,html body text div div table tr td div div a  ,凯文审理家务事 勒令杰西卡掏“青春损失费”,1295,1,1,0,cleaneval
194,html body text div div table tr td div div span  ,(04-19),1298,0,1,0,cleaneval
195,html body text div a  ,关于雅虎,1309,1,0,0,cleaneval
196,html body text div  ,|,1310,1,1,0,cleaneval
197,html body text div a  ,使用须知,1312,1,1,0,cleaneval
198,html body text div  ,|,1313,1,1,0,cleaneval
199,html body text div a  ,诚聘英才,1315,1,1,0,cleaneval
200,html body text div  ,|,1316,1,1,0,cleaneval
201,html body text div a  ,广告服务,1318,1,1,0,cleaneval
202,html body text div  ,|,1319,1,1,0,cleaneval
203,html body text div a  ,搜索竞价,1321,1,1,0,cleaneval
204,html body text div  ,|,1322,1,1,0,cleaneval
205,html body text div a  ,网络实名,1324,1,1,0,cleaneval
206,html body text div  ,|,1325,1,1,0,cleaneval
207,html body text div a  ,中文上网,1327,1,1,0,cleaneval
208,html body text div  ,[,1328,1,1,0,cleaneval
209,html body text div a  ,更多,1330,1,1,0,cleaneval
210,html body text div  ,],1331,1,1,0,cleaneval
211,html body text div span a  ,Yahoo.com.cn © 2006,1336,1,1,0,cleaneval
212,html body text div span  ,版权所有 不得转载,1337,1,1,0,cleaneval
213,html body text div span a  ,京ICP证000022号,1339,1,1,0,cleaneval
214,html body text div  ,全球阿里巴巴：,1347,1,1,0,cleaneval
215,html body text div a  ,中国站,1349,1,1,0,cleaneval
216,html body text div  ,|,1350,1,1,0,cleaneval
217,html body text div a  ,国际站,1352,1,1,0,cleaneval
218,html body text div  ,|,1353,1,1,0,cleaneval
219,html body text div a  ,日文站,1355,1,1,0,cleaneval
220,html body text div  ,|,1356,1,1,0,cleaneval
221,html body text div a  ,淘宝站,1358,1,1,0,cleaneval
222,html body text div  ,|,1359,1,1,0,cleaneval
223,html body text div a  ,支付宝,1361,1,1,0,cleaneval
224,html body text div  ,|,1362,1,1,0,cleaneval
225,html body text div a  ,雅虎中国,1364,0,1,0,cleaneval
