tag,content,label,depth,domain
html body div nav div div div div div ul li ul li ul li ul li a  ,三大叔的樂活相談室,0,18,newdata
html body div nav div div div div div ul li ul li ul li ul li a  ,維斯塔愛看書,0,18,newdata
html body div nav div div div div div ul li ul li ul li ul li a  ,鄭宗弦少年小說創作經驗談,0,18,newdata
html body div nav div div div div div ul li ul li ul li ul li a  ,寺島言之掰不停的那一刻鐘,0,18,newdata
html body div nav div div div div div ul li ul li ul li ul li a  ,裴凡強的人我生活,0,18,newdata
html body div nav div div div div div ul li ul li ul li ul li a  ,老貓出版偵查課,0,18,newdata
html body div nav div div div div div ul li ul li ul li ul li a  ,周浩正的編輯畢旅,0,18,newdata
html body div nav div div div div div ul li ul li a  ,GENE思書軒,0,14,newdata
html body div nav div div div div div ul li ul li a  ,朱家安不要偷懶了,0,14,newdata
html body div nav div div div div div ul li ul li a  ,閱讀夏LaLa,0,14,newdata
html body div nav div div div div div ul li ul li a  ,果子離群索書,0,14,newdata
html body div nav div div div div div ul li ul li a  ,祁立峰讀古文撞到鄉民,0,14,newdata
html body div nav div div div div div ul li ul li a  ,冬陽一直推,0,14,newdata
html body div nav div div div div div ul li ul li a  ,Waiting：上山頭，拚書影,0,14,newdata
html body div nav div div div div div ul li ul li a  ,故事工廠的戲裡戲外,0,14,newdata
html body div nav div div div div div ul li ul li a  ,法律白話文運動,0,14,newdata
html body div nav div div div div div ul li ul li a  ,吳曉樂：有時流離,0,14,newdata
html body div nav div div div div div ul li ul li a  ,說書 Speaking of Books,0,14,newdata
html body div nav div div div div div ul li ul li a  ,陳培瑜睡醒活在繪本裡,0,14,newdata
html body div nav div div div div div ul li ul li a  ,評書青鳥,0,14,newdata
html body div nav div div div div div ul li ul li a  ,外邊世界,0,14,newdata
html body div nav div div div div div ul li ul li ul li a  ,每月專題,0,16,newdata
html body div nav div div div div div ul li ul li ul li a  ,世界就是我們,0,16,newdata
html body div nav div div div div div ul li ul li ul li a  ,張耀升之黑是最溫暖的顏色,0,16,newdata
html body div nav div div div div div ul li ul li ul li a  ,伊格言之虛構的萬物論,0,16,newdata
html body div nav div div div div div ul li ul li ul li a  ,陳栢青之壞品味,0,16,newdata
html body div nav div div div div div ul li a  ,專訪/記錄,0,12,newdata
html body div nav div div div div div ul li ul li a  ,專訪,0,14,newdata
html body div nav div div div div div ul li ul li a  ,活動記錄,0,14,newdata
html body div nav div div div div div ul li a  ,產業,0,12,newdata
html body div nav div div div div div ul li ul li a  ,華文市場,0,14,newdata
html body div nav div div div div div ul li ul li a  ,國際風向,0,14,newdata
html body div nav div div div div div ul li ul li a  ,讀犢看出版,0,14,newdata
html body div nav div div div div div ul li a  ,更新,0,12,newdata
html body div nav div div div div div ul li ul li a  ,犢叔扭扭,0,14,newdata
html body div nav div div div div div ul li ul li a  ,版本紀錄,0,14,newdata
html body div nav div div div div div ul li a  ,聯絡我們,0,12,newdata
html body div nav div div div div div ul li ul li a  ,訂閱閱讀最前線,0,14,newdata
html body div nav div div div div div ul li ul li a  ,讀者投稿,0,14,newdata
html body div nav div div div div div ul li ul li a  ,活動合作,0,14,newdata
html body div nav div div div div div ul li ul li a  ,讀者遞麥,0,14,newdata
html body div nav div div div div div ul li a  ,Readmoo電子書,0,12,newdata
html body div div div div div article header span a  ,活動訊息,0,11,newdata
html body div div div div div article header h1 a  ,【抽票活動】宮部美幸三島屋怪談《之間》舞台劇,1,11,newdata
html body div div div div div article header ul li  ,發表於,1,11,newdata
html body div div div div div article header ul li time  ,"17 12 月, 2021",1,12,newdata
html body div div div div div article header ul li  ,By,1,11,newdata
html body div div div div div article header ul li a  ,Readmoo編輯團隊,1,12,newdata
html body div div div div div article div div div span  ,The following two tabs change content below.,1,12,newdata
html body div div div div div article div div div ul li a  ,作者,1,14,newdata
html body div div div div div article div div div ul li a  ,最新文章,1,14,newdata
html body div div div div div article div div div div div div div h4  ,Readmoo編輯團隊,1,16,newdata
html body div div div div div article div div div div div div div  ,閱讀最前線編輯群。,1,15,newdata
html body div div div div div article div div div div div div div h4  ,Readmoo編輯團隊的最新文章,1,16,newdata
html body div div div div div article div div div div div div div h4 span  ,(,1,17,newdata
html body div div div div div article div div div div div div div h4 span a  ,more...,1,18,newdata
html body div div div div div article div div div div div div div h4 span  ,),1,17,newdata
html body div div div div div article div div div div div div ul li a  ,讀墨禮券／犢幣服務及系統調整,1,17,newdata
html body div div div div div article div div div div div div ul li span  ,-2061,1,17,newdata
html body div div div div div article div div div div div div ul li a  ,我的孩子沒有上過學，數學對他們而言不是測驗或背誦,1,17,newdata
html body div div div div div article div div div div div div ul li span  ,-2061,1,17,newdata
html body div div div div div article div div div div div div ul li a  ,德國人出了名不遲到，連早到也是一種不準時？,1,17,newdata
html body div div div div div article div div div div div div ul li span  ,-2061,1,17,newdata
html body div div div div div article div div p strong  ,日本作家宮部美幸（Miyabe Miyuki）作品首次授權在台演出,1,12,newdata
html body div div div div div article div div p strong  ,本次將改編〈和尚的壺〉、〈哭泣童子〉兩篇故事,1,12,newdata
html body div div div div div article div div p strong  ,Reamoo讀者限定！粉絲團贈票活動開跑～,1,12,newdata
html body div div div div div article div div div  ,繼寺山修司、三島由紀夫⋯⋯導演鍾伯淵再挑戰日本文學經典——宮部美幸怪談系列！,1,11,newdata
html body div div div div div article div div div  ,被譽為日本國民作家的宮部美幸，其作品《模仿犯》更創下日本出版界史無前例的「六冠」榮耀。他的許多作品在日本改編成許多電影、電視劇、漫畫、舞台劇。在台灣曉劇場首次取得授權在台搬演！,1,11,newdata
html body div div div div div article div div div p  ,本次將改編〈哭泣童子〉、〈和尚的壺〉兩篇故事。,1,12,newdata
html body div div div div div article div div div  ,在最壞時節，人心之善迎來和煦暖陽與希望曙光，歡慶時節也可能遭逢狂風驟雨和絕望顫慄；一則則故事將穿越時空、地境，讓我們危難中、幸福裡找到生存的力量。,1,11,newdata
html body div div div div div article div div div  ,關於宮部美幸,1,11,newdata
html body div div div div div article div div div  ,日本知名推理小說作家，在日本有「平成國民作家」之美譽。1960年12月23日出生於日本東京，創作題材多元的她，不僅擅長推理小說，也撰寫時代小說與奇幻小說，作品總是充滿社會批判及社會關懷，刻劃角色心理的功力十分高超。曾擔任法律事務所速記員與東京瓦斯催繳員的工作，這兩份工作讓宮部目睹了各式各樣世界上的人生悲喜劇，影響了她後來的創作。知名作品包含《模仿犯》、《所羅門的偽證》、《哭泣童子》等。,1,11,newdata
html body div div div div div article div div div p  ,關於曉劇場,1,12,newdata
html body div div div div div article div div div p  ,曉劇場2006年成立於臺北，作品從劇場詮釋經典文學之美、以創作切入社會議題，從土地探索在地的創作能量；近年進駐萬華，曾訪談萬華街友與性工作者，記錄萬華的生命故事，透過演出，更加了解生活的土地，讓劇場回歸日常、平凡；也以文化侵略為主題創作「穢土天堂系列作品」，探討強勢文化對弱勢文化的侵略、個人與社會的關係；每年推出「夏日微涼夜話系列」，從鬼魅神怪中找到人心溫暖。曉劇場希望透過每一個作品反映當代社會，也記錄我們存在的當下環境。,1,12,newdata
html body div div div div div article div div div p  ,近年團隊也積極向外推廣，連續受到國際藝術節邀請，曾參與上海國際當代戲劇節、曼谷國際劇場藝術節、日本東京藝術節、臺北藝術節、亞洲表演藝術節及東京藝術節演出。曉劇場期望我們的作品能讓不同語言及文化背景的觀眾，都能為同樣的生命演繹所共鳴，藉由戲劇的力量帶給更多人真實的感動。,1,12,newdata
html body div div div div div article div div h2  ,▍活動辦法,1,11,newdata
html body div div div div div article div div p  ,在 FB 貼文下方留言回答以下問題，即可參加本次抽票活動。,1,11,newdata
html body div div div div div article div div p span strong  ,【 Q.在宮部美幸的作品當中，最吸引你的是她的文筆、故事、人物、謎團，還是什麼特色呢？】,1,13,newdata
html body div div div div div article div div h2  ,▍舞台劇場次,1,11,newdata
html body div div div div div article div div p  ,12/25（六）14:30（1位名額，2張票券）,1,11,newdata
html body div div div div div article div div p  ,12/26（日）14:30（1位名額，2張票券）,1,11,newdata
html body div div div div div article div div p  ,地點為：台灣戲曲中心（臺北市士林區文林路751號）,1,11,newdata
html body div div div div div article div div p  ,其他活動相關細節，請洽曉劇場粉絲專頁：,1,11,newdata
html body div div div div div article div div p a  ,https://www.facebook.com/shinehousetheatre,1,12,newdata
html body div div div div div article div div h2  ,▍活動說明,1,11,newdata
html body div div div div div article div div ul li  ,12/17～12/20 預約報名,1,12,newdata
html body div div div div div article div div ul li  ,12/21 公佈 2 名獲選名單,1,12,newdata
html body div div div div div article div div p  ,★限量活動僅 2 位名額，獲選者我們將私訊與您聯繫，並發放相關表單以利後續寄送。,1,11,newdata
html body div div div div div article div div p  ,★其他未盡事宜，Readmoo 保留最終修改、更動、解釋之權利,1,11,newdata
html body div div div div div article div div div div div div a  ,黑武御神火府邸,0,15,newdata
html body div div div div div article div div div div div div  ,宮部美幸,0,14,newdata
html body div div div div div article div div div div div div a  ,推理\犯罪小說,0,15,newdata
html body div div div div div article div div div div div div  ,| 獨步文化 | 2021/4/29出版,0,14,newdata
html body div div div div div article div div div div div a  ,買電子書,0,14,newdata
html body div div div div div article div div a  ,三島屋,0,11,newdata
html body div div div div div article div div a  ,和尚的壺,0,11,newdata
html body div div div div div article div div a  ,哭泣童子,0,11,newdata
html body div div div div div article div div a  ,妖怪,0,11,newdata
html body div div div div div article div div a  ,宮部美幸,0,11,newdata
html body div div div div div article div div a  ,懸疑,0,11,newdata
html body div div div div div article div div a  ,抽票,0,11,newdata
html body div div div div div article div div a  ,推理,0,11,newdata
html body div div div div div article div div a  ,時代小說,0,11,newdata
html body div div div div div article div div a  ,曉劇場,0,11,newdata
html body div div div div div article div div a  ,江戶,0,11,newdata
html body div div div div div article div div a  ,粉絲團,0,11,newdata
html body div div div div div article div div a  ,舞台劇,0,11,newdata
html body div div div div div article div div a  ,靈異,0,11,newdata
html body div div div div div article div div a  ,鬼怪,0,11,newdata
html body div div div div div article div div a  ,黑白之間,0,11,newdata
html body div div div div div nav ul li a span  ,←,0,12,newdata
html body div div div div div nav ul li a  ,比信仰更大的幻術——專訪《最後的魔術家族》作者吳威邑,0,11,newdata
html body div div div div div nav ul li a  ,想在會議裡掌握風向？試試先聲奪人,0,11,newdata
html body div div div div div nav ul li a span  ,→,0,12,newdata
html body div div div div div div div h3  ,您可能還想看...,0,10,newdata
html body div div div div div div div div h4 a  ,【經典也青春系列講座第三講】張耀升談《母親》：一體兩面的墮落與救贖,0,12,newdata
html body div div div div div div div div time  ,"5 5 月, 2015					",0,11,newdata
html body div div div div div div div div h4 a  ,【熱青年】共居時代，社群新關係──室友，是友？不能放棄的線下社群,0,12,newdata
html body div div div div div div div div time  ,"26 8 月, 2018					",0,11,newdata
html body div div div div div div div div h4 a  ,5/30【犢講座33】針筒、畫筆、手術刀：醫（學）生的創作之路,0,12,newdata
html body div div div div div div div div time  ,"8 5 月, 2015					",0,11,newdata
html body div div div div div div div div h4 a  ,5/16【《 東說西說東西說》新書發表會】,0,12,newdata
html body div div div div div div div div time  ,"7 5 月, 2015					",0,11,newdata
html body div div div div div div div  ,Copyright © 2020 群傳媒股份有限公司,0,9,newdata
html body div div div  ,加入粉絲團，天天帶給你有趣的閱讀新聞,0,5,newdata
html body div div div  ,加入Line好友,0,5,newdata
html body div div div  ,訂閱電子報,0,5,newdata
