Unnamed: 0,tag,content,counts,link_next,link_prev,label,domain
17,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主持人：南开大学经济学院院长 周立群教授,235,1,1,1,cleaneval
18,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,（1） 来宾介绍,237,1,1,1,cleaneval
19,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,（2） 南开大学校长 侯自新教授 致辞,239,1,1,1,cleaneval
20,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,（3） 中国经济学年会秘书长 海闻教授 致辞,241,1,1,1,cleaneval
21,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,8:50—9:20 特邀嘉宾主题演讲,244,1,1,1,cleaneval
22,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,（1）天津市人民政府戴相龙市长 演讲,246,1,1,1,cleaneval
23,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,9:20—9:50,248,1,1,1,cleaneval
24,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,（2）美国加州大学（伯克利）经济系钱颖一教授 演讲,250,1,1,1,cleaneval
25,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,“现代经济学与中国经济改革”,252,1,1,1,cleaneval
26,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,9:50—10:10 大会休息 拍照留念,255,1,1,1,cleaneval
27,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,10:10—12:10 “宏观经济政策与金融改革” 论坛,258,1,1,1,cleaneval
28,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主持人： 逄锦聚（南开大学副校长）,260,1,1,1,cleaneval
29,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主讲人：,262,1,1,1,cleaneval
30,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,李 扬（中国社科院金融所 所长）,264,1,1,1,cleaneval
31,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,巫和懋（台湾大学管理学院 教授）“对建立金融市场秩序的一些看法”,266,1,1,1,cleaneval
32,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,谢 平（中央汇金控股公司 总经理）“现代金融理论与中国金融改革的逻辑”,268,1,1,1,cleaneval
33,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,郑国汉（香港科技大学经济系 主任）“我对人民币汇率及汇率机制的几点意见”,270,1,1,1,cleaneval
34,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,朱 民（中国银行 行长助理）“全球经济失衡的调整和对中国的影响”,272,1,1,1,cleaneval
35,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,12月11日下午 专题讨论（上）,274,1,1,1,cleaneval
36,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼（圆楼）,276,1,1,1,cleaneval
37,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,（按议题设十一个分会场）,278,1,1,1,cleaneval
38,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,第一场1:30－3:30,280,1,1,1,cleaneval
39,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,第二场3:45－5:45,282,1,1,1,cleaneval
40,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  , 中国高校经济学研究生会联合会第二次代表大会,285,1,1,1,cleaneval
41,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,时 间：下午2:30,287,1,1,1,cleaneval
42,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院办公楼五楼会议室,289,1,1,1,cleaneval
43,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主持人：南开大学经济学院研究生会主席 马龙,291,1,1,1,cleaneval
44,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,6:10—7:45欢迎晚宴,294,1,1,1,cleaneval
45,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地点：南开大学第二学生食堂,296,1,1,1,cleaneval
46,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,7:30讲座 田国强教授（上海财经大学经济学院 院长）,299,1,1,1,cleaneval
47,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,“现代经济学的基本分析框架与研究方法”,301,1,1,1,cleaneval
48,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：南开大学伯苓楼一楼报告厅,303,1,1,1,cleaneval
49,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,7:30 《经济学》季刊见面会及中心校友聚会,306,1,1,1,cleaneval
50,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院办公楼六楼会议室,308,1,1,1,cleaneval
51,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,7:30 《中国金融学》杂志作者读者见面会,311,1,1,1,cleaneval
52,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院办公楼五楼会议室,313,1,1,1,cleaneval
53,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,12月12日上午 专题讨论（下）,317,1,1,1,cleaneval
54,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼（圆楼）,319,1,1,1,cleaneval
55,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,（按议题设十一个分会场）,321,1,1,1,cleaneval
56,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,第三场8:00－10:00,323,1,1,1,cleaneval
57,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,第四场10:15－12:15,325,1,1,1,cleaneval
58,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,12月12日下午,330,1,1,1,cleaneval
59,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：南开大学伯苓楼一楼报告厅,332,1,1,1,cleaneval
60,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,1:30－3:30“国有企业改革”论坛,334,1,1,1,cleaneval
61,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主持人： 田国强（上海财经大学经济学院）,337,1,1,1,cleaneval
62,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主讲人：,339,1,1,1,cleaneval
63,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,李稻葵（清华大学经济管理学院）“国有企业改革的过渡性制度安排”,341,1,1,1,cleaneval
64,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,肖 耿（香港大学经济与金融学院）“Property Rights and ''''''''Original Sin'''''''' in China”,343,1,1,1,cleaneval
65,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,周立群（南开大学经济学院）“国有企业改革成本的承负与分担”,345,1,1,1,cleaneval
66,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,张维迎（北京大学光华管理学院）,347,1,1,1,cleaneval
67,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,3:30—4:00 闭幕式,350,1,1,1,cleaneval
68,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,12月11日－12日 专题讨论,354,1,1,1,cleaneval
69,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,[共 23个专题，11个分会场，每篇文章发言10-15分钟，评论和讨论5-10分钟。],356,1,1,1,cleaneval
70,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,第一场(a)：12月11日下午1:30-3:30,359,1,1,1,cleaneval
71,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(1a) 微观经济学I,362,1,1,1,cleaneval
72,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼201,364,1,1,1,cleaneval
73,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：刘民权（霍普金斯大学南京大学中美文化研究中心）,366,1,1,1,cleaneval
74,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：蒋殿春（南开大学国际经济研究所）李坤望（南开大学国际经济贸易学系）,368,1,1,1,cleaneval
75,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,陈谦勤（华南理工大学）价格信息发布、消费者偏好差异与价格离中现象,370,1,1,1,cleaneval
76,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,古志辉（南开大学）博弈均衡的两个扩展,372,1,1,1,cleaneval
77,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,李杰、王则柯（中山大学） 关于博弈论的奇数定理,374,1,1,1,cleaneval
78,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,卿志琼（南开大学）认知偏差与理性选择——基于“最后通牒博弈”实验的认知博弈,376,1,1,1,cleaneval
79,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(2a) 宏观经济学I,380,1,1,1,cleaneval
80,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼202,382,1,1,1,cleaneval
81,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：柳欣（南开大学经济研究所）,384,1,1,1,cleaneval
82,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：龚刚（清华大学经管学院）徐现祥（中山大学）,386,1,1,1,cleaneval
83,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,陶 江（南开大学）动量化货币—解救货币指标改革困境的南开方案,388,1,1,1,cleaneval
84,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,黄孝武（中南财经政法大学）论信任的分配功能：一个初步分析,390,1,1,1,cleaneval
85,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,伍超明（南开大学）货币流通速度的再认识——对中国1993-2003年虚拟经济与实体经济关系的分析,392,1,1,1,cleaneval
86,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,沈坤荣、孙文杰（南京大学）投资效率、资本形成与宏观经济波动——基于金融发展视角的实证研究,394,1,1,1,cleaneval
87,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(3a) 金融学I,398,1,1,1,cleaneval
88,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼204,400,1,1,1,cleaneval
89,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：史晋川（浙江大学经济学院）,402,1,1,1,cleaneval
90,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：钱彦敏（浙江大学）汪勇祥（中国人民大学）,404,1,1,1,cleaneval
91,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,袁佳、毛捷（浙江大学）证券市场新旧投资理念更替过程研究：一个基于R. Boyer和A. Orléan“习俗演化”模型的分析视角,406,1,1,1,cleaneval
92,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,赵先信（中国银行）资本、抵押与信贷转型—中国消费信贷市场的发展及其宏观效应,408,1,1,1,cleaneval
93,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,喻波、王慧（南开大学）一体化趋势：中国大陆股市与香港股市1993-2003,410,1,1,1,cleaneval
94,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,陈茂峰、余为政（清华大学）中国的证券市场自由化与市场回报率：从QFII宣示来看,412,1,1,1,cleaneval
95,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(4a) 国际贸易I,416,1,1,1,cleaneval
96,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼205,418,1,1,1,cleaneval
97,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：海闻（北京大学）,420,1,1,1,cleaneval
98,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人： 岳昌君（北京大学教育学院）贺力平（北京师范大学）,422,1,1,1,cleaneval
99,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,殷德生（华东师范大学）内生技术进步、南北贸易与干预政策,424,1,1,1,cleaneval
100,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,钱学锋（中南财经政法大学）贸易摩擦的政治经济学：一个博弈论的分析框架,426,1,1,1,cleaneval
101,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,阮 峥（中国人民银行厦门中心支行） 报复性反倾销对外来反倾销起诉的抑制,428,1,1,1,cleaneval
102,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,谢建国（南京大学）院外集团、关税同盟与多边贸易自由化,430,1,1,1,cleaneval
103,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,葛 嬴（对外经济贸易大学）产业集聚与对外贸易,432,1,1,1,cleaneval
104,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,周世民、邓新明、倪晓觎（湖北大学） 配额限制、质量选择与质量交叉效应,434,1,1,1,cleaneval
105,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(5a) 发展经济学I,438,1,1,1,cleaneval
106,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼301,440,1,1,1,cleaneval
107,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：杨瑞龙（中国人民大学经济学院）,442,1,1,1,cleaneval
108,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：孟健军（日本经济产业研究所）李宏瑾（中国人民银行）,444,1,1,1,cleaneval
109,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,王兵、颜鹏飞（暨南大学） 技术效率、技术进步与生产率增长：基于DEA的实证分析,446,1,1,1,cleaneval
110,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,王韧、曾国平（重庆大学） 城乡转换、经济开放与收入分配的变动趋势——基于中国的经验研究,448,1,1,1,cleaneval
111,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,张建华、陆艳苹（华中科技大学）贸易、人力资本与物化技术溢出,450,1,1,1,cleaneval
112,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,任国强（天津理工大学）农民非农收入决定因素研究-以天津的实证分析为例,452,1,1,1,cleaneval
113,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(6a) 农业经济学I,456,1,1,1,cleaneval
114,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼302,458,1,1,1,cleaneval
115,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：张跃平（中南民族大学经济学院）,460,1,1,1,cleaneval
116,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：王秀清（中国农业大学）阎芳（国家统计局）,462,1,1,1,cleaneval
117,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,王志刚、李圣军、宋敏（中国人民大学）农业收入风险对农户生产经营的影响：来自西南地区的实证分析,464,1,1,1,cleaneval
118,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,田传浩 陈宏辉 贾生华（浙江大学）农地市场与耕地细碎化 ——基于苏浙鲁的经验,466,1,1,1,cleaneval
119,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,覃琼霞（浙江水利水电高等专科学校）政府行为在实施农业标准化中的作用——一个最优税率及标准化实施程度的均衡模型,468,1,1,1,cleaneval
120,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,王海全（西南财经大学经济学院）土地“农转非”与我国农地制度变革：一个产权分析框架,470,1,1,1,cleaneval
121,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,魏凤春（南开大学）目标领导者与财政约束——农业产业化中政府制度供给的基本框架,472,1,1,1,cleaneval
122,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(7a) 产业组织I,476,1,1,1,cleaneval
123,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼303,478,1,1,1,cleaneval
124,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：荣兆梓（安徽大学经济学院）,480,1,1,1,cleaneval
125,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：周雄飞（河南财经学院经济学系）王 冰（华中科技大学）,482,1,1,1,cleaneval
126,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,胡秋阳(日本神户大学) 关于中国进口的诱发结构和进口变动的要素分析——与日本的比较,484,1,1,1,cleaneval
127,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,胡向婷、张璐（北京大学）地方保护主义对地区产业结构的影响——理论与实证分析,486,1,1,1,cleaneval
128,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,黄金树、蔡惠羽、李仁耀（台湾中正大学）外国技术授权策略与本国关税政策之探讨,488,1,1,1,cleaneval
129,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,肖建忠、唐艳艳（中国地质大学）中国制造业企业净进入的影响机制研究,490,1,1,1,cleaneval
130,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(8a)投资与证券市场I,494,1,1,1,cleaneval
131,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼206,496,1,1,1,cleaneval
132,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：陆炎辉(香港大学经济与金融学院),498,1,1,1,cleaneval
133,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：陈飞翔(同济大学经济与金融系)冯涛(西安交通大学经济与金融学院),500,1,1,1,cleaneval
134,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,胡援成、田满文（江西财经大学）上市公司财务困境预测模型的再比较,502,1,1,1,cleaneval
135,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,金雪军、杨晓兰（浙江大学）资金约束放松与证券市场泡沫：一个实验检验,504,1,1,1,cleaneval
136,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,刘江会、刘晓亮（上海师范大学）我国承销商声誉与IPO抑价关系的实证分析,506,1,1,1,cleaneval
137,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,李 钢（南京大学） 我国上市公司净资产收益率分布实证分析 -以电子通讯行业为例,508,1,1,1,cleaneval
138,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,王 勇（清华大学） 风险、努力与证券设计,510,1,1,1,cleaneval
139,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(9a) 劳动经济学与人力资源I,513,1,1,1,cleaneval
140,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼304,515,1,1,1,cleaneval
141,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：孙健（中国海洋大学经济学院）,517,1,1,1,cleaneval
142,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：贺京同（南开大学经济学院）李 荻（北京大学）,519,1,1,1,cleaneval
143,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,Daniel L.Millimet 王乐（Southern Methodist University）中国城市收入差距的随机占优检验,521,1,1,1,cleaneval
144,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,杜凤莲（北京大学）中国城镇失业人口失业持续时间的性别差异,523,1,1,1,cleaneval
145,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,毕先萍、赵坚毅、李正友（中国青年政治学院）技术进步对就业的总量及结构影响：理论与实证研究,525,1,1,1,cleaneval
146,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,史晓霞（北京大学）中国农村土地制度的安排和劳动力的迁移,527,1,1,1,cleaneval
147,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(10a) 制度经济学I,531,1,1,1,cleaneval
148,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼305,533,1,1,1,cleaneval
149,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：王秋石（江西财经大学经济学院）,535,1,1,1,cleaneval
150,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：梁雄军 (浙江省台州市人民政府口岸办公室) 姚洋（北京大学）,537,1,1,1,cleaneval
151,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,邓宏图（南开大学）中国地区制度变迁：1976-1996改革的“历史逻辑起点”与自增强变迁路径比较,539,1,1,1,cleaneval
152,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,郭旭新（南京大学）制度变迁的动态分析引论,541,1,1,1,cleaneval
153,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,罗必良(华南农业大学) 限制退出、偷懒与劳动力“柠檬市场”——人民公社的制度特征及其低效率的根源,543,1,1,1,cleaneval
154,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(11a) 女学者论坛之一：投资与就业,547,1,1,1,cleaneval
155,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼306,549,1,1,1,cleaneval
156,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：李玲（北京大学中国经济研究中心）,551,1,1,1,cleaneval
157,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：何茵（北京大学）王秀治(上海社会科学院),553,1,1,1,cleaneval
158,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,丁赛（中国社科院）中国城市已婚女性就业及其对家庭收入差距产生的影响,555,1,1,1,cleaneval
159,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,宋湛（首都经济贸易大学）中国工资调整机制的分省分行业比较,557,1,1,1,cleaneval
160,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,黄烨菁（上海社会科学院）外国直接投资的技术溢出效应——对中国四个高技术行业的分析,559,1,1,1,cleaneval
161,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,陈晶（沈阳工业大学）金融一体化与资本的国际流动趋向,561,1,1,1,cleaneval
162,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,第二场(b)：12月11日下午3:45-5:45,565,1,1,1,cleaneval
163,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(1b) 微观经济学II,568,1,1,1,cleaneval
164,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼201,570,1,1,1,cleaneval
165,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：刘文忻（北京大学经济学院）,572,1,1,1,cleaneval
166,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：刘民权（霍普金斯大学南京大学中美文化研究中心）刘小玄（社科院经济所）,574,1,1,1,cleaneval
167,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,孙敬水（浙江工商大学）我国上市公司独立董事制度与公司绩效的实证分析——以浙江省为例,576,1,1,1,cleaneval
168,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,黄健柏、钟美瑞（中南大学）人力资本和市场风险对经营者风险负担和激励设计的影响研究,578,1,1,1,cleaneval
169,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,李致平、肖转乔（安徽工业大学）高级管理人员年龄结构与其工作绩效关系分析,580,1,1,1,cleaneval
170,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,鲁桂华、皮舜（清华大学） 商业银行行为与资产市场泡沫：一个基于中国制度背景的均衡模型,582,1,1,1,cleaneval
171,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(2b) 宏观经济学II,585,1,1,1,cleaneval
172,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼202,587,1,1,1,cleaneval
173,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：徐长生(华中科技大学经济学院),589,1,1,1,cleaneval
174,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：杨之刚（社科院财贸所）龚六堂（北京大学光华管理学院）,591,1,1,1,cleaneval
175,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,梁 琦（南京大学） 中国制造业的区位决定,593,1,1,1,cleaneval
176,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,包群、彭水军、赖明勇（湖南大学）技术外溢、吸收能力与内生经济增长：理论及中国的经验研究,595,1,1,1,cleaneval
177,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,刘 宪（南开大学） 中国经济中存在资本的过度积累吗？——兼与史永东、袁志刚商榷,597,1,1,1,cleaneval
178,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,王洪斌（南开大学）卡莱斯基增长模型的重新思考,599,1,1,1,cleaneval
179,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,张晏（复旦大学）、龚六堂（北京大学）分税制改革、财政分权与中国经济增长,601,1,1,1,cleaneval
180,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,(3b) 金融学II,605,1,1,1,cleaneval
181,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,地 点：经济学院第二教学楼204,607,1,1,1,cleaneval
182,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,主 席：徐康宁（东南大学经济管理学院）,609,1,1,1,cleaneval
183,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,评论人：白重恩（香港大学经济金融学院）马君潞（南开大学经济学院）,611,1,1,1,cleaneval
184,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,白营、沈明高（北京大学） 信息不对称与企业价值：中国上市公司股权变更研究,613,1,1,1,cleaneval
185,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,阎大颖（南开大学）中国上市公司控股股东价值取向对股利政策影响的实证研究,615,1,1,1,cleaneval
186,html body text table tr td table tr td table tr td table tr td table tr td table tr td font p  ,吴卫星、汪勇祥、成刚（中科院/中国人民大学）信息不对称与股权结构：中国上市公司的实证分析,617,1,1,1,cleaneval
