Unnamed: 0,tag,content,counts,link_next,link_prev,label,domain
74,html body text table tr td table tr td table tr td div strong  ,考试科目,327,1,1,1,cleaneval
75,html body text table tr td table tr td table tr td div strong  ,备注,332,1,1,1,cleaneval
76,html body text table tr td table tr td table tr td strong  ,050401 艺术学,340,1,1,1,cleaneval
77,html body text table tr td table tr td table tr td div  ,7,347,0,1,1,cleaneval
78,html body text table tr td table tr td table tr td  ,01艺术学原理,359,1,0,1,cleaneval
79,html body text table tr td table tr td table tr td div  ,刘梦溪,363,1,1,1,cleaneval
80,html body text table tr td table tr td table tr td  ,1、英语或俄语或日语,369,1,1,1,cleaneval
81,html body text table tr td table tr td table tr td  ,2、艺术概论,371,1,1,1,cleaneval
82,html body text table tr td table tr td table tr td  ,3、中国艺术史基础知识,373,1,1,1,cleaneval
83,html body text table tr td table tr td table tr td  ,4、艺术美学与哲学经典阅读,375,1,1,1,cleaneval
84,html body text table tr td table tr td table tr td div  ,新增点正在审批,379,1,1,1,cleaneval
85,html body text table tr td table tr td table tr td  ,02艺术文化学与艺术社会学,385,1,1,1,cleaneval
86,html body text table tr td table tr td table tr td  ,刘梦溪,388,1,1,1,cleaneval
87,html body text table tr td table tr td table tr td div  ,1、同上,395,1,1,1,cleaneval
88,html body text table tr td table tr td table tr td div  ,2、艺术概论,397,1,1,1,cleaneval
89,html body text table tr td table tr td table tr td div  ,3、文化批评,399,1,1,1,cleaneval
90,html body text table tr td table tr td table tr td div  ,4、中国现代学术思想史,401,1,1,1,cleaneval
91,html body text table tr td table tr td table tr td  ,以20世纪为中心,404,1,1,1,cleaneval
92,html body text table tr td table tr td table tr td  ,03艺术人类学,410,1,1,1,cleaneval
93,html body text table tr td table tr td table tr td  ,方李莉,413,1,1,1,cleaneval
94,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,420,1,1,1,cleaneval
95,html body text table tr td table tr td table tr td div  ,2、中外艺术史,422,1,1,1,cleaneval
96,html body text table tr td table tr td table tr td div  ,3、人类学的基本概念与原理,424,1,1,1,cleaneval
97,html body text table tr td table tr td table tr td div  ,4、艺术人类学的理论与方法,426,1,1,1,cleaneval
98,html body text table tr td table tr td table tr td  ,侧重美术,429,1,1,1,cleaneval
99,html body text table tr td table tr td table tr td  ,04艺术史与比较艺术研究,435,1,1,1,cleaneval
100,html body text table tr td table tr td table tr td  ,傅 谨,438,1,1,1,cleaneval
101,html body text table tr td table tr td table tr td  ,1、英语或俄语或日语,444,1,1,1,cleaneval
102,html body text table tr td table tr td table tr td  ,2、美学原理,446,1,1,1,cleaneval
103,html body text table tr td table tr td table tr td  ,3、中外艺术交流史,448,1,1,1,cleaneval
104,html body text table tr td table tr td table tr td  ,4、20世纪中国艺术史,450,1,1,1,cleaneval
105,html body text table tr td table tr td table tr td  ,戏剧史为中心,453,1,1,1,cleaneval
106,html body text table tr td table tr td table tr td  ,05艺术美学,459,1,1,1,cleaneval
107,html body text table tr td table tr td table tr td  ,傅 谨,462,1,1,1,cleaneval
108,html body text table tr td table tr td table tr td  ,1、同上,468,1,1,1,cleaneval
109,html body text table tr td table tr td table tr td  ,2、同上,470,1,1,1,cleaneval
110,html body text table tr td table tr td table tr td  ,3、艺术思潮与流派,472,1,1,1,cleaneval
111,html body text table tr td table tr td table tr td  ,4、艺术美学与哲学经典阅读,474,1,1,1,cleaneval
112,html body text table tr td table tr td table tr td  ,06中国宗教艺术,483,1,1,1,cleaneval
113,html body text table tr td table tr td table tr td  ,田 青,486,1,1,1,cleaneval
114,html body text table tr td table tr td table tr td  ,1、英语或俄语或日语,492,1,1,1,cleaneval
115,html body text table tr td table tr td table tr td  ,2、艺术概论,494,1,1,1,cleaneval
116,html body text table tr td table tr td table tr td  ,3、宗教史论,496,1,1,1,cleaneval
117,html body text table tr td table tr td table tr td  ,4、艺术作品分析,498,0,1,1,cleaneval
118,html body text table tr td table tr td table tr td strong  ,050402音乐学,509,1,0,1,cleaneval
119,html body text table tr td table tr td table tr td  ,9,515,1,1,1,cleaneval
120,html body text table tr td table tr td table tr td  ,选择音乐和美术,521,1,1,1,cleaneval
121,html body text table tr td table tr td table tr td  ,01中国音乐史,527,1,1,1,cleaneval
122,html body text table tr td table tr td table tr td  ,田 青,530,1,1,1,cleaneval
123,html body text table tr td table tr td table tr td  ,1、英语或俄语或日语,536,1,1,1,cleaneval
124,html body text table tr td table tr td table tr td  ,2、中国音乐史,538,1,1,1,cleaneval
125,html body text table tr td table tr td table tr td  ,3、民族音乐史,540,1,1,1,cleaneval
126,html body text table tr td table tr td table tr td  ,4、中外音乐作品分析,542,1,1,1,cleaneval
127,html body text table tr td table tr td table tr td  ,02中国古代音乐史,551,1,1,1,cleaneval
128,html body text table tr td table tr td table tr td  ,秦 序,554,1,1,1,cleaneval
129,html body text table tr td table tr td table tr td div  ,同 上,561,1,1,1,cleaneval
130,html body text table tr td table tr td table tr td  ,03中国传统音乐遗产研究,570,1,1,1,cleaneval
131,html body text table tr td table tr td table tr td  ,项 阳,573,1,1,1,cleaneval
132,html body text table tr td table tr td table tr td div  ,同 上,580,1,1,1,cleaneval
133,html body text table tr td table tr td table tr td  ,04音乐文化人类学,589,1,1,1,cleaneval
134,html body text table tr td table tr td table tr td  ,张振涛,592,1,1,1,cleaneval
135,html body text table tr td table tr td table tr td div  ,同 上,599,1,1,1,cleaneval
136,html body text table tr td table tr td table tr td  ,05音乐美学,608,1,1,1,cleaneval
137,html body text table tr td table tr td table tr td  ,韩钟恩,611,1,1,1,cleaneval
138,html body text table tr td table tr td table tr td div  ,同 上,618,1,1,1,cleaneval
139,html body text table tr td table tr td table tr td  ,06现代音乐批评,627,1,1,1,cleaneval
140,html body text table tr td table tr td table tr td  ,韩钟恩,630,1,1,1,cleaneval
141,html body text table tr td table tr td table tr td div  ,同 上,637,0,1,1,cleaneval
142,html body text table tr td table tr td table tr td strong  ,050403美术学,648,1,0,1,cleaneval
143,html body text table tr td table tr td table tr td  ,16,654,0,1,1,cleaneval
144,html body text table tr td table tr td table tr td  ,01中国画理论与创作,666,1,0,1,cleaneval
145,html body text table tr td table tr td table tr td  ,龙 瑞,669,1,1,1,cleaneval
146,html body text table tr td table tr td table tr td  ,1、英语或俄语或日语,675,1,1,1,cleaneval
147,html body text table tr td table tr td table tr td  ,2、中外美术史,677,1,1,1,cleaneval
148,html body text table tr td table tr td table tr td  ,3、美术理论及作品分析,679,1,1,1,cleaneval
149,html body text table tr td table tr td table tr td  ,4、中国传统山水画理论,681,1,1,1,cleaneval
150,html body text table tr td table tr td table tr td  ,02中国近现代美术,690,1,1,1,cleaneval
151,html body text table tr td table tr td table tr td  ,郎绍君,693,1,1,1,cleaneval
152,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,700,1,1,1,cleaneval
153,html body text table tr td table tr td table tr td div  ,2、中外美术史,702,1,1,1,cleaneval
154,html body text table tr td table tr td table tr td div  ,3、美术理论及作品分析,704,1,1,1,cleaneval
155,html body text table tr td table tr td table tr td div  ,4、中国美术理论批评史,706,1,1,1,cleaneval
156,html body text table tr td table tr td table tr td  ,03艺术设计学,715,1,1,1,cleaneval
157,html body text table tr td table tr td table tr td  ,翟 墨,718,1,1,1,cleaneval
158,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,725,1,1,1,cleaneval
159,html body text table tr td table tr td table tr td div  ,2、中外美术史,727,1,1,1,cleaneval
160,html body text table tr td table tr td table tr td div  ,3、美术理论及作品分析,729,1,1,1,cleaneval
161,html body text table tr td table tr td table tr td div  ,4、艺术设计学,731,1,1,1,cleaneval
162,html body text table tr td table tr td table tr td  ,04现代艺术理论,740,1,1,1,cleaneval
163,html body text table tr td table tr td table tr td  ,刘骁纯,743,1,1,1,cleaneval
164,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,750,1,1,1,cleaneval
165,html body text table tr td table tr td table tr td div  ,2、中外美术史,752,1,1,1,cleaneval
166,html body text table tr td table tr td table tr td div  ,3、美术理论及作品分析,754,1,1,1,cleaneval
167,html body text table tr td table tr td table tr td div  ,4、现代美术理论,756,1,1,1,cleaneval
168,html body text table tr td table tr td table tr td  ,05中国当代美术批评,765,1,1,1,cleaneval
169,html body text table tr td table tr td table tr td  ,张晓凌,768,1,1,1,cleaneval
170,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,775,1,1,1,cleaneval
171,html body text table tr td table tr td table tr td div  ,2、中外美术史,777,1,1,1,cleaneval
172,html body text table tr td table tr td table tr td div  ,3、美术理论及作品分析,779,1,1,1,cleaneval
173,html body text table tr td table tr td table tr td div  ,4、现代美术理论,781,1,1,1,cleaneval
174,html body text table tr td table tr td table tr td  ,06中国传统美术鉴藏,790,1,1,1,cleaneval
175,html body text table tr td table tr td table tr td  ,梁 江,793,1,1,1,cleaneval
176,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,800,1,1,1,cleaneval
177,html body text table tr td table tr td table tr td div  ,2、中外美术史,802,1,1,1,cleaneval
178,html body text table tr td table tr td table tr td div  ,3、美术理论及作品分析,804,1,1,1,cleaneval
179,html body text table tr td table tr td table tr td div  ,4、美术鉴藏史论,806,1,1,1,cleaneval
180,html body text table tr td table tr td table tr td  ,07雕塑历史及理论,815,1,1,1,cleaneval
181,html body text table tr td table tr td table tr td  ,顾 森,818,1,1,1,cleaneval
182,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,825,1,1,1,cleaneval
183,html body text table tr td table tr td table tr td div  ,2、中外美术史,827,1,1,1,cleaneval
184,html body text table tr td table tr td table tr td div  ,3、美术理论及作品分析,829,1,1,1,cleaneval
185,html body text table tr td table tr td table tr td div  ,4、环境艺术及公共性雕塑,831,1,1,1,cleaneval
186,html body text table tr td table tr td table tr td  ,08中国美术史及美术学基础理论,840,1,1,1,cleaneval
187,html body text table tr td table tr td table tr td  ,邓福星,843,1,1,1,cleaneval
188,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,850,1,1,1,cleaneval
189,html body text table tr td table tr td table tr td div  ,2、中外美术史,852,1,1,1,cleaneval
190,html body text table tr td table tr td table tr td div  ,3、美术理论及作品分析,854,1,1,1,cleaneval
191,html body text table tr td table tr td table tr td div  ,4、美术学基础,856,1,1,1,cleaneval
192,html body text table tr td table tr td table tr td  ,09陶艺研究与创作,865,1,1,1,cleaneval
193,html body text table tr td table tr td table tr td  ,朱乐耕,868,1,1,1,cleaneval
194,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,875,1,1,1,cleaneval
195,html body text table tr td table tr td table tr td div  ,2、中外美术史,877,1,1,1,cleaneval
196,html body text table tr td table tr td table tr td div  ,3、美术理论及作品分析,879,1,1,1,cleaneval
197,html body text table tr td table tr td table tr td div  ,4、中国陶艺史论,881,0,1,1,cleaneval
198,html body text table tr td table tr td table tr td strong  ,050405戏剧戏曲学,892,0,0,1,cleaneval
199,html body text table tr td table tr td table tr td  ,01戏曲创作论,910,1,0,1,cleaneval
200,html body text table tr td table tr td table tr td  ,王安葵,913,1,1,1,cleaneval
201,html body text table tr td table tr td table tr td  ,1、英语或俄语或日语,919,1,1,1,cleaneval
202,html body text table tr td table tr td table tr td  ,2、中国戏曲史,921,1,1,1,cleaneval
203,html body text table tr td table tr td table tr td  ,3、中国戏曲理论,923,1,1,1,cleaneval
204,html body text table tr td table tr td table tr td  ,4、戏曲创作论,925,1,1,1,cleaneval
205,html body text table tr td table tr td table tr td  ,02戏典文化学,934,1,1,1,cleaneval
206,html body text table tr td table tr td table tr td  ,刘 祯,937,1,1,1,cleaneval
207,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,944,1,1,1,cleaneval
208,html body text table tr td table tr td table tr td div  ,2、中国戏曲史,946,1,1,1,cleaneval
209,html body text table tr td table tr td table tr td div  ,3、中国戏曲理论,948,1,1,1,cleaneval
210,html body text table tr td table tr td table tr td div  ,4、戏曲文化学,950,1,1,1,cleaneval
211,html body text table tr td table tr td table tr td  ,03戏典表导演,959,1,1,1,cleaneval
212,html body text table tr td table tr td table tr td  ,黄在敏,962,1,1,1,cleaneval
213,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,969,1,1,1,cleaneval
214,html body text table tr td table tr td table tr td div  ,2、中国戏曲史,971,1,1,1,cleaneval
215,html body text table tr td table tr td table tr td div  ,3、中国戏曲理论,973,1,1,1,cleaneval
216,html body text table tr td table tr td table tr td div  ,4、导演理论与创作,975,1,1,1,cleaneval
217,html body text table tr td table tr td table tr td  ,04戏曲美学,984,1,1,1,cleaneval
218,html body text table tr td table tr td table tr td  ,贾志刚,987,1,1,1,cleaneval
219,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,994,1,1,1,cleaneval
220,html body text table tr td table tr td table tr td div  ,2、中国戏曲史,996,1,1,1,cleaneval
221,html body text table tr td table tr td table tr td div  ,3、中国戏曲理论,998,1,1,1,cleaneval
222,html body text table tr td table tr td table tr td div  ,4、戏曲美学,1000,1,1,1,cleaneval
223,html body text table tr td table tr td table tr td  ,05比较戏剧,1009,1,1,1,cleaneval
224,html body text table tr td table tr td table tr td  ,刘彦君,1012,1,1,1,cleaneval
225,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,1019,1,1,1,cleaneval
226,html body text table tr td table tr td table tr td div  ,2、中国戏曲史,1021,1,1,1,cleaneval
227,html body text table tr td table tr td table tr td div  ,3、中国戏曲理论,1023,1,1,1,cleaneval
228,html body text table tr td table tr td table tr td div  ,4、戏剧比较,1025,1,1,1,cleaneval
229,html body text table tr td table tr td table tr td  ,06戏曲民俗学,1034,1,1,1,cleaneval
230,html body text table tr td table tr td table tr td  ,刘文峰,1037,1,1,1,cleaneval
231,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,1044,1,1,1,cleaneval
232,html body text table tr td table tr td table tr td div  ,2、中国戏曲史,1046,1,1,1,cleaneval
233,html body text table tr td table tr td table tr td div  ,3、中国戏曲理论,1048,1,1,1,cleaneval
234,html body text table tr td table tr td table tr td div  ,4、戏曲民俗学,1050,1,1,1,cleaneval
235,html body text table tr td table tr td table tr td  ,07戏曲批评,1059,1,1,1,cleaneval
236,html body text table tr td table tr td table tr td  ,章诒和,1062,1,1,1,cleaneval
237,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,1069,1,1,1,cleaneval
238,html body text table tr td table tr td table tr td div  ,2、中国戏曲史,1071,1,1,1,cleaneval
239,html body text table tr td table tr td table tr td div  ,3、中国戏曲理论,1073,1,1,1,cleaneval
240,html body text table tr td table tr td table tr td div  ,4、戏曲批评,1075,0,1,1,cleaneval
241,html body text table tr td table tr td table tr td strong  ,050406电影学,1086,1,0,1,cleaneval
242,html body text table tr td table tr td table tr td div  ,4,1093,0,1,1,cleaneval
243,html body text table tr td table tr td table tr td  ,01当代电影,1105,1,0,1,cleaneval
244,html body text table tr td table tr td table tr td  ,章柏青,1108,1,1,1,cleaneval
245,html body text table tr td table tr td table tr td  ,1、英语或俄语或日语,1114,1,1,1,cleaneval
246,html body text table tr td table tr td table tr td  ,2、中外电影史,1116,1,1,1,cleaneval
247,html body text table tr td table tr td table tr td  ,3、电影美学,1118,1,1,1,cleaneval
248,html body text table tr td table tr td table tr td  ,4、电影社会学,1120,1,1,1,cleaneval
249,html body text table tr td table tr td table tr td  ,02电影观众与电影市场,1129,1,1,1,cleaneval
250,html body text table tr td table tr td table tr td  ,章柏青,1132,1,1,1,cleaneval
251,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,1139,1,1,1,cleaneval
252,html body text table tr td table tr td table tr td div  ,2、中外电影史,1141,1,1,1,cleaneval
253,html body text table tr td table tr td table tr td div  ,3、电影美学,1143,1,1,1,cleaneval
254,html body text table tr td table tr td table tr td div  ,4、电影社会学,1145,1,1,1,cleaneval
255,html body text table tr td table tr td table tr td  ,03中国电影史,1154,1,1,1,cleaneval
256,html body text table tr td table tr td table tr td  ,贾磊磊,1157,1,1,1,cleaneval
257,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,1164,1,1,1,cleaneval
258,html body text table tr td table tr td table tr td div  ,2、中外电影史,1166,1,1,1,cleaneval
259,html body text table tr td table tr td table tr td div  ,3、电影美学,1168,1,1,1,cleaneval
260,html body text table tr td table tr td table tr td div  ,4、电影社会学,1170,1,1,1,cleaneval
261,html body text table tr td table tr td table tr td  ,04外国电影,1179,1,1,1,cleaneval
262,html body text table tr td table tr td table tr td  ,贾磊磊,1182,1,1,1,cleaneval
263,html body text table tr td table tr td table tr td  ,1、英语或俄语或日语,1188,1,1,1,cleaneval
264,html body text table tr td table tr td table tr td  ,2、中外电影史,1190,1,1,1,cleaneval
265,html body text table tr td table tr td table tr td  ,3、电影美学,1192,1,1,1,cleaneval
266,html body text table tr td table tr td table tr td  ,4、电影社会学,1194,1,1,1,cleaneval
267,html body text table tr td table tr td table tr td  ,050408舞蹈学,1203,1,1,1,cleaneval
268,html body text table tr td table tr td table tr td div  ,4,1210,0,1,1,cleaneval
269,html body text table tr td table tr td table tr td  ,01舞蹈文化人类学,1222,1,0,1,cleaneval
270,html body text table tr td table tr td table tr td  ,1、英语或俄语或日语,1231,1,1,1,cleaneval
271,html body text table tr td table tr td table tr td  ,2、中国舞蹈史,1233,1,1,1,cleaneval
272,html body text table tr td table tr td table tr td  ,3、舞蹈理论,1235,1,1,1,cleaneval
273,html body text table tr td table tr td table tr td  ,4、当代舞蹈文化,1237,1,1,1,cleaneval
274,html body text table tr td table tr td table tr td  ,02舞蹈创作,1246,1,1,1,cleaneval
275,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,1256,1,1,1,cleaneval
276,html body text table tr td table tr td table tr td div  ,2、中国舞蹈史,1258,1,1,1,cleaneval
277,html body text table tr td table tr td table tr td div  ,3、舞蹈理论,1260,1,1,1,cleaneval
278,html body text table tr td table tr td table tr td div  ,4、当代舞蹈文化,1262,1,1,1,cleaneval
279,html body text table tr td table tr td table tr td  ,03西方舞蹈史,1271,1,1,1,cleaneval
280,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,1281,1,1,1,cleaneval
281,html body text table tr td table tr td table tr td div  ,2、中国舞蹈史,1283,1,1,1,cleaneval
282,html body text table tr td table tr td table tr td div  ,3、舞蹈理论,1285,1,1,1,cleaneval
283,html body text table tr td table tr td table tr td div  ,4、外国舞蹈史论,1287,1,1,1,cleaneval
284,html body text table tr td table tr td table tr td  ,04外国舞蹈理论,1296,1,1,1,cleaneval
285,html body text table tr td table tr td table tr td div  ,1、英语或俄语或日语,1306,1,1,1,cleaneval
286,html body text table tr td table tr td table tr td div  ,2、中国舞蹈史,1308,1,1,1,cleaneval
287,html body text table tr td table tr td table tr td div  ,3、舞蹈理论,1310,1,1,1,cleaneval
288,html body text table tr td table tr td table tr td div  ,4、当代舞蹈文化,1312,0,1,1,cleaneval
289,html body text table tr td table tr td div a font  ,发表评论,1335,0,0,0,cleaneval
290,html body text table tr td table tr td  ,Copyright © 2000-2006 CL2000.com. All rights reserved.,1348,0,0,0,cleaneval
