tag,content,label,depth,domain
html body div div div div div ul li ul li a  ,林立青專欄【常民小日子】,0,12,newdata
html body div div div div div ul li ul li a  ,余孟勳專欄,0,12,newdata
html body div div div div div ul li ul li a  ,捐款人想什麼？,0,12,newdata
html body div div div div div ul li ul li a  ,社會創新國會,0,12,newdata
html body div div div div div ul li ul li a  ,網絡社會學：社會創新 X 資訊工具,0,12,newdata
html body div div div div div ul li ul li a  ,陳岱嶺專欄【在視界的彼端】,0,12,newdata
html body div div div div div ul li ul li a  ,CSR@天下,0,12,newdata
html body div div div div div ul li ul li a  ,NPO 小工具,0,12,newdata
html body div div div div div ul li a  ,公益策略,0,10,newdata
html body div div div div div ul li ul li a  ,募款秘訣,0,12,newdata
html body div div div div div ul li ul li a  ,財務運用,0,12,newdata
html body div div div div div ul li ul li a  ,管理營運,0,12,newdata
html body div div div div div ul li ul li a  ,網路社群經營,0,12,newdata
html body div div div div div ul li ul li a  ,新科技改變社會,0,12,newdata
html body div div div div div ul li ul li a  ,影音看公益,0,12,newdata
html body div div div div div ul li a  ,活動,0,10,newdata
html body div div div div div ul li ul li a  ,年會,0,12,newdata
html body div div div div div ul li ul li ul li a  ,2020 NPOst 年會：最後，都要變成好事——疫情下，臺灣的公益變遷,0,14,newdata
html body div div div div div ul li ul li ul li a  ,2019 NPOST 年會：撐起一個地球的好事,0,14,newdata
html body div div div div div ul li ul li ul li a  ,2018 NPOst 年會：會長大的好事,0,14,newdata
html body div div div div div ul li ul li ul li a  ,2017 NPOst 年會：信任，讓好事長出力量,0,14,newdata
html body div div div div div ul li ul li ul li a  ,2016 NPOst 年會：超越吧！公益,0,14,newdata
html body div div div div div ul li ul li ul li a  ,2015 NPOst 年會：變身吧！公益,0,14,newdata
html body div div div div div ul li ul li ul li a  ,2014 NPOst 年會：創新吧！公益,0,14,newdata
html body div div div div div ul li ul li a  ,NPOst 公益學院,0,12,newdata
html body div div div div div ul li ul li a  ,百樂餐,0,12,newdata
html body div div div div div ul li ul li a  ,公益爆米花,0,12,newdata
html body div div div div div ul li ul li a  ,活動現場,0,12,newdata
html body div div div div div ul li a  ,NPO 推書,0,10,newdata
html body div div div div div ul li a  ,NPO 活動幫推,0,10,newdata
html body div div div div div ul li ul li a  ,近期活動,0,12,newdata
html body div div div div div ul li a  ,NPO 徵才幫推,0,10,newdata
html body div div div div div ul li ul li a  ,徵才訊息更新,0,12,newdata
html body div div div div div ul li a  ,關於我們,0,10,newdata
html body div div div div div ul li ul li a  ,徵稿,0,12,newdata
html body div div div div div ul li ul li a  ,訂閱電子報,0,12,newdata
html body div div div div div ul li a  ,支持 NPOst,0,10,newdata
html body div div div div div ul li ul li a  ,NPOst 捐款徵信,0,12,newdata
html body div div div nav div div div ul li a  ,時事,0,12,newdata
html body div div div nav div div div ul li div div ul li a  ,短訊,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,新聞,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,評論,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,國際,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,人物,0,16,newdata
html body div div div nav div div div ul li div div ul li ul li a  ,人物專訪,0,18,newdata
html body div div div nav div div div ul li div div ul li ul li a  ,公益者聯盟,0,18,newdata
html body div div div nav div div div ul li a  ,議題,0,12,newdata
html body div div div nav div div div ul li div div ul li a  ,捐助討論：我捐的愛心都去哪了？,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,安置機構困境解析,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,社會工作一言難盡,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,NPO 爭勞權,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,公益信託,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,銀髮樂齡,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,教育培力,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,行動無礙,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,健康人生,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,性別平權,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,自然保育,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,社會企業,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,胖卡來了！,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,國際合作與發展,0,16,newdata
html body div div div nav div div div ul li a  ,特輯,0,12,newdata
html body div div div nav div div div ul li div div ul li a  ,永續發展專題：Σ教育=?,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,永續發展專題：永續觀光,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,永續發展專題：海洋永續,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,數位轉型首部曲：挺進公益資安最前線,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,有性別，無差別？,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,新巨輪未完待續,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,《大誌》與社會企業討論,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,復康巴士抗爭,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,養護人生 1-6,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,北市社企品牌特輯,0,16,newdata
html body div div div nav div div div ul li div div ul li ul li a  ,2019 社企專訪,0,18,newdata
html body div div div nav div div div ul li div div ul li ul li a  ,2018 社企專訪,0,18,newdata
html body div div div nav div div div ul li div div ul li ul li a  ,2017 社企專訪,0,18,newdata
html body div div div nav div div div ul li div div ul li ul li a  ,2016 社企專訪,0,18,newdata
html body div div div nav div div div ul li div div ul li ul li a  ,2015 社企專訪,0,18,newdata
html body div div div nav div div div ul li div div ul li a  ,社區的力量在哪裡？,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,城與鄉的界限：城鄉差距比你想得更大,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,鄉鎮、原民、NPO／跨文化服務的善與難,0,16,newdata
html body div div div nav div div div ul li a  ,專欄,0,12,newdata
html body div div div nav div div div ul li div div ul li a  ,聯合國永續發展目標 SDGs,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,褚士瑩專欄【阿北望遠鏡】,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,林立青專欄【常民小日子】,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,余孟勳專欄,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,捐款人想什麼？,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,社會創新國會,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,網絡社會學：社會創新 X 資訊工具,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,陳岱嶺專欄【在視界的彼端】,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,CSR@天下,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,NPO 小工具,0,16,newdata
html body div div div nav div div div ul li a  ,公益策略,0,12,newdata
html body div div div nav div div div ul li div div ul li a  ,募款秘訣,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,財務運用,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,管理營運,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,網路社群經營,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,新科技改變社會,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,影音看公益,0,16,newdata
html body div div div nav div div div ul li a  ,活動,0,12,newdata
html body div div div nav div div div ul li div div ul li a  ,年會,0,16,newdata
html body div div div nav div div div ul li div div ul li ul li a  ,2020 NPOst 年會：最後，都要變成好事——疫情下，臺灣的公益變遷,0,18,newdata
html body div div div nav div div div ul li div div ul li ul li a  ,2019 NPOST 年會：撐起一個地球的好事,0,18,newdata
html body div div div nav div div div ul li div div ul li ul li a  ,2018 NPOst 年會：會長大的好事,0,18,newdata
html body div div div nav div div div ul li div div ul li ul li a  ,2017 NPOst 年會：信任，讓好事長出力量,0,18,newdata
html body div div div nav div div div ul li div div ul li ul li a  ,2016 NPOst 年會：超越吧！公益,0,18,newdata
html body div div div nav div div div ul li div div ul li ul li a  ,2015 NPOst 年會：變身吧！公益,0,18,newdata
html body div div div nav div div div ul li div div ul li ul li a  ,2014 NPOst 年會：創新吧！公益,0,18,newdata
html body div div div nav div div div ul li div div ul li a  ,NPOst 公益學院,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,百樂餐,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,公益爆米花,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,活動現場,0,16,newdata
html body div div div nav div div div ul li a  ,NPO 推書,0,12,newdata
html body div div div nav div div div ul li a  ,NPO 活動幫推,0,12,newdata
html body div div div nav div div div ul li div div ul li a  ,近期活動,0,16,newdata
html body div div div nav div div div ul li a  ,NPO 徵才幫推,0,12,newdata
html body div div div nav div div div ul li div div ul li a  ,徵才訊息更新,0,16,newdata
html body div div div nav div div div ul li a  ,關於我們,0,12,newdata
html body div div div nav div div div ul li div div ul li a  ,徵稿,0,16,newdata
html body div div div nav div div div ul li div div ul li a  ,訂閱電子報,0,16,newdata
html body div div div nav div div div ul li a  ,支持 NPOst,0,12,newdata
html body div div div nav div div div ul li div div ul li a  ,NPOst 捐款徵信,0,16,newdata
html body div div div div div div div div div span  ,share,0,12,newdata
html body div div div div div div div div div div div a  ,公益爆米花,0,14,newdata
html body div div div div div div div h3  ,公益爆米花#45｜【社企交流沙龍─農業食品、銀髮照護】,1,10,newdata
html body div div div div div div div div div span  ,Post on:,1,12,newdata
html body div div div div div div div div div  ,"10 月 3, 2016",1,11,newdata
html body div div div div div div div div div span a  ,NPOst 編輯室,1,13,newdata
html body div div div div div div div div div a span  ,0,1,13,newdata
html body div div div div div div div div div h2 strong span  ,2016 年，臺北市政府產業發展局與NPOst公益交流站再次合作，在5月至10月期間，推出了六場精選的主題講座，照護服務、農地食安、弱勢扶助、環境保育、文化媒體、城鄉差距，受到許多參與者的迴響與鼓勵。,1,14,newdata
html body div div div div div div div div div h2 strong span  ,因次，NPOst將在10月，增辦二場的,1,14,newdata
html body div div div div div div div div div h2 strong span span  ,「社企交流沙龍─農業食品、銀髮照護」,1,15,newdata
html body div div div div div div div div div h2 strong span  ,，,1,14,newdata
html body div div div div div div div div div h2 strong span  ,讓對社企感興趣的你/妳，針對主題與優秀的社會企業創業講者交流互動，了解社會企業在各主題中，面臨的困境與挑戰，還有更多可能的契機。,1,14,newdata
html body div div div div div div div div div h2 span strong  ,沙龍資訊,1,14,newdata
html body div div div div div div div div div h2 span strong  ,社企交流沙龍─媒合交流小聚,1,14,newdata
html body div div div div div div div div div h2 span strong  ,農業食品,1,14,newdata
html body div div div div div div div div div h2 span strong span  ,10/11（二）,1,15,newdata
html body div div div div div div div div div ul li span  ,議題導引人：金欣儀,1,14,newdata
html body div div div div div div div div div ul li span span  ,｜直接跟農夫買 發起人,1,15,newdata
html body div div div div div div div div div ul li span  ,與 王俊秀,1,14,newdata
html body div div div div div div div div div ul li span span  ,｜清華大學教授,1,15,newdata
html body div div div div div div div div div ul li span span  ,討論議題：1. 農食教育的推廣與經營 2. 農食政策的改革可能,1,15,newdata
html body div div div div div div div div div ul li span  ,活動時間：18:30-21:00（18:15開放入場）,1,14,newdata
html body div div div div div div div div div ul li span span  ,活動地點：社企聚落,1,15,newdata
html body div div div div div div div div div ul li span span span  ,（臺北市大安區金華街142號）,1,16,newdata
html body div div div div div div div div div h2 span strong  ,銀髮照護,1,14,newdata
html body div div div div div div div div div h2 span strong span  ,10/18（二）,1,15,newdata
html body div div div div div div div div div ul li span  ,議題導引人：,1,14,newdata
html body div div div div div div div div div ul li span span  ,黃治綱 瑪帛科技 技術長 與 張瑋芩 弘道老人福利基金會台北服務處 主任,1,15,newdata
html body div div div div div div div div div ul li span span  ,討論議題：1. 科技應用的困境與契機 2. 銀髮照護單位合作互補機會,1,15,newdata
html body div div div div div div div div div ul li span  ,活動時間：18:30-21:00（18:15開放入場）,1,14,newdata
html body div div div div div div div div div ul li span span  ,活動地點：社企聚落,1,15,newdata
html body div div div div div div div div div ul li span span span  ,（臺北市大安區金華街142號）,1,16,newdata
html body div div div div div div div div div p strong span  ,10/11 農業食品 導引人介紹,1,14,newdata
html body div div div div div div div div div p span strong  ,金欣儀｜直接跟農夫買 發起人,1,14,newdata
html body div div div div div div div div div p span strong  ,農食教育的推廣與經營,1,14,newdata
html body div div div div div div div div div p span  ,2008辭掉廣告工作，流浪台灣一年，重新認識人生、也重新認識自己的家鄉。而立之年，將浪跡台灣農村得到的感動、化成『直接跟農夫買』平台，邀請年輕族群一同惜土愛農。,1,13,newdata
html body div div div div div div div div div p span  ,為Keep Walking 2014夢想資助計劃得主、ilab社企流 2014 Do it創意行動得主、2011學學文創綠色覺醒獎得主。,1,13,newdata
html body div div div div div div div div div p span strong  ,王俊秀｜清華大學教授,1,14,newdata
html body div div div div div div div div div p span strong  ,農食政策的改革可能,1,14,newdata
html body div div div div div div div div div p span  ,王俊秀（清華大學教授），公民記者號稱抓地文俠，由大學的耕讀脈絡出發，先後號召創立了清大竹蜻蜓綠市集（2009)及輔大真善美聖農學市集（2014），並且是「一根稻草的革命」繁體版的翻譯者，持續致力於支持土地友善的小農。,1,13,newdata
html body div div div div div div div div div p strong span  ,10/18 銀髮照護 導引人介紹,1,14,newdata
html body div div div div div div div div div p span strong  ,黃治綱｜瑪帛科技 技術長,1,14,newdata
html body div div div div div div div div div p span strong  ,科技應用的困境與契機,1,14,newdata
html body div div div div div div div div div p span  ,「外婆再見，我要回台北了。」,1,13,newdata
html body div div div div div div div div div p span  ,『不知道你下次回來，我還在嗎…』,1,13,newdata
html body div div div div div div div div div p span  ,黃治綱，台大生物產業機電工程所畢，瑪帛科技共同創辦人，與家中長輩親身相,1,13,newdata
html body div div div div div div div div div p span  ,處的經驗，引領他走上這條創業路。,1,13,newdata
html body div div div div div div div div div p span  ,崇尚精實創業，帶領工程師透過遊戲方式設,1,13,newdata
html body div div div div div div div div div p span  ,計研發出適合長者使用的《瑪帛任意門》電視視訊組，希望能透過有溫度的產,1,13,newdata
html body div div div div div div div div div p span  ,品及服務，讓長輩享有更美好的生活。,1,13,newdata
html body div div div div div div div div div p span strong  ,張瑋芩｜弘道老人福利基金會台北服務處 主任,1,14,newdata
html body div div div div div div div div div p span strong  ,銀髮照護單位合作互補機會,1,14,newdata
html body div div div div div div div div div p span  ,大學畢業即進入弘道老人福利基金會工作，商學院背景但擁有社會學家的心，22歲的生活充滿了66歲、77歲、88歲，至今即將邁入第七個年頭，要說我真的做了什麼服務長輩，倒是覺得從他們身上學到許多、感受許多。現在的我嚮往老年生活，可以真正的做自己，不再需要為公司為家庭勞心勞力，但健康是一個基底，沒有了健康都空談，在弘道我們努力推廣預防照顧的理念與服務，發展貼近需求者的長期照顧。,1,13,newdata
html body div div div div div div div div div p span strong span  ,10/11 農業食品,1,15,newdata
html body div div div div div div div div div p span strong  ,活動流程,1,14,newdata
html body div div div div div div div div div table tbody tr td span  ,18:30-19:00,1,16,newdata
html body div div div div div div div div div table tbody tr td span  ,與會成員自我介紹,1,16,newdata
html body div div div div div div div div div table tbody tr td span  ,19:00-19:50,1,16,newdata
html body div div div div div div div div div table tbody tr td span  ,導引人,1,16,newdata
html body div div div div div div div div div table tbody tr td span strong  ,金欣儀,1,17,newdata
html body div div div div div div div div div table tbody tr td span  ,經驗分享 議題討論：,1,16,newdata
html body div div div div div div div div div table tbody tr td span strong  ,農食教育的推廣與經營,1,17,newdata
html body div div div div div div div div div table tbody tr td span  ,19:50-20:00,1,16,newdata
html body div div div div div div div div div table tbody tr td span  ,中場休息,1,16,newdata
html body div div div div div div div div div table tbody tr td span  ,20:00-20:50,1,16,newdata
html body div div div div div div div div div table tbody tr td span  ,導引人,1,16,newdata
html body div div div div div div div div div table tbody tr td span strong  ,王俊秀,1,17,newdata
html body div div div div div div div div div table tbody tr td span  ,經驗分享 議題討論：,1,16,newdata
html body div div div div div div div div div table tbody tr td span strong  ,農食政策的改革可能,1,17,newdata
html body div div div div div div div div div table tbody tr td span span  ,20:50,1,17,newdata
html body div div div div div div div div div table tbody tr td span span  ,21:00,1,17,newdata
html body div div div div div div div div div table tbody tr td span  ,小結、自由交流,1,16,newdata
html body div div div div div div div div div p span strong  ,10/18 銀髮照護 活動流程,0,14,newdata
html body div div div div div div div div div table tbody tr td span  ,18:30-19:00,0,16,newdata
html body div div div div div div div div div table tbody tr td span  ,與會成員自我介紹,0,16,newdata
html body div div div div div div div div div table tbody tr td span  ,19:00-19:50,0,16,newdata
html body div div div div div div div div div table tbody tr td span  ,導引人,0,16,newdata
html body div div div div div div div div div table tbody tr td span strong  ,黃治綱,0,17,newdata
html body div div div div div div div div div table tbody tr td span  ,議題討論：,0,16,newdata
html body div div div div div div div div div table tbody tr td span strong  ,科技應用的困境與契機,0,17,newdata
html body div div div div div div div div div table tbody tr td span  ,19:50-20:00,0,16,newdata
html body div div div div div div div div div table tbody tr td span  ,中場休息,0,16,newdata
html body div div div div div div div div div table tbody tr td span  ,20:00-20:50,0,16,newdata
html body div div div div div div div div div table tbody tr td span  ,導引人,0,16,newdata
html body div div div div div div div div div table tbody tr td span strong  ,張瑋芩,0,17,newdata
html body div div div div div div div div div table tbody tr td span  ,議題討論：,0,16,newdata
html body div div div div div div div div div table tbody tr td span strong  ,銀髮照護單位合作互補機會,0,17,newdata
html body div div div div div div div div div table tbody tr td span span  ,20:50,0,17,newdata
html body div div div div div div div div div table tbody tr td span span  ,21:00,0,17,newdata
html body div div div div div div div div div table tbody tr td span  ,小結、自由交流,0,16,newdata
html body div div div div div div div div div h3 span  ,作者介紹,0,13,newdata
html body div div div div div div div div div div h3 a  ,NPOst 編輯室,0,14,newdata
html body div div div div div div div div div div p  ,NPOst 公益交流站，隸屬社團法人臺灣數位文化協會，為一非營利數位媒體，專責報導臺灣公益社福動態，重視產業交流、公益發展，促進捐款人、政府、社群、企業、弱勢與社福組織之溝通，強化公益組織橫向連結，矢志成為臺灣最大公益交流平臺。另引進國際發展援助與國外組織動向，舉辦每月實體講座與年會，深入探究議題，激發討論與對話。其姐妹站為「泛傳媒」旗下之泛科學、泛科技、娛樂重擊等專業媒體。NPOst 臉書：https://www.facebook.com/npost.tw,0,13,newdata
html body div div div div div div div div div h3 span  ,延伸閱讀,0,13,newdata
html body div div div div div div div div div ul li div div h4 a  ,公益爆米花#37｜【農地食安】─讓農地養出生機，開創農業新模式,0,17,newdata
html body div div div div div div div div div ul li div div div  ,還記得去年我們舉辦的《社會企業知識交流系 ...,0,16,newdata
html body div div div div div div div div div ul li div div div div a  ,公益爆米花,0,18,newdata
html body div div div div div div div div div ul li div div div div  ,"5 月 30, 2016",0,17,newdata
html body div div div div div div div div div ul li div div div div a span  ,0,0,19,newdata
html body div div div div div div div div div ul li div div h4 a  ,公益爆米花#25｜【環境正義】地球系社企！環境正義也能和商業消費互利共生,0,17,newdata
html body div div div div div div div div div ul li div div div  ,11/25（三）的第五場講座中，NPOs ...,0,16,newdata
html body div div div div div div div div div ul li div div div div a  ,公益爆米花,0,18,newdata
html body div div div div div div div div div ul li div div div div  ,"8 月 1, 2015",0,17,newdata
html body div div div div div div div div div ul li div div div div a span  ,0,0,19,newdata
html body div div div div div div div div aside div div h3  ,搜尋站上文章,0,14,newdata
html body div div div div div div div div aside div div h3  ,支持 NPOst,0,14,newdata
html body div div div div div div div div aside div div h3  ,訂閱電子報,0,14,newdata
html body div div div div div div div div aside div div h3  ,訂閱粉絲團，好文不漏接！,0,14,newdata
html body div div div div div div div div aside div div div h3  ,最新文章,0,15,newdata
html body div div div div div div div div aside ul li div h4 a  ,【徵才幫推】財團法人「張老師」基金會臺南分事務所誠徵「方案社工員」一名,0,16,newdata
html body div div div div div div div div aside ul li div div div  ,"12 月 28, 2021",0,16,newdata
html body div div div div div div div div aside ul li div h4 a  ,"【徵才幫推】One-Forty 年度徵才季 「Now, it’s your turn.」 年度志工、實習生招募中",0,16,newdata
html body div div div div div div div div aside ul li div div div  ,"12 月 27, 2021",0,16,newdata
html body div div div div div div div div aside ul li div h4 a  ,【Σ教育=?】教育路途上──沒有誰幫誰，而是陪伴彼此／籿苗教育發展協會理事長扣扣老師談教育陪伴,0,16,newdata
html body div div div div div div div div aside ul li div div div  ,"12 月 24, 2021",0,16,newdata
html body div div div div div div div div aside ul li div h4 a  ,當「有東西可以吃」成了孩子的聖誕節願望──肯亞婦女的苦與樂,0,16,newdata
html body div div div div div div div div aside ul li div div div  ,"12 月 22, 2021",0,16,newdata
html body div div div div div div div div aside ul li div h4 a  ,飆高的糧價，吃不飽的明天：糧食安全如何影響人類社會的發展？,0,16,newdata
html body div div div div div div div div aside ul li div div div  ,"12 月 22, 2021",0,16,newdata
html body div div div div div div div div aside ul li div h4 a  ,【徵才幫推】西川社區發展協會誠徵專案管理人員,0,16,newdata
html body div div div div div div div div aside ul li div div div  ,"12 月 21, 2021",0,16,newdata
html body div div div div div div div div aside ul li div h4 a  ,捐款人個資旅行地圖：捐款金流之外，你不能不知道的資訊流！,0,16,newdata
html body div div div div div div div div aside ul li div div div  ,"12 月 17, 2021",0,16,newdata
html body div div div div div div div div aside ul li div h4 a  ,【群眾智造】踏出社會創新的第一步！未來社會設計工作坊，為社會議題思考創新解方,0,16,newdata
html body div div div div div div div div aside ul li div div div  ,"12 月 16, 2021",0,16,newdata
html body div div div div div div div div aside ul li div h4 a  ,【徵才幫推】關愛之家徵才：生輔員及社工員共三名,0,16,newdata
html body div div div div div div div div aside ul li div div div  ,"12 月 15, 2021",0,16,newdata
html body div div div div div div div div aside ul li div h4 a  ,【投書】藻礁爭論不是環團內鬥！從環境議題的取捨，看見環團的社會責任,0,16,newdata
html body div div div div div div div div aside ul li div div div  ,"12 月 14, 2021",0,16,newdata
html body div div div div div div div div aside div div h3  ,熱門文章,0,14,newdata
html body div div div div div div div div aside div ul li div h4 a  ,「我第一次感覺這麼爽！」手天使首位使用者的體驗心得,0,17,newdata
html body div div div div div div div div aside div ul li div h4 a  ,SDGs 專欄／臺灣，性別平等了嗎？從重視兩性受害者開始,0,17,newdata
html body div div div div div div div div aside div ul li div h4 a  ,SDGs 專欄／世界正在翻轉！認識聯合國永續發展目標,0,17,newdata
html body div div div div div div div div aside div ul li div h4 a  ,【活動現場】《勞基法》一例一休新制上路，NPO 如何排班才合法合理？,0,17,newdata
html body div div div div div div div div aside div ul li div h4 a  ,你的 Gmail 也被入侵了嗎？分辨釣魚信件的 5 大技巧！,0,17,newdata
html body div div div div div div div div aside div ul li div h4 a  ,七成街友有工作，九成非自願：你真的了解街友嗎？,0,17,newdata
html body div div div div div div div div aside div ul li div h4 a  ,褚士瑩專欄【阿北私會所】義工、志工、社工，傻傻分不清？做 NGO 工作難道不會餓死嗎？,0,17,newdata
html body div div div div div div div div aside div ul li div h4 a  ,【捐款人想什麼？】收到認養孩童的信能維持捐款動力、負面新聞左右捐款意願,0,17,newdata
html body div div div div div div div div aside div ul li div h4 a  ,人權是一句髒話？「強制住院」是精障家屬的救贖還是患者的權利傷害？（上）,0,17,newdata
html body div div div div div div div div aside div ul li div h4 a  ,慈濟不是以服裝分階級、靜思堂用的是銅瓦，慈濟人澄清網路謠言,0,17,newdata
html body div div div div div div div div aside div div h3  ,認識永續發展，鎖定專欄！,0,14,newdata
html body div div div div div div div div aside div div h3  ,我要投稿,0,14,newdata
html body div div div div div div div aside div div h3  ,歷史文章,0,13,newdata
html body div div div div div div div aside label  ,歷史文章,0,11,newdata
html body div div div div div div div aside select option  ,選取月份,0,12,newdata
html body div div div div div div div aside select option  ,2021 年 12 月 (17),0,12,newdata
html body div div div div div div div aside select option  ,2021 年 11 月 (11),0,12,newdata
html body div div div div div div div aside select option  ,2021 年 10 月 (19),0,12,newdata
html body div div div div div div div aside select option  ,2021 年 9 月 (18),0,12,newdata
html body div div div div div div div aside select option  ,2021 年 8 月 (18),0,12,newdata
html body div div div div div div div aside select option  ,2021 年 7 月 (17),0,12,newdata
html body div div div div div div div aside select option  ,2021 年 6 月 (18),0,12,newdata
html body div div div div div div div aside select option  ,2021 年 5 月 (9),0,12,newdata
html body div div div div div div div aside select option  ,2021 年 4 月 (9),0,12,newdata
html body div div div div div div div aside select option  ,2021 年 3 月 (12),0,12,newdata
html body div div div div div div div aside select option  ,2021 年 2 月 (8),0,12,newdata
html body div div div div div div div aside select option  ,2021 年 1 月 (8),0,12,newdata
