tag,content,label,depth,domain
html body div div form div div div div div table thead tr th  ,				 	展覽地點 				 	,1,14,newdata
html body div div form div div div div div table tbody tr td  ,					 			原．未─原住民工藝的未來式,1,14,newdata
html body div div form div div div div div table tbody tr td span  ,								 	2021年08月01日 ~ 2021年12月31日 								,1,15,newdata
html body div div form div div div div div table tbody tr td  ,	 			中正路573號 				 		 				 			(生活工藝館一樓) 				 		 				 		 				 	,1,14,newdata
html body div div form div div div div div table thead tr th  ,				 	開放時間 				 	,1,14,newdata
html body div div form div div div div div table thead tr th  ,				 	展覽票價 				 	,1,14,newdata
html body div div form div div div div div table tbody tr td  ,				 	09點00分~17點00分 				 	,1,14,newdata
html body div div form div div div div div table tbody tr td  ,				 		 				 		 				 			免費參觀 				 		 				 	,1,14,newdata
html body div div form div div div div div table thead tr th  ,				 	展覽期間 				 	,1,14,newdata
html body div div form div div div div div table thead tr th  ,				 	展覽地點 				 	,1,14,newdata
html body div div form div div div div div table tbody tr td  ,					 			來自土地的吐露與綻放─裝置藝術駐地合創展演,1,14,newdata
html body div div form div div div div div table tbody tr td span  ,								 	2021年07月27日 ~ 2021年08月04日 								,1,15,newdata
html body div div form div div div div div table tbody tr td  ,	 			中正路573號 				 		 				 			(生活工藝館1F （戶外大廳）) 				 		 				 		 				 	,1,14,newdata
html body div div form div div div div div table thead tr th  ,				 	開放時間 				 	,1,14,newdata
html body div div form div div div div div table thead tr th  ,				 	展覽票價 				 	,1,14,newdata
html body div div form div div div div div table tbody tr td  ,				 	09點00分~17點00分 				 	,1,14,newdata
html body div div form div div div div div table tbody tr td  ,				 		 				 		 				 			免費參觀 				 		 				 	,1,14,newdata
html body div div form div div div div div table thead tr th  ,				 	展覽期間 				 	,1,14,newdata
html body div div form div div div div div table thead tr th  ,				 	展覽地點 				 	,1,14,newdata
html body div div form div div div div div table tbody tr td  ,					 			交流論壇（一）：從場所的力量帶動創生,1,14,newdata
html body div div form div div div div div table tbody tr td span  ,								 	2021年09月27日 ~ 2021年09月27日 								,1,15,newdata
html body div div form div div div div div table tbody tr td  ,	 			佳興村28號 				 		 				 			(屏東縣泰武鄉佳興村集會所廣場) 				 		 				 		 				 	,1,14,newdata
html body div div form div div div div div table thead tr th  ,				 	開放時間 				 	,1,14,newdata
html body div div form div div div div div table thead tr th  ,				 	展覽票價 				 	,1,14,newdata
html body div div form div div div div div table tbody tr td  ,				 	13點50分~15點10分 				 	,1,14,newdata
html body div div form div div div div div table tbody tr td  ,				 		 				 		 				 			免費參觀 				 		 				 	,1,14,newdata
html body div div form div div div div div table thead tr th  ,				 	展覽期間 				 	,1,14,newdata
html body div div form div div div div div table thead tr th  ,				 	展覽地點 				 	,1,14,newdata
html body div div form div div div div div table tbody tr td  ,					 			交流論壇（二）：開啟原文化新的生命力,1,14,newdata
html body div div form div div div div div table tbody tr td span  ,								 	2021年09月27日 ~ 2021年09月27日 								,1,15,newdata
html body div div form div div div div div table tbody tr td  ,	 			佳興村28號 				 		 				 			(屏東縣泰武鄉佳興村集會所廣場) 				 		 				 		 				 	,1,14,newdata
html body div div form div div div div div table thead tr th  ,				 	開放時間 				 	,1,14,newdata
html body div div form div div div div div table thead tr th  ,				 	展覽票價 				 	,1,14,newdata
html body div div form div div div div div table tbody tr td  ,				 	15點30分~17點00分 				 	,1,14,newdata
html body div div form div div div div div table tbody tr td  ,				 		 				 		 				 			免費參觀 				 		 				 	,1,14,newdata
html body div div form div div div div div table thead tr th  ,場次,1,14,newdata
html body div div form div div div div div table thead tr th  ,場地,1,14,newdata
html body div div form div div div div div table thead tr th  ,							參展藝術家 		,1,14,newdata
html body div div form div div div div div table tbody tr td  ,					 來自土地的吐露與綻放─裝置藝術駐地合創展演 					 					 	,1,14,newdata
html body div div form div div div div div table tbody tr td span  ,						 	2021/07/27 09:00 ~ 2021/08/04 17:00 						,1,15,newdata
html body div div form div div div div div table tbody tr td  ,	 	生活工藝館1F （戶外大廳） 					,1,14,newdata
html body div div form div div div div div table tbody tr td a  ,	 		杜瓦克‧都耀 	 	,1,15,newdata
html body div div form div div div div div table tbody tr td a  ,	 		陳淑燕 	 	,1,15,newdata
html body div div form div div div div div table tbody tr td  ,					 原．未─原住民工藝的未來式 					 					 	,1,14,newdata
html body div div form div div div div div table tbody tr td span  ,						 	2021/08/01 09:00 ~ 2021/12/31 17:00 						,1,15,newdata
html body div div form div div div div div table tbody tr td  ,	 	生活工藝館一樓 					,1,14,newdata
html body div div form div div div div div table tbody tr td  ,					 交流論壇（一）：從場所的力量帶動創生 					 					 	,1,14,newdata
html body div div form div div div div div table tbody tr td span  ,						 	2021/09/27 13:50 ~ 2021/09/27 15:10 						,1,15,newdata
html body div div form div div div div div table tbody tr td  ,	 	屏東縣泰武鄉佳興村集會所廣場 					,1,14,newdata
html body div div form div div div div div table tbody tr td  ,	 	 	 	 	 		姚仁寬、高耀威 	 	 	 	 	,1,14,newdata
html body div div form div div div div div table tbody tr td  ,					 交流論壇（二）：開啟原文化新的生命力 					 					 	,1,14,newdata
html body div div form div div div div div table tbody tr td span  ,						 	2021/09/27 15:30 ~ 2021/09/27 17:00 						,1,15,newdata
html body div div form div div div div div table tbody tr td  ,	 	屏東縣泰武鄉佳興村集會所廣場 					,1,14,newdata
html body div div form div div div div div table tbody tr td  ,	 	 	 	 	 		高耀威、黃國書、康靜雯、鍾瓊儀 	 	 	 	 	,1,14,newdata
html body div div form div div div div div ul li span  ,主辦單位:,1,13,newdata
html body div div form div div div div div ul li span  ,文化部文化資產局、國立臺灣工藝研究發展中心,1,13,newdata
html body div div form div div div div div ul li span  ,聯絡資訊:,1,13,newdata
html body div div form div div div div div ul li span  ,049-2334141#437,1,13,newdata
html body div div form div div div div div ul li span  ,無障礙服務:,1,13,newdata
html body div div form div div div div div ul li span  ,心智障礙資訊、聽障資訊、肢體障礙資訊,1,13,newdata
html body div div form div div div div h1  ,活動簡介,1,10,newdata
html body div div form div div div div div div  ,原住民文化是建構臺灣主體性最重要的根基之一。希望能夠透過展覽與相關活動呈現臺灣原住民族的文化多樣性以及工藝特殊性，同時喚起民眾對於臺灣原住民文化資產的認識與重視；進而以當代的視角進行新的探索，期能在後疫時代，回到工藝的用與美出發，從濃厚的原文化精神及傳承中創新工藝與文化。並透過活動的參與，振興推廣臺灣原住民工藝產業。,1,11,newdata
html body div div form div div div div h1  ,活動內容介紹,1,10,newdata
html body div div form div div div div div div p  ,以「原。未」為名的這場展覽，「原」字除了是本展主角，原住民文化的代號之外，本身也有「最起始」的意思，而單字又加入反義字的「未」，好似抓起時間軸的兩端，撐起一張想像的大網。,1,12,newdata
html body div div form div div div div div div p  ,「原。未」以當代工藝的角度切入，探究原住民十六族群所蘊藏的智慧，引領大家一起思考原住民文化起源、材料展現、發展進程、歷史生活、社會經濟、泛靈信仰、宇宙觀等等，並從當代工藝家的新創看見原始工藝與當代元素的巧妙結合，激發出對原住民工藝的未來想像，使展域成為叩開下一個新當代的按鈕。,1,12,newdata
html body div div form div div div div div div p strong  ,展覽日期：110年7月30日-常設展,1,13,newdata
html body div div form div div div div div div p strong  ,展覽時間：上午9:00-下午5:00（周一休館，國定假日除外）,1,13,newdata
html body div div form div div div div div div p strong  ,展覽地點：國立臺灣工藝研究發展中心 生活工藝館一樓,1,13,newdata
html body div div div  ,	地址：54246南投縣草屯鎮中正路573號 | 電話：+886-49-2334141,0,5,newdata
html body div div div  ,最佳瀏覽狀態：Internet Explorer 9.0 以上版本╱螢幕解析度1024x768 隱私權及安全政策宣示 | 著作權聲明 	,0,5,newdata
html body div  ,»,0,3,newdata
