tag,content,label,depth,domain
html body main div div div article p span span span  ,執行單位：SBIR小型企業創新研發專案辦公室,1,11,newdata
html body main div div div article p span span span  ,二、,1,11,newdata
html body main div div div article p span span span  ,辦理日期-110年12月15日(星期三),1,11,newdata
html body main div div div article p span span span  ,三、,1,11,newdata
html body main div div div article p span span span  ,辦理方式-Youtube頻道直播,1,11,newdata
html body main div div div article p span span span span  ,連結：,1,12,newdata
html body main div div div article p span a span span span  ,https://youtu.be/SN8VPXwKR5M,1,13,newdata
html body main div div div article p span span span  ,四、,1,11,newdata
html body main div div div article p span span span  ,辦理目的-,1,11,newdata
html body main div div div article p span span span  ,藉由本說明會辦理，說明計畫申請資格、申請流程、補助內容、申請方式及計畫書撰寫技巧。,1,11,newdata
html body main div div div article p span span span  ,五、,1,11,newdata
html body main div div div article p span span span  ,議程,1,11,newdata
html body main div div div article p span span span  ,110,1,11,newdata
html body main div div div article p span span span  ,年12月15日(星期三),1,11,newdata
html body main div div div article table thead tr th p span span span  ,時間,1,15,newdata
html body main div div div article table thead tr th p span span span  ,議程,1,15,newdata
html body main div div div article table thead tr th p span span span  ,負責人,1,15,newdata
html body main div div div article table tbody tr td p span span span  ,14:00~14:30,1,15,newdata
html body main div div div article table tbody tr td p span span span  ,SBIR,1,15,newdata
html body main div div div article table tbody tr td p span span span  ,計畫簡介,1,15,newdata
html body main div div div article table tbody tr td p span span span  ,張恩庭 管理師,1,15,newdata
html body main div div div article table tbody tr td p span span span  ,14:30~15:10,1,15,newdata
html body main div div div article table tbody tr td p span span span  ,創新服務－計畫書撰寫說明,1,15,newdata
html body main div div div article table tbody tr td p span span span span  ,國立臺灣大學,1,16,newdata
html body main div div div article table tbody tr td p span span span span  ,賴宏誌 策略長,1,16,newdata
html body main div div div article table tbody tr td p span span span  ,15:10~15:20,1,15,newdata
html body main div div div article table tbody tr td p span span span  ,智財服務項目宣導,1,15,newdata
html body main div div div article table tbody tr td p span span span  ,丁多威 管理師,1,15,newdata
html body main div div div article table tbody tr td p span span span  ,15:20~15:30,1,15,newdata
html body main div div div article table tbody tr td p span span span  ,QA,1,15,newdata
html body main div div div article table tbody tr td p span span span  ,與交流討論,1,15,newdata
html body main div div div div a  ,回列表頁,0,8,newdata
html body section a  ,:::,0,4,newdata
html body section div div div div h3  ,最新消息,0,8,newdata
html body section div div div div h3  ,計畫簡介,0,8,newdata
html body section div div div div h3  ,計畫說明,0,8,newdata
html body section div div div div h3  ,諮詢服務,0,8,newdata
html body section div div div div h3  ,下載專區,0,8,newdata
html body section div div div div h3  ,計畫成果,0,8,newdata
html body section div div div div h3  ,廠商專區,0,8,newdata
html body section div div div div h3  ,最新消息,0,8,newdata
html body section div div div div div a  ,計畫公告,0,9,newdata
html body section div div div div div a  ,活動快訊,0,9,newdata
html body section div div div div h3  ,計畫簡介,0,8,newdata
html body section div div div div div a  ,SBIR計畫成立背景,0,9,newdata
html body section div div div div div a  ,Introduction to SBIR,0,9,newdata
html body section div div div div div a  ,因應貿易自由化ECFA,0,9,newdata
html body section div div div div div a  ,地方型SBIR,0,9,newdata
html body section div div div div div a  ,未來期許與展望,0,9,newdata
html body section div div div div h3  ,計畫說明,0,8,newdata
html body section div div div div div a  ,計畫申請類別,0,9,newdata
html body section div div div div div a  ,申請資格,0,9,newdata
html body section div div div div div a  ,應備資料,0,9,newdata
html body section div div div div div a  ,收件與服務窗口,0,9,newdata
html body section div div div div div a  ,計畫期程及補助款編列原則,0,9,newdata
html body section div div div div h3  ,諮詢服務,0,8,newdata
html body section div div div div div a  ,常見問題,0,9,newdata
html body section div div div div h3  ,下載專區,0,8,newdata
html body section div div div div div a  ,SBIR,0,9,newdata
html body section div div div div div a  ,因應貿易自由化ECFA,0,9,newdata
html body section div div div div div a  ,中小企業行動智慧應用計畫,0,9,newdata
html body section div div div div div a  ,創業概念海選計畫,0,9,newdata
html body section div div div div div a  ,因應COVID-19創新研發計畫,0,9,newdata
html body section div div div div div a  ,主題式聯盟,0,9,newdata
html body section div div div div h3  ,計畫成果,0,8,newdata
html body section div div div div div a  ,活動剪影,0,9,newdata
html body section div div div div div a  ,廠商成果集,0,9,newdata
html body section div div div div h3  ,廠商專區,0,8,newdata
html body section div div div div div a  ,每期核定名單,0,9,newdata
html body section div div div div div a  ,線上說明會,0,9,newdata
html body section div p  ,版權所有©2021 經濟部中小企業處小型企業創新研發計畫,0,5,newdata
html body section div div div ul li  ,地址：,0,8,newdata
html body section div div div ul li a  ,100台北市中正區杭州南路一段15-1號17樓,0,9,newdata
html body section div div div ul li  ,Email：,0,8,newdata
html body section div div div ul li a  ,sbir1@admail.csd.org.tw,0,9,newdata
html body section div div div ul li  ,電話：0800-888-968 / (02)2391-1368,0,8,newdata
html body section div div div ul li  ,傳真：(02)2391-1231,0,8,newdata
html body section div div div div ul li  ,主辦單位：,0,9,newdata
html body section div div div div ul li  ,執行單位：,0,9,newdata
html body section div div div div div p  ,地址,0,9,newdata
html body div div div p  ,智能客服,0,6,newdata
html body div div div ul li a  ,注意事項,0,8,newdata
html body div div div ul li a  ,幫助,0,8,newdata
html body div div div div div div div  ,您好！我是SBIR智能客服機器人小新，SBIR計畫相關問題都可以問我唷!請問有什麼我可以替您解答的嗎?,0,9,newdata
html body div div div div div div div  ,您可以問我以下類型的問題:,0,9,newdata
html body div div div div div div div p  ,SBIR計畫申請資格,0,10,newdata
html body div div div div div div div p  ,SBIR計畫收件期限說明,0,10,newdata
html body div div div div div div div p  ,SBIR計畫各申請階段重點,0,10,newdata
html body div div div div div div div p  ,觀看線上說明會,0,10,newdata
html body div div div div a span  ,送出,0,8,newdata
html body div div div div h3  ,注意事項,0,7,newdata
html body div div div div  ,SBIR計畫辦公室（以下簡稱本計畫）為遵守個人資料保護法規定，在您提供個人資料予本計畫前，依法告知下列事項：,0,6,newdata
html body div div div div p  ,一、您可自由選擇是否提供您的個人資料予本計畫，但若您所提供之個人資料，經檢舉或發現不足以確認您的身份真實性或有涉及冒用、盜用其他個人資料、資料不實等情形，本計畫有權得暫時停止提供對您的服務，若有不便之處，敬請您見諒。,0,7,newdata
html body div div div div p  ,二、本計畫基於個人資料保護法及相關法令之規定，取得您的個人資料，目的在於提供良好服務及業務之必要範圍內蒐集、處理及利用您的個人資料。,0,7,newdata
html body div div div div p  ,三、您可依您的需要提供以下公司及個人資料：公司名稱、統一編號、公司資訊、聯絡人姓名、聯絡方式(包括但不限於電話、E-MAIL、地址)等、計畫客服諮詢需求或其他得以直接或間接識別您個人之資料。,0,7,newdata
html body div div div div p  ,四、您同意本計畫以您所提供的個人資料確認您的身份、與您進行聯絡、提供您本計畫之相關服務及資訊，包括但不限於進行身份驗證、數據統計及分析、會員服務訊息之通知等用途，以及其他隱私權保護政策規範之使用方式。,0,7,newdata
html body div div div div p  ,五、您可依個人資料保護法第3條規定，就您的個人資料向本計畫行使之下列權利：,0,7,newdata
html body div div div div ul li  ,（1） 請求查詢或閱覽。,0,8,newdata
html body div div div div ul li  ,（2） 請求提供複製本。,0,8,newdata
html body div div div div ul li  ,（3） 請求補充或更正，惟請您應為適當之釋明。,0,8,newdata
html body div div div div ul li  ,（4） 請求停止蒐集、處理及利用。,0,8,newdata
html body div div div div ul li  ,（5） 請求刪除。,0,8,newdata
html body div div div div p  ,六、若您有任何問題可電洽本計畫，電話：0800-888968 / (02)23964828，本計畫將竭誠為您服務。,0,7,newdata
html body div div div div p  ,七、您已詳細閱讀並充分瞭解及接受此一同意符合個人資料保護法及相關法規之要求，具有書面同意本計畫蒐集、處理及利用您的個人資料之效果。,0,7,newdata
html body div div div div h3  ,幫助,0,7,newdata
html body div div div div  ,智能客服服務時間：全年無休。,0,6,newdata
html body div div div div p  ,服務範圍：本服務目前僅供諮詢與私人資料無關之訊息。,0,7,newdata
html body div div div div p  ,為避免有心人士追蹤、竊取資料，交談過程中非經要求請勿輸入私人機密資料（如身分證字號、線上系統密碼等）。,0,7,newdata
html body div div div div p  ,請勿傳遞與本計畫業務無關或違法訊息，計畫辦公室有權終止非服務範圍內之訊息傳遞。,0,7,newdata
