tag,content,label,depth,domain
html body form main section div div div div div div  ,中博高架橋歷經17個年頭後將功成身退，於2月27日0時起封閉拆除，3月8日完成橋體拆除，平面道路動線完成及深具港都高雄記憶的『帝冠式站體』於9月26日遷回，本市南北交通主動脈中山路與博愛路將連結再顯港都高雄風華。,1,11,newdata
html body form main section div div div div div div  ,建市百年與如此重大交通工程進行中，高雄市藝文團體理事長協會發起【中博高架橋拆除紀實活動】藝起見證城市蛻變的紀實，藉由影像紀錄與繪畫創作記錄這歷史一刻。這期間運用影像紀錄與速寫紀實方式創作，讓藝術家共同見證紀錄這城市的蛻變。,1,11,newdata
html body form main section div div div div div div a  ,BACK,0,12,newdata
html body form main section div div div div div  ,	最新消息,0,10,newdata
html body form main section div div div div div a  ,107年9-12月表演藝術補助核定結果 	,0,11,newdata
html body form main section div div div div div a  ,全台第一本武俠專書面世 高雄市電影館帶領影迷搶先「與電影過招」 	,0,11,newdata
html body form main section div div div div div a  ,駁二創共基地正式啟動 創意夥伴招募 	,0,11,newdata
html body form main section div div div div div a  ,凝聚高雄研究能量 打造文史專屬空間－ 高史博「高雄研究文獻中心」正式開幕 	,0,11,newdata
html body form main section div div div div div a  ,百年景緻 全新體驗【英領館旗艦行程－史溫侯探險之旅】只要299 	,0,11,newdata
html body form main section div div div div div  ,高雄文化中心,0,10,newdata
html body form main section div div div div div  ,展覽名稱:,0,10,newdata
html body form main section div div div div div a span  ,粉彩之美－高雄市國際粉彩協會會員聯展,0,12,newdata
html body form main section div div div div div  ,展覽名稱:,0,10,newdata
html body form main section div div div div div a span  ,高雄市成功大學校友會春永雅集辛丑書法展,0,12,newdata
html body form main section div div div div div  ,展覽名稱:,0,10,newdata
html body form main section div div div div div a span  ,2021高雄市雙彩美術協會會員聯展,0,12,newdata
html body form main section div div div div div  ,活動名稱:,0,10,newdata
html body form main section div div div div div a span  ,就是愛管,0,12,newdata
html body form main section div div div div div  ,活動名稱:,0,10,newdata
html body form main section div div div div div a span  ,2021高雄醫學大學聲樂社冬季音樂會,0,12,newdata
html body form main div div div div  ,民間藝文展演區,0,8,newdata
html body form main div div div div div div div div a span  ,展覽時間: 110.12.04 - 111.02.05,0,14,newdata
html body form main div div div div div div div div a  ,At the moment ‧ Taiwan x Japan插畫家聯.....,0,13,newdata
html body form main div div div div div div div div a span  ,其他時間: 111.01.03 - 111.01.21,0,14,newdata
html body form main div div div div div div div div a  ,1月3日【珠寶設計入門】平日班,0,13,newdata
html body form main div div div div div div div div a span  ,表演時間: 110.11.08 - 111.01.01,0,14,newdata
html body form main div div div div div div div div a  ,『節氣Ⅱ』(Solar TermⅡ) -高雄舞蹈創作舞集,0,13,newdata
html body form main div div div div div div div div a span  ,展覽時間: 111.01.08 - 111.02.20,0,14,newdata
html body form main div div div div div div div div a  ,成就木器的 想像,0,13,newdata
html body form main div div div div div div div div a span  ,其他時間: 111.01.08 - 111.02.19,0,14,newdata
html body form main div div div div div div div div a  ,2022年1月8日【IPAD珠寶繪圖】在職班,0,13,newdata
html body form main div div div div div div div div a span  ,其他時間: 111.02.12 - 111.04.16,0,14,newdata
html body form main div div div div div div div div a  ,2022年2月12日【珠寶設計入門】假日班,0,13,newdata
html body form main div div div div div div div div a span  ,展覽時間: 110.12.18 - 111.01.16,0,14,newdata
html body form main div div div div div div div div a  ,暖Three Men─2021許家峰個展,0,13,newdata
html body form main div div div div div div div div a span  ,表演時間: 111.03.04 - 111.03.06,0,14,newdata
html body form main div div div div div div div div a  ,響座劇場x曉劇集情境喜劇《四房一廳兩衛浴》,0,13,newdata
html body form main div div div div div div div div a span  ,展覽時間: 110.12.18 - 111.02.06,0,14,newdata
html body form main div div div div div div div div a  ,《離 型 之 海》潘重光創作個展,0,13,newdata
html body form main div div div div div div div div a span  ,展覽時間: 110.12.01 - 111.01.31,0,14,newdata
html body form main div div div div div div div div a  ,撕藝翩翩-陳桂芳棉紙撕畫師生聯展 - 咖啡鳥cafe藝文交流合作平台,0,13,newdata
html body form main div div div div div div div div a span  ,展覽時間: 110.12.01 - 111.01.31,0,14,newdata
html body form main div div div div div div div div a  ,億目穿心《穿山甲》繪本原畫及創作過程展 - 展出人:郭紋秀 - 咖啡.....,0,13,newdata
html body form main div div div div div div div div a span  ,展覽時間: 110.12.04 - 110.12.31,0,14,newdata
html body form main div div div div div div div div a  ,既定域,0,13,newdata
html body form main div div div div div div div div a span  ,展覽時間: 110.12.04 - 111.02.05,0,14,newdata
html body form main div div div div div div div div a  ,At the moment ‧ Taiwan x Japan插畫家聯.....,0,13,newdata
html body form main div div div div div div div div a span  ,其他時間: 111.01.03 - 111.01.21,0,14,newdata
html body form main div div div div div div div div a  ,1月3日【珠寶設計入門】平日班,0,13,newdata
html body form main div div div div div div div div a span  ,表演時間: 110.11.08 - 111.01.01,0,14,newdata
html body form main div div div div div div div div a  ,『節氣Ⅱ』(Solar TermⅡ) -高雄舞蹈創作舞集,0,13,newdata
html body form main div div div div div div div div a span  ,展覽時間: 111.01.08 - 111.02.20,0,14,newdata
html body form main div div div div div div div div a  ,成就木器的 想像,0,13,newdata
html body form main div div div div div div div div a span  ,其他時間: 111.01.08 - 111.02.19,0,14,newdata
html body form main div div div div div div div div a  ,2022年1月8日【IPAD珠寶繪圖】在職班,0,13,newdata
html body form main div div div div div div div div a span  ,其他時間: 111.02.12 - 111.04.16,0,14,newdata
html body form main div div div div div div div div a  ,2022年2月12日【珠寶設計入門】假日班,0,13,newdata
html body form main div div div div  ,文創行銷發展區,0,8,newdata
html body form main div div div div div div div div a  ,出版產業或出版品,0,13,newdata
html body form main div div div div div div div div a  ,逍遙園與大谷光瑞：二十世紀初的東亞與高雄,0,13,newdata
html body form main div div div div div div div div a  ,出版產業或出版品,0,13,newdata
html body form main div div div div div div div div a  ,鳳山地政檔案彙編： 左營舊城驛及鐵道篇,0,13,newdata
html body form main div div div div div div div div a  ,出版產業或出版品,0,13,newdata
html body form main div div div div div div div div a  ,藝術認證(雙月刊)NO.94(2020.10)：Whos.....,0,13,newdata
html body form main div div div div div div div div a  ,出版產業或出版品,0,13,newdata
html body form main div div div div div div div div a  ,2021《高雄文獻》第11卷第1期,0,13,newdata
html body form main div div div div div div div div a  ,出版產業或出版品,0,13,newdata
html body form main div div div div div div div div a  ,手繪台灣關鍵字：畫說1940-2020(中英文雙語）,0,13,newdata
html body form main div div div div div div div div a  ,文創場域或網站,0,13,newdata
html body form main div div div div div div div div a  ,高雄新開的有趣文創私人博物館,0,13,newdata
html body form main div div div div div div div div a  ,出版產業或出版品,0,13,newdata
html body form main div div div div div div div div a  ,鳳梨罐頭的黃金年代,0,13,newdata
html body form main div div div div div div div div a  ,文創場域或網站,0,13,newdata
html body form main div div div div div div div div a  ,高雄一百文創商品專賣店,0,13,newdata
html body form main div div div div div div div div a  ,出版產業或出版品,0,13,newdata
html body form main div div div div div div div div a  ,2020打狗鳳邑文學獎得獎作品集,0,13,newdata
html body form main div div div div div div div div a  ,出版產業或出版品,0,13,newdata
html body form main div div div div div div div div a  ,藝術認證(雙月刊)NO.95(2020.12) Muse.....,0,13,newdata
html body form main div div div div div div div div a  ,出版產業或出版品,0,13,newdata
html body form main div div div div div div div div a  ,逍遙園與大谷光瑞：二十世紀初的東亞與高雄,0,13,newdata
html body form main div div div div div div div div a  ,出版產業或出版品,0,13,newdata
html body form main div div div div div div div div a  ,鳳山地政檔案彙編： 左營舊城驛及鐵道篇,0,13,newdata
html body form main div div div div div div div div a  ,出版產業或出版品,0,13,newdata
html body form main div div div div div div div div a  ,藝術認證(雙月刊)NO.94(2020.10)：Whos.....,0,13,newdata
html body form main div div div div div div div div a  ,出版產業或出版品,0,13,newdata
html body form main div div div div div div div div a  ,2021《高雄文獻》第11卷第1期,0,13,newdata
html body form main div div div div div div div div a  ,出版產業或出版品,0,13,newdata
html body form main div div div div div div div div a  ,手繪台灣關鍵字：畫說1940-2020(中英文雙語）,0,13,newdata
html body form main div div div div div div div div a  ,文創場域或網站,0,13,newdata
html body form main div div div div div div div div a  ,高雄新開的有趣文創私人博物館,0,13,newdata
html body form main section div div div div  ,創新 • Service,0,9,newdata
html body form main section div div div a  ,Facebook,0,9,newdata
html body form main section div div div a  ,網路借書,0,9,newdata
html body form main section div div div a  ,文化園區,0,9,newdata
html body form main section div div div a  ,展演快訊,0,9,newdata
html body form main section div div div a  ,展覽參觀‧線上預約,0,9,newdata
html body form main section div div div a  ,高雄文獻期刊,0,9,newdata
html body form main section div div div a  ,出版品,0,9,newdata
html body form main section div div div a  ,文化中心介紹及劇場技術需求表,0,9,newdata
html body form main section div div div a  ,街頭藝人,0,9,newdata
html body form main section div div div a  ,公共藝術,0,9,newdata
html body form main section div div div a  ,打狗藝師錄,0,9,newdata
html body form main section div div div a  ,文學閱讀,0,9,newdata
html body form main section div div div a  ,文化劄記,0,9,newdata
html body form main section div div div a  ,文創人才駐市計畫,0,9,newdata
html body form main section div div div a  ,台灣華文原創故事編劇駐市計畫,0,9,newdata
html body form main section div div div a  ,社區營造,0,9,newdata
html body form main section div div div div  ,便利 • Search,0,9,newdata
html body form main section div div div a  ,青年創意大補帖,0,9,newdata
html body form main section div div div a  ,演藝團體立案相關規定,0,9,newdata
html body form main section div div div a  ,藝文補助,0,9,newdata
html body form main section div div div a  ,藝文扶植,0,9,newdata
html body form main section div div div a  ,關於我們,0,9,newdata
html body form main section div div div a  ,為民服務,0,9,newdata
html body form main section div div div a  ,法規查詢及表單下載,0,9,newdata
html body form main section div div div a  ,數位典藏,0,9,newdata
html body form main section div div div a  ,統計資料,0,9,newdata
html body form main section div div div a  ,志工園地,0,9,newdata
html body form main section div div div a  ,藝站推薦,0,9,newdata
html body form main section div div div a  ,網路書店,0,9,newdata
html body form main section div div div a  ,售票系統,0,9,newdata
html body form main section div div div a  ,雙語環境,0,9,newdata
html body form main section div div div a  ,文化部重大政策,0,9,newdata
html body form main section div div div a  ,政府公開資訊,0,9,newdata
html body form main section div div div a  ,活動行事曆,0,9,newdata
html body form main section div div div a  ,文化局標準字,0,9,newdata
html body form main section div div div a  ,文化部辦理私有老建築保存再生計畫,0,9,newdata
html body form main section div div div div  ,業務 • Series,0,9,newdata
html body form main section div div div a  ,文化發展,0,9,newdata
html body form main section div div div a  ,文化資產,0,9,newdata
html body form main section div div div a  ,表演產業,0,9,newdata
html body form main section div div div a  ,文創發展,0,9,newdata
html body form main section div div div a  ,影視發展,0,9,newdata
html body form main section div div div a  ,駁二營運,0,9,newdata
html body form main section div div div div  ,節慶 • Set,0,9,newdata
html body form main section div div div a  ,高雄春天藝術節,0,9,newdata
html body form main section div div div a  ,高雄電影節,0,9,newdata
html body form main section div div div a  ,高雄設計節,0,9,newdata
html body form main section div div div a  ,好漢玩字節,0,9,newdata
html body form main section div div div a  ,戲獅甲藝術節,0,9,newdata
html body form main section div div div a  ,高雄國際貨櫃藝術節,0,9,newdata
html body form main section div div div a  ,高雄國際鋼雕藝術節,0,9,newdata
html body form main section div div div a  ,華文朗讀節,0,9,newdata
html body form main section div div div a  ,高雄庄頭藝穗節,0,9,newdata
html body form main section div div div a  ,青春設計節,0,9,newdata
html body form main section div div div div  ,成就 • Success,0,9,newdata
html body form main section div div div a  ,高雄文藝獎,0,9,newdata
html body form main section div div div a  ,高雄獎,0,9,newdata
html body form main section div div div a  ,打狗鳳邑文學獎,0,9,newdata
html body form main section div div div div  ,博覽 • Savant,0,9,newdata
html body form main section div div div a  ,高雄漾藝術博覽會,0,9,newdata
html body form main section div div div a  ,高雄藝術博覽會,0,9,newdata
html body form footer div div div  ,高雄市政府文化局 | 郵遞區號:802514 | 高雄市苓雅區五福一路67號,0,7,newdata
html body form footer div div div a  ,Google map,0,8,newdata
html body form footer div div div  ,| 連絡電話：07-222-5136,0,7,newdata
html body form footer div div div  ,最適瀏覽器IE11、Edge、Chrome、Safari | 作業系統Win7以上、Android 6.0以上、iOS 10.0以上 | 最寬畫素1280 dpi | 固網 50M/10M以上 | 行動寬頻4G,0,7,newdata
html body form footer div div ul li a  ,交通資訊,0,9,newdata
html body form footer div div ul li a  ,週邊停車場,0,9,newdata
html body form footer div div ul li a  ,OPEN DATA政府網站資料開放宣告,0,9,newdata
html body form footer div div ul li a  ,個人資料保護,0,9,newdata
html body form footer div div ul li a  ,網站安全政策,0,9,newdata
html body form footer div div ul li a  ,隱私權宣告,0,9,newdata
html body form footer div div div p  ,版權所有©高雄市政府文化局,0,8,newdata
html body form footer div div div div a  ,中文版 (TW),0,9,newdata
html body form div a  ,Close,0,5,newdata
html body form div div div div h2  ,Contact Us,0,8,newdata
