tag,content,x,y,width,height,label,depth
html body text p span  ,"19. In France, births exceed deaths by a figure of some 250,000. Norway and the Netherlands also have significant excesses of births over deaths. The United Kingdom has a slight excess, while in Sweden there are equal numbers of births and deaths. In Italy, Spain, Portugal, Greece and Poland, there has been a small variation, resulting in the number of births being slightly lower than the number of deaths. In Germany and central Europe there are already more deaths than births: the situation is alarming in the Russian Federation.",8,4171,769,89,1,5
html body text p span  ,"20. At the same time, the populations of the United States and Canada are growing steadily.",8,4277,610,17,1,5
html body text p i span  ,3.1.3. Migration,8,4315,133,17,1,6
html body text p sup a span  ,3,141,4311,7,15,0,7
html body text p span  ,"21. The 20th century saw an increase in migration, one reason being the growing number and increasing speed of means of communication. Unfortunately, however, the main explanation is the existence, firstly, of major world conflicts and, secondly, of local/regional conflicts nearer home.",8,4349,769,53,1,5
html body text p span  ,"22. Before the Second World War, Europe had more emigrants than immigrants. The trend was gradually reversed and, little by little, spread even to the southern European countries. The collapse of the Soviet Union did not lead to as great a population movement towards western Europe as had been feared in certain quarters, particularly in view of the enlargement of the European Union. On the other hand, the conflicts tearing central and west Africa apart, along with poverty and population growth rates that always exceed economic growth, however vigorous that may be, prompt thousands of men and women to try to emigrate to Europe.",8,4419,769,107,1,5
html body text p span  ,"23. It is worth taking a look at the percentage of immigrants in a number of countries between 1980 and 2000. In Belgium it was fairly stable, apart from a slight fall in the late 1980s, at 9% of the total population. In Germany, apart from a decline between 1992 and 1994, which was soon made good, it increased steadily, from 7.2 to about 8.3%. In Italy, which was for long time an emigration country, the proportion remained very low, even though it rose rapidly, from 0.3 to 2.8%, largely because of the arrival of an ever-growing number of illegal immigrants from Africa in Sicily and other Mediterranean islands, such as Lampedusa, or from Albania and the Balkans. It is particularly worth taking note of the situation in Switzerland, which is completely different, in that Switzerland is the only Council of Europe member state to have introduced and administered a genuine immigration policy, quantified according to its needs: the proportion of the population accounted for by immigrants rose from 14% in 1980 to over 19% in 1996; this was followed by a steady but as yet moderate fall to just over 18% of the total population.",8,4543,769,179,1,5
html body text p i b span  ,3.2. Excess of births over deaths and net migration,8,4739,358,17,1,7
html body text p span  ,"24. Net migration, or the difference over a given period between the number of emigrants and the number of immigrants, is a variable that is difficult to assess in many countries, because the figures used to establish it are often unreliable, particularly on account of illegal immigration, which is inherently difficult to quantify. The myth of ""Fortress Europe"" must be refuted, as is demonstrated by the report by Mr Thierry Mariani, French member of parliament. In the year 2000, 1.7 million people lawfully entered the 15-member European Union alone, while the number of new illegal immigrants is estimated at 500,000. The total figure of 2,200,000 people means that five times the population of Luxembourg, or a population equivalent to that of the city of Berlin, settled in Europe in one year. France took in some 200,000 new legal immigrants in 2002, while 150,000 people obtained French nationality and were therefore no longer counted as foreigners.",8,4773,769,161,1,5
html body text p span  ,"25. The actual figure is very often twice that indicated by the official statistics. Even if we were to double the latter, however, the result would not be sufficient to offset the general decline in fertility.",8,4951,769,35,1,5
html body text p span  ,"26. Can population trends be influenced? There is no certainty that it will be possible to bring about a resurgence of the birth rate, a very uncertain parameter, in all the member states. Moreover, the effects of any such resurgence would not be apparent until much later, since it is estimated that it takes 25 years for a demographic change of this kind to make itself felt. As for the decline in mortality and the increase in longevity, we can only welcome these trends and hope that they continue and are matched by an improvement in the quality of life in the extra years gained. Account has to be taken of decline in mortality, which is accompanied by ageing of the population, which places a heavy burden on national and European budgets.",8,5003,769,125,1,5
html body text p span  ,"27. This brings us to the European context of migration. Europe has to prepare itself to continue to receive new arrivals. This immigration may be desired and organised (selective immigration) or uncontrolled. The immigrants will have to be integrated, and it must be borne in mind that the previous generations were not always integrated easily or satisfactorily.",8,5145,769,71,1,5
html body text p span  ,"28. The experts all agree that immigration cannot be considered a miracle solution that will offset the effects of the ageing of the population and the falling birth rate, for immigrants themselves are ageing, and their average age is only slightly lower than that of the host population. There are those who contend that this means that ever-increasing immigration is necessary. Massive immigration might be more profitable in purely demographic terms and could attenuate the impact of the ageing of the population, but the benefits have to be set against the fact that the number of jobs, including those that are most accessible, is shrinking because industries are relocating outside Europe, and against the economic and social problems that massive immigration may cause, given that the integration process is inherently slow.",8,5233,769,143,1,5
html body text p b span  ,4. Migration context,8,5393,163,17,1,6
html body text p i b span  ,4.1. Historical background,8,5427,201,17,1,7
html body text p span  ,"29. It should first be noted that, although instruments for measuring migration exist, the figures produced are often inaccurate, either because of a lack of political will or because the resources needed to use them are lacking. This is the case in the most highly developed countries. The situation is even more complicated in countries where facilities for monitoring migration are not yet properly established, as in some of the new EU member states.",8,5461,769,71,1,5
html body text p span  ,"30. Immigration takes very different forms, depending on the country concerned, its geographical location and its history.",8,5549,769,35,1,5
html body text p span  ,"31. After taking in immigrant labour, after the Second World War, from its eastern and southern regions and then from North Africa and the former colonies, Europe is now taking in migrants from countries where there is great social deprivation, from war zones and from areas ruled by despots.",8,5601,769,53,1,5
html body text p span  ,"32. Germany, for instance, took in 12 million refugees of German origin after 1945, and 3 million East Germans between 1949 in 1961. Thereafter, the bulk of immigration came from Portugal, Greece and the former Yugoslavia. This was followed by substantial Turkish immigration, currently estimated at nearly 3 million people.",8,5671,769,53,1,5
html body text p span  ,"33. The Netherlands took in 300,000 returning emigrants from Indonesia, 200,000 from Surinam and 80,000 from the Dutch West Indies as a result of decolonisation. This was followed by substantial immigration from Morocco.",8,5741,769,35,1,5
html body text p span  ,"34. Italy, having long been a source of emigration, gradually became an immigration country",8,5797,641,17,1,5
html body text p sup a span  ,4,649,5793,11,15,0,7
html body text p span  ,", particularly after the dismantlement of Soviet Union. A period of ""Muslim"" integration was followed by non-Muslim integration from Romania and Ukraine. There are now some 2,300,000 immigrants with residence permits. This figure does not cover minors, for whom there are no records. The very high number of lawful immigrants is the result of the fact that numerous immigrants have had their situation regularised. The latest round of regularisation, which took place in 2003, saw between 600,000 and 700,000 illegal immigrants regularised. The figures reveal a demographic change in the immigrant population: men have brought their wives to Italy, thereby reuniting their families. Muslim women, however, are not likely to work, in accordance with their cultural traditions.",8,5797,769,143,1,5
html body text p span  ,"35. Britain experienced large-scale immigration following decolonisation, and in the 1990s became a preferred destination for asylum-seekers. This was because conditions of admission to the country were relatively attractive compared with some other European states, in particular loose border controls, the fact that new arrivals did not need to produce certain administrative documents and the complete freedom of expression prevailing there. This situation became a sticking point with France regarding illegal immigration. Illegal immigrants wishing to enter Britain transited via France, in the hope of slipping across the Channel, but were usually caught and found themselves blocked in northern France, where they were housed in increasingly overcrowded reception centres, including the regrettably well-known Sangatte camp. Living conditions in Sangatte were very poor, and inmates had no chance of remaining in France unless they were granted asylum (but that meant satisfying the conditions). Yet settling in Britain inspired such great hope that illegal immigrants continued to be drawn in large numbers to northern France, at the risk of being consigned to these squalid camps and subsequently expelled. The situation was resolved only when Britain agreed to review the status of these would-be immigrants and to change its asylum and immigration conditions. The most recent statistics show a plunge in applications for asylum in Britain in 2003, with 61,050 cases registered compared with 103,100 in 2002",8,5957,769,256,1,5
html body text p sup a span  ,5,44,6191,10,15,0,7
html body text p span  ,.,54,6196,4,17,1,5
html body text p span  ,"36. France's strong tradition of taking in immigrants and asylum-seekers is based on the prospect of their obtaining full citizenship. In 2002 France took in some 200,000 new arrivals, who came to stay, while 150,000 immigrants already settled in France were able to become naturalised and obtain all the rights available to French citizens. In the case of France, the immigration figures must be interpreted in the light of two specific legal features:",8,6230,769,71,1,5
html body text p i span  ,jus soli,663,6284,51,17,1,6
html body text p span  ,", whereby nationality is acquired by virtue of birth on French territory, and the ease with which French nationality may be obtained. Thus, although the figure for the population of foreign nationality settled in France seems to have been stable for the last 50 years, at about 10% of the population, or some 5 million people, account must be taken of the 120,000 naturalisations that take place every year (the equivalent of the population of a city such as Rouen or Dijon) and the fact that French nationality is automatically granted to children born in France of foreign parents. Demographers have been able to establish that one French person in four has at least one grandparent of foreign extraction. If France had legislation comparable to that of the states that apply",8,6284,769,143,1,5
html body text p i span  ,jus sanguinis,355,6410,90,17,1,6
html body text p span  ,", the figure for the proportion of immigrants settled in France would doubtless have to be doubled. Indeed, an earlier report presented to the Assembly stated that France accounted for 75% of immigrants of North African origin settled in Europe",8,6410,769,57,1,5
html body text p sup a span  ,6,495,6446,11,15,0,7
html body text p span  ,". Quite apart from this steady immigration from its former colonies in North and West Africa, France is one of the main destinations of asylum-seekers not only from Africa but also from the Balkans, Central Asia and the Far East. France took in numerous asylum-seekers fleeing Vietnam after the Communist victory, the ""boat people"", whose quiet but outstanding success is a tribute to their courage and, at the same time, shows that communities with different cultures can live together harmoniously. There was then a rush of asylum-seekers from all the zones where there was conflict and poverty, from the Congo to Pakistan, not to mention the ""bogus"" asylum-seekers who migrate for economic reasons.",8,6450,769,125,1,5
html body text p i b span  ,4.2. Recent state of migration,8,6596,222,17,1,7
html body text p sup a span  ,7,230,6592,6,15,0,7
html body text p span  ,"37. Germany absorbs a massive number of non-EU immigrants, the great majority from Turkey. France also attracts twice as many non-EU as EU immigrants, unlike Luxembourg and Ireland. Germany is still attracting more Turks, Poles and Italians. France takes in large numbers of Algerians and Moroccans. Finland is gradually becoming an immigration country. There is also considerably intra-EU movement between France, Germany and the United Kingdom.",8,6630,769,89,1,5
html body text p span  ,"38. As Europe enlarges, its borders are pushed further back, and what was previously extra-Community immigration is now becoming an intra-EU migration flow; at the same time, countries from Poland to Cyprus now lie along the borders of eastern and southern Europe will henceforth be facing a new type of immigration from eastern Europe, Asia Minor, and even the Far East and Africa.",8,6736,769,71,1,5
html body text p i b span  ,4.3. Causes of migration,8,6824,185,17,1,7
html body text p span  ,"39. Having taken in tens of millions of immigrants arriving in Europe in search of freedom and possible access to prosperity, the Old Continent is now the destination of migrants from areas afflicted not only by economic deprivation but also by arbitrary government or indeed persecution and violence by dictatorships and/or terrorist groups. The only thing such prospective emigrants",8,6858,769,71,1,5
html body text p span  ,"know about European civilisation is its apparent material success: they know nothing of the rules governing the functioning of our societies, drawing on the principle of equality and universal individual rights. Even more seriously, many of them have no desire to share such principles, which some go about defying or even combating.",8,6912,769,71,1,5
html body text p span  ,40. The causes of migration may be broken down into three main trends:,8,7000,489,17,1,5
html body text p span  ,"i. demographic factors: differential population growth; high fertility rates, combined with high mortality rates, often compounded with one of the factors mentioned below, result in a migration flow which is vital for survival (the case of much of Asia, for instance, and Africa, with average birth rates of 7 surviving children per family, as in Nigeria);",8,7034,769,53,1,5
html body text p span  ,"ii. economic factors: underdevelopment, which happens when population growth exceeds economic growth, even where the latter is robust: this applies to immigration from the third world, with immigrants aspiring to a degree of prosperity inaccessible to them in their countries of origin;",8,7104,769,53,1,5
html body text p span  ,"iii. political factors: war, insecurity, oppression and ethnic and religious persecution.",8,7174,564,17,1,5
html body text p span  ,"41. More and more emergency situations are due to famines, epidemics, tribal conflicts or terrorism. The most tragic problem, tragic because it should actually be the easiest to solve, is that of famines, given that they are often combined with other factors. The situation is exacerbated by the corruption of elites or warlords, who block the distribution of food aid, which is nevertheless widely available, or prevent it from reaching the actual famine victims.",8,7208,769,71,1,5
html body text p i b span  ,4.4. The economic and social consequences of migration in host societies,8,7296,505,17,1,7
html body text p span  ,"42. The European context is difficult in that not only is industrial employment in decline, particularly owing to relocations, but also there is a huge influx of immigrants who have difficulty entering the labour market because they lack the requisite skills.",8,7330,769,53,1,5
html body text p span  ,"43. Nevertheless, the consequences vary greatly depending on the host country and the immigrant population.",8,7400,726,17,1,5
html body text p span  ,"44. As a general rule, unemployment rates among non-EU immigrant populations are much higher than among the indigenous populations, and this even applies to immigrants who have obtained their host country's nationality. Unfortunately, all too often severe discrimination in employment matters can be noted, although European legislation seeks to counter such practices.",8,7434,769,76,1,5
html body text p sup a span  ,8,214,7488,10,15,0,7
html body text p span  ,"However, discrimination is sometimes difficult to prove, since employers rarely admit to it and cite other reasons for failing to recruit people of foreign origin. In some countries, particularly France, pressure groups are taking steps to test recruitment practices using ""anonymised"" CVs, which initially show neither the name, the place of birth nor a photograph of job applicants but merely state their qualifications and occupational experience, to assess the role which ""gut reactions"" on purely racial or ethnic grounds play in foreigners' recruitment difficulties. To overcome the ever-present problem of unemployment among immigrant populations it is also essential to bear in mind the vital importance of education: mastery of the host country's language and obtaining training, if possible in keeping with labour market demand, are prerequisites if the problems posed by an under-qualified labour force are to be avoided. This is naturally a message which can be conveyed more easily and more effectively to school children.",8,7493,769,161,1,5
html body text p span  ,"45. Family reunion of immigrants from Muslim regions raises the same problems throughout Europe, as integration of women in the labour market and, more generally, in community life collides with tradition, which can also curb the integration of children, particularly girls. Fortunately, increasing numbers of Maghrebi women, for instance, are militating for reconciling loyalty to their original culture in the private sphere with the exercise of all their civic rights. Such efforts can succeed provided that the host State ensures that the universal rights secured for all persons present in the territory of the 46 member States of the Council of Europe under the European Convention on Human Rights take precedence over the influence of those who presume to regiment the immigrant ""communities"". As for immigration from eastern Europe, in Italy, for example, this mainly involves female immigrants, thus fitting in with a specifically Italian social, economic and cultural reality: most of these women work as cleaners, and especially as home helps. The Italian State has washed its hands of family and old-age policy: Italian families are becoming smaller and smaller, and family assistance is being farmed out to private companies to meet social needs.",8,7671,769,197,1,5
html body text p span  ,"46. In most European immigration areas female labour centres on local unskilled service activities, at least for the first-generation immigrants. However, many young women of immigrant origin have achieved excellent school results followed by brilliant professional careers, provided that their cultural traditions do not bar them from the educational and training courses that provide the best qualifications.",8,7885,769,71,1,5
html body text p span  ,"47. We must also consider the social costs of immigration. This is a tricky matter because we must avoid lapsing into caricature and prejudice. Admittedly we do have to combat illegal immigration, beginning by prosecuting the people-smugglers who take advantage of prospective travellers to Europe, showing utter disregard for the very lives of their passengers: no one can forget the 56 Chinese people who died of suffocation in a lorry on their way to Great Britain, the Africans who die while attempting to reach Spain across the Straits of Gibraltar, or the very recent case of the makeshift boats that left a few dozen survivors washed up on the southern shores of Italy, several dozen having drowned during a crossing that had cost them several thousand Euros, etc. Illegal work",8,7973,769,125,1,5
html body text p span  ,"must also be discouraged, as it jeopardises the unprotected immigrants and distorts the labour market in the host countries.",8,8081,769,35,1,5
html body text p span  ,"48. Although we must also combat the occasional abuses of the system, with some individuals attempting to live solely from social welfare without making any contribution to the host country's economy, once we have secured effective measures against illegal immigration and have successfully prosecuted the abuses noted, the funds expended on behalf of immigrants must be regarded as an investment which will eventually benefit all the host communities.",8,8133,769,71,1,5
html body text p span  ,"49. This applies in particular to educational and medical expenditure. Not only will well-educated, healthy people ""integrate"" more easily into the national host communities, but also they will considerably enrich them. Another major side-effect is that they will less easily fall prey to the advocates of fundamentalism and rejection of Western standards, whose hate-filled word are fuelled by frustration. So the individual States must take account of these realities and plan the corresponding expenditure, including social welfare spending.",8,8221,769,89,1,5
html body text p span  ,"50. Alongside the economic and social consequences of migration, there also arises the central question of immigrant integration in the host societies.",8,8327,769,35,1,5
html body text p b span  ,5. Integration in the host communities,8,8379,284,17,1,6
html body text p i b span  ,5.1. Possible conceptions of integration,8,8413,283,17,1,7
html body text p span  ,51. A variety of conceptions of integration coexist within Europe. We must also look beyond our borders for other possible definitions of integration.,8,8447,769,35,1,5
html body text p span  ,"52. A range of different policies have been implemented throughout Europe, and all these policies have shown their limits. Although we should bear in mind all the different approaches and possibly use them as a basis for our investigations, they cannot simply be transposed as they stand.",8,8499,769,53,1,5
html body text p span  ,53. We must fight shy of any attempt to standardise integratio,8,8569,427,17,1,5
