tag,content,x,y,width,height,label,depth
html body text div div div a span  ,Gear,248,18,35,17,0,8
html body text div div div span  ,|,283,18,8,17,0,7
html body text div div div a span  ,Sports,291,18,45,17,0,8
html body text div div div span  ,|,336,18,7,17,0,7
html body text div div div a span  ,Cars,343,18,33,17,0,8
html body text div div div span  ,|,376,18,7,17,0,7
html body text div div div a span  ,Babes,383,18,39,17,0,8
html body text table tbody tr td p b a span  ,Login,18,185,44,17,0,11
html body text table tbody tr td p b span  ,|,62,185,8,17,0,10
html body text table tbody tr td p b a span  ,Register,70,185,57,17,0,11
html body text table tbody tr td a span span  ,Dark Age of Camelot Vault,15,237,92,35,0,10
html body text table tbody tr td a span  ,Front Page,15,273,70,17,0,9
html body text table tbody tr td a span  ,News Archive,15,291,91,17,0,9
html body text table tbody tr td a span  ,- Submit News,15,309,96,17,0,9
html body text table tbody tr td a span  ,- RSS News Feeds,15,327,78,35,0,9
html body text table tbody tr td a span  ,Contacts & Submissions,15,363,81,35,0,9
html body text table tbody tr td a span  ,Download Full Games,15,399,96,35,0,9
html body text table tbody tr td a b span  ,Apply for Hosting,15,435,66,35,0,10
html body text table tbody tr td span span  ,Community,15,489,76,17,0,9
html body text table tbody tr td a span  ,Main Boards,15,507,83,17,0,9
html body text table tbody tr td a span  ,Class Boards,15,525,84,17,0,9
html body text table tbody tr td a span  ,Server Boards,15,543,91,17,0,9
html body text table tbody tr td a span  ,Community Boards,15,561,76,35,0,9
html body text table tbody tr td span span  ,Camelot Guides,15,615,104,17,0,9
html body text table tbody tr td a span  ,Race Info,15,633,63,17,0,9
html body text table tbody tr td a span  ,Class Info,15,651,65,17,0,9
html body text table tbody tr td a span  ,Kallisti Maps,15,669,87,17,0,9
html body text table tbody tr td a span  ,Class Guides,15,687,84,17,0,9
html body text table tbody tr td a span  ,Dynamic Skills List,15,705,99,35,0,9
html body text table tbody tr td a span  ,Epic Raid Guides,15,741,113,17,0,9
html body text table tbody tr td a span  ,Albion,15,759,44,17,0,9
html body text table tbody tr td a span  ,Hibernia,15,777,56,17,0,9
html body text table tbody tr td a span  ,Midgard,15,795,55,17,0,9
html body text table tbody tr td a span  ,- Submit a Guide!,15,813,67,35,0,9
html body text table tbody tr td span span  ,Features,15,867,54,17,0,9
html body text table tbody tr td a span  ,Recent Updates,15,885,101,17,0,9
html body text table tbody tr td a span  ,Artifact Database,15,903,112,17,0,9
html body text table tbody tr td a span  ,Realm Point Calculator,15,921,80,35,0,9
html body text table tbody tr td a span  ,Templates,15,957,66,17,0,9
html body text table tbody tr td a span  ,User Interfaces,15,975,97,17,0,9
html body text table tbody tr td a span  ,Editorials,15,993,62,17,0,9
html body text table tbody tr td a span  ,Interviews,15,1011,68,17,0,9
html body text table tbody tr td a span  ,Fan Fiction,15,1029,73,17,0,9
html body text table tbody tr td a span  ,- Fan Fiction Serials,15,1047,83,35,0,9
html body text table tbody tr td a span  ,Music,15,1083,40,17,0,9
html body text table tbody tr td a span  ,Poetry,15,1101,42,17,0,9
html body text table tbody tr td a span  ,Comic Strips,15,1119,84,17,0,9
html body text table tbody tr td a span  ,Desktop Calendar,15,1137,58,35,0,9
html body text table tbody tr td a span  ,Screenshots,15,1173,76,17,0,9
html body text table tbody tr td a span  ,Wallpapers,15,1191,72,17,0,9
html body text table tbody tr td span span  ,Columns,15,1227,58,17,0,9
html body text table tbody tr td a span  ,- Submit a Column!,15,1245,67,35,0,9
html body text table tbody tr td a span  ,Esmender's Comics,15,1281,73,35,0,9
html body text table tbody tr td a span  ,Where's My Nerf?,15,1317,78,35,0,9
html body text table tbody tr td a span  ,So Spake Agraek,15,1353,110,17,0,9
html body text table tbody tr td a span  ,Mozah's Monistary,15,1371,66,35,0,9
html body text table tbody tr td a span  ,Dear Crabby,15,1407,82,17,0,9
html body text table tbody tr td a span  ,Mourningstar's Musings,15,1425,96,35,0,9
html body text table tbody tr td a span  ,The Roaming Friar,15,1461,88,35,0,9
html body text table tbody tr td a span  ,Gwirad's Grotto,15,1497,103,17,0,9
html body text table tbody tr td a span  ,Top 10 Contest,15,1515,98,17,0,9
html body text table tbody tr td span span  ,Videos,15,1551,44,17,0,9
html body text table tbody tr td a span  ,- Submit a Video!,15,1569,114,17,0,9
html body text table tbody tr td a span  ,- Newest Additions,15,1587,63,35,0,9
html body text table tbody tr td a span  ,Cinematics & Humor,15,1623,88,35,0,9
html body text table tbody tr td a span  ,(PVE) Catacombs,15,1659,71,35,0,9
html body text table tbody tr td a span  ,(PVE) Classic DAoC,15,1695,91,35,0,9
html body text table tbody tr td a span  ,(PVE) Darkness Rising,15,1731,104,35,0,9
html body text table tbody tr td a span  ,(PVE) Shrouded Isles,15,1767,106,35,0,9
html body text table tbody tr td a span  ,(PVE) Trials of Atlantis,15,1803,99,35,0,9
html body text table tbody tr td a span  ,(RVR) Battlegrounds,15,1839,90,35,0,9
html body text table tbody tr td a span  ,(RVR) New Frontiers,15,1875,76,35,0,9
html body text table tbody tr td a span  ,(RvR) Old Frontiers,15,1911,68,35,0,9
html body text table tbody tr td span span  ,Featured Artwork,15,1965,113,17,0,9
html body text table tbody tr td a span  ,- Submit Artwork,15,1983,113,17,0,9
html body text table tbody tr td a span  ,Michelle,15,2001,57,17,0,9
html body text table tbody tr td a span  ,Barry & Colin,15,2019,92,17,0,9
html body text table tbody tr td a span  ,John Cressman,15,2037,97,17,0,9
html body text table tbody tr td a span  ,Logan & Lisa,15,2055,89,17,0,9
html body text table tbody tr td a span  ,Roman De Santi,15,2073,106,17,0,9
html body text table tbody tr td span span  ,Official Sites,15,2109,85,17,0,9
html body text table tbody tr td a b i span  ,Server Status,15,2127,88,17,0,11
html body text table tbody tr td span span  ,Official Game Site,15,2145,92,35,0,9
html body text table tbody tr td a span  ,- Dark Age of Camelot,15,2181,88,35,0,9
html body text table tbody tr td span span  ,Official Game News,15,2217,92,35,0,9
html body text table tbody tr td a span  ,- Camelot Herald,15,2253,111,17,0,9
html body text table tbody tr td span span  ,Other Official Sites,15,2271,90,35,0,9
html body text table tbody tr td a span  ,- Mythic Entertainment,15,2307,91,35,0,9
html body text table tbody tr td a span  ,- Camelot Support,15,2343,64,35,0,9
html body text table tbody tr td a span  ,- Camelot Europe,15,2379,114,17,0,9
html body text table tbody tr td span span  ,Retail Expansions,15,2397,74,35,0,9
html body text table tbody tr td a span  ,- Shrouded Isles,15,2433,104,17,0,9
html body text table tbody tr td a span  ,- S.I. (Europe Site),15,2451,87,35,0,9
html body text table tbody tr td a span  ,- Trials of Atlantis,15,2487,63,35,0,9
html body text table tbody tr td a span  ,- Catacombs,15,2523,80,17,0,9
html body text table tbody tr td a span  ,- Darkness Rising,15,2541,115,17,0,9
html body text table tbody tr td span span  ,Free Expansions,15,2559,106,17,0,9
html body text table tbody tr td a span  ,- Foundations,15,2577,88,17,0,9
html body text table tbody tr td a span  ,- New Frontiers,15,2595,101,17,0,9
html body text table tbody tr td span span  ,Message Boards,15,2631,105,17,0,9
html body text table tbody tr td span b span  ,Community,15,2649,82,17,0,10
html body text table tbody tr td a span  ,- General Discussion,15,2667,70,35,0,9
html body text table tbody tr td a span  ,- Role Playing Forum,15,2703,92,35,0,9
html body text table tbody tr td a span  ,- TradeSkills (Crafting),15,2739,82,35,0,9
html body text table tbody tr td a span  ,- Camelot Stories,15,2775,112,17,0,9
html body text table tbody tr td a span  ,- Camelot Trader,15,2793,109,17,0,9
html body text table tbody tr td a span  ,- Tech Tavern,15,2811,88,17,0,9
html body text table tbody tr td a span  ,- User Interfaces,15,2829,107,17,0,9
html body text table tbody tr td a span  ,- Outpost (Off Topic),15,2847,91,35,0,9
html body text table tbody tr td a span  ,- Team Lead Reports,15,2883,80,35,0,9
html body text table tbody tr td span b span  ,Shrouded Isles,15,2919,101,17,0,10
html body text table tbody tr td a span  ,- General Discussion,15,2937,70,35,0,9
html body text table tbody tr td span b span  ,Trials of Atlantis,15,2973,114,17,0,10
html body text table tbody tr td a span  ,- General Discussion,15,2991,70,35,0,9
html body text table tbody tr td a span  ,- Quests and Artifacts,15,3027,80,35,0,9
html body text table tbody tr td a span  ,- Master Levels,15,3063,100,17,0,9
html body text table tbody tr td span b span  ,Catacombs,15,3081,76,17,0,10
html body text table tbody tr td a span  ,- General Discussion,15,3099,70,35,0,9
html body text table tbody tr td span b span  ,Darkness Rising,15,3135,112,17,0,10
html body text table tbody tr td a span  ,- General Discussion,15,3153,70,35,0,9
html body text table tbody tr td span b span  ,Foundations,15,3189,85,17,0,10
html body text table tbody tr td a span  ,- General Discussion,15,3207,70,35,0,9
html body text table tbody tr td span b span  ,New Frontiers,15,3243,98,17,0,10
html body text table tbody tr td a span  ,- General Discussion,15,3261,70,35,0,9
html body text table tbody tr td a span  ,- RvR Discussion,15,3297,113,17,0,9
html body text table tbody tr td a span  ,- Realm Ability Review,15,3315,100,35,0,9
html body text table tbody tr td span b span  ,LoTM,15,3351,44,17,0,10
html body text table tbody tr td a span  ,- General Discussion,15,3369,70,35,0,9
html body text table tbody tr td span b span  ,Realm Forums,15,3405,102,17,0,10
html body text table tbody tr td a span  ,- Albion,15,3423,53,17,0,9
html body text table tbody tr td a span  ,- Hibernia,15,3441,65,17,0,9
html body text table tbody tr td a span  ,- Midgard,15,3459,64,17,0,9
html body text table tbody tr td span b span  ,Albion Classes,15,3477,100,17,0,10
html body text table tbody tr td a span  ,- Acolytes,15,3495,65,17,0,9
html body text table tbody tr td a span  ,- Elementalists,15,3513,96,17,0,9
html body text table tbody tr td a span  ,- Fighters,15,3531,62,17,0,9
html body text table tbody tr td a span  ,- Mages,15,3549,52,17,0,9
html body text table tbody tr td a span  ,- Rogues,15,3567,57,17,0,9
html body text table tbody tr td a span  ,- Disciple,15,3585,63,17,0,9
html body text table tbody tr td span b span  ,Hibernia Classes,15,3603,61,35,0,10
html body text table tbody tr td a span  ,- Guardians,15,3639,75,17,0,9
html body text table tbody tr td a span  ,- Stalkers,15,3657,61,17,0,9
html body text table tbody tr td a span  ,- Magicians,15,3675,76,17,0,9
html body text table tbody tr td a span  ,- Naturalists,15,3693,79,17,0,9
html body text table tbody tr td a span  ,- Forester,15,3711,62,17,0,9
html body text table tbody tr td span b span  ,Midgard Classes,15,3729,114,17,0,10
html body text table tbody tr td a span  ,- Mystics,15,3747,60,17,0,9
html body text table tbody tr td a span  ,- Rogues,15,3765,57,17,0,9
html body text table tbody tr td a span  ,- Seers,15,3783,44,17,0,9
html body text table tbody tr td a span  ,- Vikings,15,3801,59,17,0,9
html body text table tbody tr td span b span  ,Catacombs Classes,15,3819,76,35,0,10
html body text table tbody tr td a span  ,- Bainshee,15,3855,68,17,0,9
html body text table tbody tr td a span  ,- Vampiir,15,3873,61,17,0,9
html body text table tbody tr td a span  ,- Valkyrie,15,3891,63,17,0,9
html body text table tbody tr td a span  ,- Warlock,15,3909,63,17,0,9
html body text table tbody tr td a span  ,- Heretic,15,3927,56,17,0,9
html body text table tbody tr td span b span  ,LoTM Classes,15,3945,98,17,0,10
html body text table tbody tr td a span  ,- Alb Mauler,15,3963,83,17,0,9
html body text table tbody tr td a span  ,- Hib Mauler,15,3981,84,17,0,9
html body text table tbody tr td a span  ,- Mid Mauler,15,3999,86,17,0,9
html body text table tbody tr td span b span  ,Cluster Forums,15,4017,108,17,0,10
html body text table tbody tr td a span  ,- Caerleon,15,4035,67,17,0,9
html body text table tbody tr td a span  ,- Devon,15,4053,52,17,0,9
html body text table tbody tr td a span  ,- Killibury,15,4071,68,17,0,9
html body text table tbody tr td a span  ,- Tintagel (RP),15,4089,96,17,0,9
html body text table tbody tr td a span  ,- Bossiney,15,4107,68,17,0,9
html body text table tbody tr td span b span  ,Server Forums,15,4125,102,17,0,10
html body text table tbody tr td a span  ,- Bedevere,15,4143,70,17,0,9
html body text table tbody tr td a span  ,- Bors,15,4161,40,17,0,9
html body text table tbody tr td a span  ,- Ector (Classic),15,4179,105,17,0,9
html body text table tbody tr td a span  ,- Gaheris (Co-op),15,4197,114,17,0,9
html body text table tbody tr td a span  ,- Galahad,15,4215,63,17,0,9
html body text table tbody tr td a span  ,- Gareth (Classic),15,4233,114,17,0,9
html body text table tbody tr td a span  ,- Gawaine,15,4251,66,17,0,9
html body text table tbody tr td a span  ,- Guinevere (RP),15,4269,110,17,0,9
html body text table tbody tr td a span  ,- Igraine,15,4287,55,17,0,9
html body text table tbody tr td a span  ,- Iseult,15,4305,45,17,0,9
html body text table tbody tr td a span  ,- Kay,15,4323,36,17,0,9
html body text table tbody tr td a span  ,- Lamorak (Classic),15,4341,67,35,0,9
html body text table tbody tr td a span  ,- Lancelot,15,4377,65,17,0,9
html body text table tbody tr td a span  ,- Merlin,15,4395,53,17,0,9
html body text table tbody tr td a span  ,- Mordred (PvP),15,4413,106,17,0,9
html body text table tbody tr td a span  ,- Morgan le Fay,15,4431,103,17,0,9
html body text table tbody tr td a span  ,- Nimue (RP),15,4449,87,17,0,9
html body text table tbody tr td a span  ,- Palomides,15,4467,76,17,0,9
html body text table tbody tr td a span  ,- Pellinor,15,4485,60,17,0,9
html body text table tbody tr td a span  ,- Percival (RP),15,4503,96,17,0,9
html body text table tbody tr td a span  ,- Tristan,15,4521,54,17,0,9
html body text table tbody tr td a span  ,- Pendragon (Test),15,4539,78,35,0,9
html body text table tbody tr td span b span  ,Warhammer Online,15,4575,88,35,0,10
html body text table tbody tr td a span  ,- Development,15,4611,96,17,0,9
html body text table tbody tr td p span span  ,Vault Network,15,4663,94,17,0,10
html body text table tbody tr td p b a span  ,RPG Vault,15,4681,74,17,0,11
html body text table tbody tr td p b a span  ,VN Boards,15,4699,76,17,0,11
html body text table tbody tr td p b a span  ,Vault Hub,15,4717,71,17,0,11
html body text table tbody tr td p b a span  ,Vault Wiki,15,4735,74,17,0,11
html body text table tbody tr td p a span  ,· Anarchy Online,15,4753,110,17,0,10
html body text table tbody tr td p a span  ,· Asheron's Call,15,4771,101,17,0,10
html body text table tbody tr td p a span  ,· Auto Assault,15,4789,90,17,0,10
html body text table tbody tr td p a span  ,· Camelot,15,4807,62,17,0,10
html body text table tbody tr td p a span  ,· City of Heroes,15,4825,102,17,0,10
html body text table tbody tr td p a span  ,· City of Villains,15,4843,106,17,0,10
html body text table tbody tr td p a span  ,· D&D Online,15,4861,91,17,0,10
html body text table tbody tr td p a span  ,· EVE Online,15,4879,87,17,0,10
html body text table tbody tr td p a span  ,· EverQuest,15,4897,76,17,0,10
html body text table tbody tr td p a span  ,· EverQuest2,15,4915,84,17,0,10
html body text table tbody tr td p a span  ,· Final Fantasy,15,4933,95,17,0,10
html body text table tbody tr td p a span  ,· Guild Wars,15,4951,81,17,0,10
html body text table tbody tr td p a span  ,· Lineage 2,15,4969,72,17,0,10
html body text table tbody tr td p a span  ,· Lord of the Rings Online,15,4987,85,35,0,10
html body text table tbody tr td p a span  ,· Middle Earth,15,5023,93,17,0,10
html body text table tbody tr td p a span  ,· Neverwinter Nights,15,5041,88,35,0,10
html body text table tbody tr td p a span  ,· Star Wars Galaxies,15,5077,70,35,0,10
html body text table tbody tr td p a span  ,· Titan Quest,15,5113,82,17,0,10
html body text table tbody tr td p a span  ,· Vanguard,15,5131,69,17,0,10
html body text table tbody tr td p a span  ,· Warhammer,15,5149,86,17,0,10
html body text table tbody tr td p a span  ,· World of Warcraft,15,5167,65,35,0,10
html body text table tbody tr td p span span  ,Planet Network,15,5219,100,17,0,10
html body text table tbody tr td p b a span  ,Planet Hub,15,5237,78,17,0,11
html body text table tbody tr td p span span  ,IGN,15,5271,28,17,0,10
html body text table tbody tr td p b a span  ,Games,15,5289,47,17,0,11
html body text table tbody tr td p b a span  ,Cheats,15,5307,47,17,0,11
html body text table tbody tr td p b a span  ,Entertainment,15,5325,100,17,0,11
html body text table tbody tr td div table tbody tr td table tbody tr td table tbody tr td span span  ,Dark Age of Camelot Vault -- DAOC Boards:,156,162,72,33,0,22
html body text table tbody tr td div table tbody tr td table tbody tr td table tbody tr td span a b span  ,Virtual Memory settings....,156,195,72,22,0,24
html body text table tbody tr td div table tbody tr td center div div form span  ,The Web,155,237,61,17,0,17
html body text table tbody tr td div table tbody tr td center div div form span  ,The Site,216,237,54,17,0,17
html body text table tbody tr td div table tbody tr td center table tbody tr td div center table tbody tr td div table tbody tr td a span  ,Week in Review,488,306,109,17,0,30
html body text table tbody tr td div table tbody tr td center table tbody tr td div center table tbody tr td div table tbody tr td a span span  ,Week in Review,597,306,105,17,0,31
html body text table tbody tr td div table tbody tr td center table tbody tr td div center table tbody tr td div table tbody tr td a span  ,Firehouse Studios presents their Chrismtas v...,488,324,205,35,0,30
html body text table tbody tr td div table tbody tr td center table tbody tr td div center table tbody tr td div table tbody tr td a span span  ,Firehouse Studios presents their Chrismtas video - A FoTM Holiday,488,342,263,35,0,31
html body text table tbody tr td div table tbody tr td center table tbody tr td div center table tbody tr td div table tbody tr td a span  ,Holiday Billing/Tech Support Schedule,488,378,253,17,0,30
html body text table tbody tr td div table tbody tr td center table tbody tr td div center table tbody tr td div table tbody tr td a span span  ,Holiday Billing/Tech Support Schedule,488,396,253,17,0,31
html body text table tbody tr td div table tbody tr td center table tbody tr td div center table tbody tr td div table tbody tr td a span  ,A Merry Little Grab Bag,488,414,162,17,0,30
html body text table tbody tr td div table tbody tr td center table tbody tr td div center table tbody tr td div table tbody tr td a span span  ,A Merry Little Grab Bag,488,414,256,35,0,31
html body text table tbody tr td div table tbody tr td center table tbody tr td div center table tbody tr td div table tbody tr td a span  ,Bonus Adjustments,488,450,129,17,0,30
html body text table tbody tr td div table tbody tr td center table tbody tr td div center table tbody tr td div table tbody tr td a span span  ,Bonus Adjustments,617,450,125,17,0,31
html body text table tbody tr td div table tbody tr td center table tbody tr td div center table tbody tr td div table tbody tr td a span  ,1.87c Release Notes,488,468,134,17,0,30
html body text table tbody tr td div table tbody tr td center table tbody tr td div center table tbody tr td div table tbody tr td a span span  ,1.87c Release Notes,622,468,130,17,0,31
html body text table tbody tr td div table tbody tr td center table tbody tr td div center table tbody tr td div table tbody tr td table tbody tr td table tbody tr td font span  ,By: Kauth,587,549,41,11,0,38
html body text table tbody tr td div table tbody tr td center table tbody tr td div center table tbody tr td div table tbody tr td table tbody tr td table tbody tr td font span  ,1280 x 1024 | Resolut...,587,571,95,11,0,38
html body text table tbody tr td div table tbody tr td center table tbody tr td h1 span  ,"Wednesday, 19 Jul, 2006 - Dark Age of Camelot Vault -- DAOC News",169,621,525,73,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Chapter Finale; Courtships Dance,182,722,221,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span span  ,[,403,722,10,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span a span  ,Comment,413,722,67,17,1,21
html body text table tbody tr td div table tbody tr td center table tbody tr td span span span  ,],484,722,5,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Print News,182,740,76,17,0,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,|,258,740,7,17,0,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Mail News,265,740,70,17,0,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,Have you been following this captivating story since the beginning? If so you'll be very much pleased to know how things turn out in today's 8th and last chapter of,182,758,560,35,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span i span  ,Courtships Dance,182,776,558,35,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,!,228,794,5,17,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span blockquote span  ,"The morning brought clear blue skies and a crisp cool feel in the air, a reminder that fall was arriving. The groups parted cheerfully trading reminders of future events and gatherings.",222,846,448,53,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span blockquote span  ,"The group arrived just before noon at Druim Cain, with Stephros and Libhita pausing to speak with the Captain of the Keep while the rest waited.",222,918,486,35,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span blockquote a span  ,Click here to read the story...,222,972,185,17,1,21
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Click here to read more of Saeraphyna's stories!,182,1042,307,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,Thank you Saeraphyna for this amazing story!,182,1096,297,17,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,Hope you guys enjoyed this! Feel free to comment in a civil manner!,182,1132,442,17,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,If you would like to see your story or a column featured here on Dark Age of Camelot Vault all you have to do is,182,1168,551,35,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Click Here and send it in!!,353,1186,170,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,--,182,1222,14,17,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Affek,196,1222,41,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,@ 2:36PM Wed 19 Jul 2006,237,1222,181,17,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Hot Fixes,182,1276,67,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span span  ,[,249,1276,9,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span a span  ,11 Comments,258,1276,93,17,1,21
html body text table tbody tr td div table tbody tr td center table tbody tr td span span span  ,],355,1276,5,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Print News,182,1294,76,17,0,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,|,258,1294,7,17,0,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Mail News,265,1294,70,17,0,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,A few Hot Fixes for a hot day from the,182,1312,253,17,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Herald,435,1312,48,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,.,483,1312,4,17,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span blockquote span  ,As if we needed any more heat this week. Slather on the sunscreen and check out these HOT fixes!,222,1346,454,35,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span blockquote span  ,-The Squib Hammer and Zimmeron’s Wrath weapons will now properly proc for level 50 characters who have maxed out their experience.,222,1400,463,35,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span blockquote span  ,-The Large Weapon version of Zimmeron’s Wrath will now properly require the Large Weapon skill.,222,1454,489,35,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span blockquote span  ,-Clerics who were unable to activate the Staff of the God can now see the appropriate Scholar to activate the artifact.,222,1508,471,35,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span blockquote span  ,-Warlocks who were unable to activate the Belt of the Moon can now see the appropriate Scholar to activate the artifact.,222,1562,468,35,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,--,182,1650,15,17,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Jolene,197,1650,45,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,@ 1:03PM Wed 19 Jul 2006,242,1650,181,17,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td h1 span  ,"Tuesday, 18 Jul, 2006",169,1730,290,36,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Screenshot of the Day for July 18th,182,1785,232,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span span  ,[,414,1785,9,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span a span  ,Comment,423,1785,67,17,1,21
html body text table tbody tr td div table tbody tr td center table tbody tr td span span span  ,],494,1785,5,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Print News,182,1803,76,17,0,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,|,258,1803,7,17,0,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Mail News,265,1803,70,17,0,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,Screenshot of the Day for July 18th,182,1821,228,17,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,Christmas with Legion,182,1923,147,17,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,Have a screenshot you would like to share? We'll host it at the,182,1959,401,17,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Dark Age of Camelot Vault,182,1959,538,35,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,. All you have to do is send it in to the,220,1977,247,17,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Camelot Vault,467,1977,96,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,.,563,1977,4,17,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,--,182,2013,15,17,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,mozah,197,2013,46,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span  ,@ 4:46PM Tue 18 Jul 2006,243,2013,177,17,1,19
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,"Tech Support Closing Early Thursday, July 20",182,2067,300,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span span  ,[,482,2067,9,17,1,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span span a span  ,8 Comments,491,2067,85,17,1,21
html body text table tbody tr td div table tbody tr td center table tbody tr td span span span  ,],580,2067,6,17,0,20
html body text table tbody tr td div table tbody tr td center table tbody tr td span a span  ,Print News,182,2085,76,17,0,20
