tag,content,x,y,width,height,label,depth
html body text div div div div div span  ,"let's also consider that terminals are really a Worst Case Scenario. xterm and friends don't do a lot, and they aren't very interesting. because of this they start up fast and are slim like that Olsen twin. and still KDE apps compete reasonably in this space.",8,560,758,53,1,9
html body text div div div div div span  ,"this bodes very well for KDE applications in more complex venues such as word processors, web browsers and so on.",8,632,755,17,1,9
html body text div div div div div span  ,"yes, we have a LOT of optimization possibilities ahead of us. yes, our software can and should be faster, including starting up. yes, we have a lot of development ahead of us to do because KDE isn't perfect yet.",8,668,732,35,1,9
html body text div div div div div span  ,we're only,8,722,70,17,1,9
html body text div div div div div a span  ,mostly perfect,78,722,96,17,1,10
html body text div div div div div span  ,. ;-),174,722,24,17,1,9
html body text div div div div p span  ,posted by Aaron J. Seigo at,8,760,179,17,1,9
html body text div div div div p a span  ,1:02 PM,187,760,56,17,1,10
html body text div div div div h4 span  ,15 Comments:,8,800,99,17,1,9
html body text div div div div ul li div p span  ,(1) that pic you linked says 'Forbidden' ;(,48,839,263,17,1,12
html body text div div div div ul li div p span  ,"(2) Before I prelinked everything, KWrite took something like 3 seconds to start (after, it's more like one). Compare to Notepad under Windows, which starts *instantly*. A more comparable/advanced editor called EditPad Pro still starts up in ~half a second. MS Word 97 also starts up damn fast, well under a second, iirc (though I haven't tried in a while). The situation is similar with other KDE apps (or Linux apps in general? no idea, haven't tried GNOME).",48,857,702,89,1,12
html body text div div div div ul li div p span  ,Not bashing or anything; KDE rocks. But the first step to fixing a problem is recognizing that it exists. And this one most definitely does.,48,947,714,35,1,12
html body text div div div div ul li div p span  ,-Illissius,48,1001,55,17,1,12
html body text div div div div ul li p span  ,"By Anonymous, at",48,1035,124,17,1,11
html body text div div div div ul li p a span  ,1:53 PM,172,1035,55,17,1,12
html body text div div div div ul li div p span  ,I don't clock much difference between using kstart,48,1069,323,17,1,12
html body text div div div div ul li div p span  ,"or not; 1.9s without, 1.27 with. Xterm on the other hand is 0.5s. But I've just noticed that using KDE on the same machine but with Debian feels faster than using KDE with SuSE, and these are the SuSE numbers.",48,1087,724,35,1,12
html body text div div div div ul li p span  ,"By Anonymous, at",48,1139,124,17,1,11
html body text div div div div ul li p a span  ,2:08 PM,172,1139,55,17,1,12
html body text div div div div ul li div p span  ,@Illissius,48,1173,65,17,1,12
html body text div div div div ul li div p span  ,please re-read the blog entry. i think you missed three important things:,48,1209,457,17,1,12
html body text div div div div ul li div p span  ,"1) i note that KDE can and should be made faster, including start up. so i'm not sure what you're going on about.",48,1245,718,17,1,12
html body text div div div div ul li div p span  ,"2) this is about konsole on X11/Unix, not kwrite and not notepad on win32. i know the similarity between konsole and kwrite or xterm and notepad can lead to confusion (he says, firmly tongue in cheek) but today's blog was about konsole. on X11. on Unix type platforms.",48,1281,723,53,1,12
html body text div div div div ul li div p span  ,"3) moreover, the whole point of the blog was to show that Malte's numbers weren't as good as they could be. you demonstrate that yourself with KWrite dropping from ~3s to ~1s with prelink, which means instead of being 6 times slower to start than your win32 app it's only 2 times slower to start. and that doubling in time equates to half a second!",48,1353,723,71,1,12
html body text div div div div ul li div p span  ,in summary: i completely agree that we can and should do better in the start up category. but we don't nearly deserve the rap we have at the moment.,48,1443,694,35,1,12
html body text div div div div ul li div p span  ,"you'd think we were molasses on a winter day given how people yam on about it. the way it's commonly talked about, you'd think KDE apps take dozens of seconds or even minutes to start up! that KDE requires half a gig of RAM! etc, etc...",48,1497,718,53,1,12
html body text div div div div ul li div p span  ,"all i'm looking for is some accurate and factual representations out there, because KDE and the Linux desktop in general is getting hurt by the mythconceptions that continue to float about.",48,1569,720,35,1,12
html body text div div div div ul li p span  ,By,48,1621,22,17,1,11
html body text div div div div ul li p a span  ,Aaron J. Seigo,70,1621,98,17,1,12
html body text div div div div ul li p span  ,", at",168,1621,24,17,1,11
html body text div div div div ul li p a span  ,2:35 PM,192,1621,56,17,1,12
html body text div div div div ul li div p span  ,@Anonymous:,48,1655,97,17,1,12
html body text div div div div ul li div p span  ,1.9 - 1.27 = 0.63,48,1691,106,17,1,12
html body text div div div div ul li div p span  ,0.63 / 1.9 = 0.33,48,1709,105,17,1,12
html body text div div div div ul li div p span  ,33% is significant from an optimization standpoint.,48,1745,329,17,1,12
html body text div div div div ul li div p span  ,"it also drops the ""Xterm differential"" from ~4x to ~2.5x. and it means an extra 0.77s of wait.",48,1781,590,17,1,12
html body text div div div div ul li div p span  ,"yep, still too long (because it isn't perfect ;) but not the drudgery that so many claim it to be.",48,1817,589,17,1,12
html body text div div div div ul li p span  ,By,48,1851,22,17,1,11
html body text div div div div ul li p a span  ,Aaron J. Seigo,70,1851,98,17,1,12
html body text div div div div ul li p span  ,", at",168,1851,24,17,1,11
html body text div div div div ul li p a span  ,2:39 PM,192,1851,56,17,1,12
html body text div div div div ul li div p span  ,"@aseigo: I was essentially agreeing with you. Startup times aren't only relevent for Konsole, which is why I generalized it, and KWrite was the first example I could think of. 3 seconds (with the default setup) isn't completely horrible, but it can be painful when you just want to quickly edit some text, especially compared to something like Notepad which starts instantly.",48,1885,708,71,1,12
html body text div div div div ul li div p span  ,"As for prelinking... is it a viable option to do this by default? From what I remember there was something about the prelink going away if either the binary or the library linked to is changed, meaning startup times would gradually deteriorate over time... which isn't good. Or is there a better way to achieve the same effect?",48,1957,715,53,1,12
html body text div div div div ul li div p span  ,"Anyways, as I said, I'm agreeing with you completely; just adding my own observations.",48,2011,568,17,1,12
html body text div div div div ul li div p span  ,-Illissius,48,2047,55,17,1,12
html body text div div div div ul li p span  ,"By Anonymous, at",48,2081,124,17,1,11
html body text div div div div ul li p a span  ,3:11 PM,172,2081,55,17,1,12
html body text div div div div ul li div p span  ,"Hi Aaron,",48,2115,63,17,1,12
html body text div div div div ul li div p span  ,to konsole: konsole has become quite bloated. It links to the huge kio lib just to have bookmarks. I never used these bookmarks. Does anybody else ?,48,2151,703,35,1,12
html body text div div div div ul li div p span  ,"I measured startup time, it must be already 3 years ago on my old K6/200. Originally it was 2.7 seconds. After one week of work I got it down to 1.8 seconds. This was achieved by delaying everything what could be delayed (which resulted in not so easy to understand code).",48,2187,721,53,1,12
html body text div div div div ul li div p span  ,"At least two times since then this delayed construction of stuff was broken and I fixed it again. I didn't look at it since some time now, so I don't know if it currently works. As I mentioned, it was 1.8 seconds on a K6/200, KDE 2.x.",48,2241,726,53,1,12
html body text div div div div ul li div p span  ,"I already thought about writing a slim konsole, with less features (or basically without kio)",48,2295,581,17,1,12
html body text div div div div ul li div p span  ,Bye,48,2331,26,17,1,12
html body text div div div div ul li div p span  ,Alex,48,2349,31,17,1,12
html body text div div div div ul li div p span  ,neundorf at kde dot org,48,2367,150,17,1,12
html body text div div div div ul li p span  ,"By Anonymous, at",48,2401,124,17,1,11
html body text div div div div ul li p a span  ,3:13 PM,172,2401,55,17,1,12
html body text div div div div ul li div p span  ,@Illissius,48,2435,65,17,1,12
html body text div div div div ul li div p span  ,"to prelink or not to prelink is something that's up to the individual OS vendors/projects. AFAIK, a lot of the benefits from the early prelink hack has been moved into the newer glibc's and ld's so these benefits should trickle on out to the world en masse with time.",48,2471,687,53,1,12
html body text div div div div ul li div p span  ,@Alex,48,2543,46,17,1,12
html body text div div div div ul li div p span  ,"yeah, i remember your work on konsole start up times and vastly appreciated it when it happened (and then happened again ;). i'm not sure if it's been broken since, i surely hope not.",48,2579,686,35,1,12
html body text div div div div ul li div p span  ,"as for the bookmarks and linking in libkio for that, i agree that it was a questionable feature add. of course, if we remove it now some small army of users will rise up in arms. ;-) i'll have to blog someday about the dangers of adding features just to add features. not like that hasn't be blog'd to death, but hey.... ;-)",48,2633,719,53,1,12
html body text div div div div ul li p span  ,By,48,2703,22,17,1,11
html body text div div div div ul li p a span  ,Aaron J. Seigo,70,2703,98,17,1,12
html body text div div div div ul li p span  ,", at",168,2703,24,17,1,11
html body text div div div div ul li p a span  ,3:20 PM,192,2703,56,17,1,12
html body text div div div div ul li div p span  ,"Aaron, first, thanks for the coolness factor -- I hope you don't mind that I uppercased your first I :)",48,2737,629,17,1,12
html body text div div div div ul li div p span  ,"I never intended my ""benchmark"" to be represantative, it was just something I, ummm..., hacked into a one shot Konsole I opened for that reason :P And actually, Kwrite, which Illissius mentioned, is another candidate which I use in that way.",48,2773,724,53,1,12
html body text div div div div ul li div p span  ,"Whatever the kstart kluge you mentioned gave me a 33% speedup, too. What's the difference with that?",48,2845,663,17,1,12
html body text div div div div ul li div p span  ,"If it doesn't hve too much drawbacks, maybe instead of me having to prefix all the commands in KDE's .desktop files, something like that should become the default? Or at least an option in KDE .desktop files to start apps like that? (Please don't ask me for code :)",48,2881,723,53,1,12
html body text div div div div ul li div p span  ,"Cheers,",48,2953,48,17,1,12
html body text div div div div ul li div p span  ,Malte,48,2971,37,17,1,12
html body text div div div div ul li p span  ,"By Anonymous, at",48,3005,124,17,1,11
html body text div div div div ul li p a span  ,4:44 PM,172,3005,55,17,1,12
html body text div div div div ul li div p span  ,"I just tried, kstart doesn't change anything for me here.",48,3039,349,17,1,12
html body text div div div div ul li div p span  ,"You can try kdeinit_wrapper konsole , this starts konsole vioa kdeinit (you probably already guessed). Now this is something nobody will type all the time. OTOH who starts konsole by typing konsole into a terminal ? AFAIK minicli also uses kdeinit to start kde apps.",48,3057,723,53,1,12
html body text div div div div ul li div p span  ,(maybe a bunch of aliases like,48,3111,194,17,1,12
html body text div div div div ul li div p span  ,alias Konsole = kdeinit_wrapper konsole,48,3129,262,17,1,12
html body text div div div div ul li div p span  ,wouldn't be too bad),48,3147,131,17,1,12
html body text div div div div ul li div p span  ,Alex,48,3183,31,17,1,12
html body text div div div div ul li div p span  ,Alex,48,3237,31,17,1,12
html body text div div div div ul li p span  ,"By Anonymous, at",48,3271,124,17,1,11
html body text div div div div ul li p a span  ,5:18 PM,172,3271,55,17,1,12
html body text div div div div ul li div p span  ,"Don't we have a better place to discuss optimizations? Like, a certain mailing list? Anyway...",48,3305,594,17,1,12
html body text div div div div ul li div p span  ,"The kstart vs no-kstart ""benchmark"" is flawed. Adding kstart to ""time konsole -e bash -c exit"" changes only two things:",48,3341,714,35,1,12
html body text div div div div ul li div p span  ,- makes the startup longer,48,3377,166,17,1,12
html body text div div div div ul li div p span  ,- makes 'time' measure the startup time of kstart (only) - I can even see the output from 'time' here before konsole shows up,48,3395,725,35,1,12
html body text div div div div ul li div p span  ,"For Alex, about kdeinit_wrapper:",48,3449,213,17,1,12
html body text div div div div ul li div p span  ,"You can do 'ln -s /opt/kde3/bin/kdeinit_wrapper konsole' somewhere, and if you have that first in your $PATH, just doing 'konsole' will launch konsole using kdeinit (the same works with kshell and kwrapper - see kdelibs/kinit/README.wrapper).",48,3467,708,53,1,12
html body text div div div div ul li div p span  ,Lubos Lunak,48,3539,85,17,1,12
html body text div div div div ul li p span  ,"By Anonymous, at",48,3573,124,17,1,11
html body text div div div div ul li p a span  ,2:27 AM,172,3573,57,17,1,12
html body text div div div div ul li div p span  ,"isnt it strange if kstart and/or kde-init can make apps startup faster, they aren't normally used? is there some dis-advantage at stake, or should the distributions do it, or???",48,3607,716,35,1,12
html body text div div div div ul li p span  ,"By Anonymous, at",48,3659,124,17,1,11
html body text div div div div ul li p a span  ,6:59 AM,172,3659,57,17,1,12
html body text div div div div ul li div p span span  ,This post has been removed by a blog administrator.,48,3693,335,17,1,13
html body text div div div div ul li p span  ,"By Anonymous, at",48,3727,124,17,1,11
html body text div div div div ul li p a span  ,12:22 PM,172,3727,63,17,1,12
html body text div div div div ul li div p span  ,This blog is awesome! If you get a chance you may want to visit this,48,3761,444,17,1,12
html body text div div div div ul li div p a span  ,mlm software,492,3761,92,17,1,13
html body text div div div div ul li div p span  ,"site, it's pretty awesome too!",584,3761,183,17,1,12
html body text div div div div ul li p span  ,By,48,3795,23,17,1,11
html body text div div div div ul li p a span  ,tweedledeetweedledum,71,3795,154,17,1,12
html body text div div div div ul li p span  ,", at",225,3795,23,17,1,11
html body text div div div div ul li p a span  ,6:22 AM,248,3795,58,17,1,12
html body text div div div div ul li div p span  ,"Hi, you have a great blog here! I'm definitely going to bookmark you!",48,3829,448,17,1,12
html body text div div div div ul li div p span  ,I have a,48,3847,55,17,1,12
html body text div div div div ul li div p a span  ,double opt in mlm lead,103,3847,152,17,1,13
html body text div div div div ul li div p span  ,site. It pretty much covers double opt in mlm lead related stuff. Check it out if you get time :-),48,3847,707,35,1,12
html body text div div div div ul li p span  ,By,48,3899,23,17,1,11
html body text div div div div ul li p a span  ,Don,71,3899,31,17,1,12
html body text div div div div ul li p span  ,", at",102,3899,24,17,1,11
html body text div div div div ul li p a span  ,12:48 PM,126,3899,63,17,1,12
html body text div div div div ul li div p span  ,Your Blog is Great! I'm definitely going to bookmark you! I have a,48,3933,434,17,1,12
html body text div div div div ul li div p a span  ,medical billing work at home,482,3933,188,17,1,13
html body text div div div div ul li div p span  ,site. It pretty much covers medical billing work at home,48,3951,359,17,1,12
html body text div div div div ul li div p span  ,related stuff.,48,3969,81,17,1,12
html body text div div div div ul li div p span  ,Come and check it out if you get time :-),48,4005,261,17,1,12
html body text div div div div ul li p span  ,By,48,4039,23,17,1,11
html body text div div div div ul li p a span  ,Don,71,4039,31,17,1,12
html body text div div div div ul li p span  ,", at",102,4039,24,17,1,11
html body text div div div div ul li p a span  ,10:46 PM,126,4039,63,17,1,12
html body text div div div div p a span  ,Post a Comment,8,4073,106,17,0,10
html body text div div div div p a span  ,<< Home,8,4109,61,17,0,10
html body text div div h2 span  ,About,8,4165,64,26,1,7
html body text div div p span  ,the triumphs and travails of a shift-key-challenged KDE hacker,8,4212,406,17,1,7
html body text div div div h2 span  ,About Me,8,4250,103,26,1,8
html body text div div div dl dd strong span  ,Name:,48,4377,49,17,1,10
html body text div div div dl dd span  ,Aaron J. Seigo,97,4377,95,17,1,9
html body text div div div dl dd strong span  ,Location:,48,4395,70,17,1,10
html body text div div div dl dd span  ,"Calgary, Alberta, Canada",118,4395,160,17,1,9
html body text div div div p a span  ,View my complete profile,8,4429,167,17,0,9
html body text div div h2 span  ,Previous,8,4467,89,26,1,7
html body text div div ul li a span  ,"konsole vs xterm, or proof that KDE is not bloated",48,4513,324,17,0,9
html body text div div ul li a span  ,double digits,48,4531,83,17,0,9
html body text div div ul li a span  ,insomniac,48,4549,66,17,0,9
html body text div div ul li a span  ,minutes of your life well wasted,48,4567,207,17,0,9
html body text div div ul li a span  ,UI Reviews; a new weekly column; i disturb the peace (again?!),48,4585,411,17,0,9
html body text div div ul li a span  ,zoomers and menubars: answering the questions,48,4603,310,17,0,9
html body text div div ul li a span  ,hello kicker helpers! bye-bye icon zooming?,48,4621,286,17,0,9
html body text div div ul li a span  ,the importance of beig earnest,48,4639,194,17,0,9
html body text div div ul li a span  ,so you want to be a bug reporter...,48,4657,218,17,0,9
html body text div div ul li a span  ,kicker and women,48,4675,118,17,0,9
