tag,content,x,y,width,height,label,depth
html body text div div div div div div div div div div span  ,"Relatively mild disease, yes. But the fly in the ointment is that this avian virus also showed itself to be quite transmissible to and among people. Eighty-three cases were reported initially among poultry workers with three possible subsequent transmissions to family members. A",8,534,769,53,1,14
html body text div div div div div div div div div div a span  ,follow-up blood study,386,570,152,17,1,15
html body text div div div div div div div div div div span  ,"with 500 farmers, their families and workers involved in the massive cull initially showed no antibodies to H7, even in those with confirmed infection. It turned out the hemagglutination assay (to see if a subject's blood serum made red blood cells clump together, a standard test for prior infection) worked with horse red blood cells, not the standard turkey rbcs. Even using horse rbcs, only about 50% of the previously infected patients showed agglutination, still not very sensitive. Using the modified assay, Dutch investigators estimated that at least 1000 and perhaps as many as 2000 people may have been infected. More importantly, close family contacts of poultry workers had a 59% seroprevalence of H7 antibodies, suggesting person to person transmission on large scale. Some other pertinent technical results:",8,570,769,143,1,14
html body text div div div div div div div div div div blockquote span span  ,". . . having measurable antibodies was associated with having conjunctivitis (RR 1.72; 95% CI 0.99-2.99), and a lower proportion of the exposed persons who took prophylactic antiviral medication developed antibodies (corrected OR 0.48; 95% CI 0.25-0.89).",48,730,689,47,1,16
html body text div div div div div div div div div div blockquote span span  ,"Neither poultry farmers nor those engaged in controlling the epidemic complied satisfactorily with preventive measures. Only 6% of farmers reported consistent use of facial masks and 1% reported consistent use of goggles while working with infected poultry. In cullers, compliance was only slightly better: 25% consistently used facial masks and 13% used goggles. The results of the epidemiological study suggest that oseltamivir protected against conjunctivitis (corrected OR=0.14; 95% CI=0.08C0.27) as well as against infection without specific symptoms. No protective effect was demonstrable for safety goggles or mouth-nose masks.",48,794,689,95,1,16
html body text div div div div div div div div div div span  ,"Meanwhile, the North Koreans are declaring the outbreak over (Right. Maybe they want to sell me a bridge over the Yalu?). Even if true, questions remain, as New Scientist notes:",8,906,769,35,1,14
html body text div div div div div div div div div div blockquote span span  ,"But this is a mystery, as an outbreak of H7 has never been recorded in east Asia before. â€œThe North Koreans say they have destroyed all the sick chickens, and the outbreak is now over,â€? says [the FAO scientist]. â€œThatâ€™s good for the Koreans. But weâ€™d like a sample of tissue from the infected birds so we can isolate the virus.â€?",48,958,689,47,1,16
html body text div div div div div div div div div div blockquote span span  ,"A genetic sequence might help trace the strainâ€™s origins, and whether it has mixed with other Asian strains.",48,1022,602,15,1,16
html body text div div div div div div div div div div span  ,So the evidence has been destroyed? I'll bet it's still there. The problem will be getting it before it migrates elsewhere.,8,1054,753,17,1,14
html body text div div div div div div div div p em span  ,posted by Revere at,8,1092,129,17,0,14
html body text div div div div div div div div p em a span  ,3:19 PM,137,1092,57,17,0,15
html body text div div div div div div div div span  ,|,8,1126,3,17,0,12
html body text div div div div div div div div p a span  ,<< Home,8,1160,61,17,0,14
html body text div div div div div div div ul font span  ,In epidemiology an,48,1194,80,11,1,13
html body text div div div div div div div ul font i span  ,effect,128,1194,24,11,1,14
html body text div div div div div div div ul font span  ,is the endpoint of a causal mechanism. An,152,1194,172,11,1,13
html body text div div div div div div div ul font i span  ,effect measure,324,1194,60,11,1,14
html body text div div div div div div div ul font span  ,"is anestimate of the influence of a particular factor on a population's health. The Editors of Effect Measure are seniorpublic health scientists and practitioners. Their names wouldbe immediately recognizable to many in the public health community.They prefer to keep their online and public lives separate to allow maximum freedom of expression. Paul Revere was a member of the first local Board of Health in the United States (Boston, 1799). The Editors signtheir posts ""Revere"" to recognize the public service of aprofessional forerunner better known for other things.",48,1194,725,44,1,13
html body text div div div div div div div ul span  ,This work is licensed under a,48,1272,192,17,0,12
html body text div div div div div div div ul a span  ,Creative Commons License,240,1272,182,17,0,13
html body text div div div div div div div ul span  ,.,422,1272,4,17,0,12
html body text div div div div div div div ul a span  ,Contact the Editors,48,1306,124,17,0,13
html body text div div div div div div div h2 span  ,Recent Posts,8,1344,130,26,0,12
html body text div div div div div div div ul li a span  ,Not even the worst,48,1391,121,17,0,14
html body text div div div div div div div ul li a span  ,Just in time or too late?,48,1409,150,17,0,14
html body text div div div div div div div ul li a span  ,Lakoff - XV: the movement hesitates,48,1427,237,17,0,14
html body text div div div div div div div ul li a span  ,The North Korean problem--and ours,48,1445,240,17,0,14
html body text div div div div div div div ul li a span  ,Tasered 68 year old didn't know Dick,48,1463,240,17,0,14
html body text div div div div div div div ul li a span  ,Ms. Schiavo and the children of Iraq,48,1481,234,17,0,14
html body text div div div div div div div ul li a span  ,Beyond irony. Way-y-y beyond.,48,1499,205,17,0,14
html body text div div div div div div div ul li a span  ,You bet your life,48,1517,108,17,0,14
html body text div div div div div div div ul li a span  ,CDC fallout cover-up,48,1535,139,17,0,14
html body text div div div div div div div ul li a span  ,Reading Secretary Leavitt's mail,48,1553,209,17,0,14
html body text div div div div div div div ul h2 span  ,Recent Comments,48,1591,187,26,0,13
html body text div div div div div div div ul ul h2 span  ,Lakoff Posts,88,1638,129,26,0,14
html body text div div div div div div div ul ul li a span  ,Lakoff - XVIII: Lakoff vs. Lakoff,88,1685,217,17,0,15
html body text div div div div div div div ul ul li a span  ,Lakoff - XVII: reference frames versus framing,88,1703,305,17,0,15
html body text div div div div div div div ul ul li a span  ,Lakoff - XVI: public health and language,88,1721,265,17,0,15
html body text div div div div div div div ul ul li a span  ,Lakoff - XV: the movement hesitates,88,1739,237,17,0,15
html body text div div div div div div div ul ul li a span  ,Lakoff - XIV: public health,88,1757,175,17,0,15
html body text div div div div div div div ul ul li a span  ,Lakoff - XIII: Strict Father,88,1775,172,17,0,15
html body text div div div div div div div ul ul li a span  ,"Lakoff - XII: ""family values""",88,1793,187,17,0,15
html body text div div div div div div div ul ul li a span  ,Lakoff - XI: the moral toolbox,88,1811,196,17,0,15
html body text div div div div div div div ul ul li a span  ,Lakoff - X: thinking about morality metaphorically,88,1829,328,17,0,15
html body text div div div div div div div ul ul li a span  ,Lakoff IX: moral accounting,88,1847,184,17,0,15
html body text div div div div div div div ul ul li a span  ,Lakoff VIII: entering the thicket of morality,88,1865,282,17,0,15
html body text div div div div div div div ul ul li a span  ,Lakoff VII: his important contribution to political discourse,88,1883,382,17,0,15
html body text div div div div div div div ul ul li a span  ,Lakoff VI: prelude to politics,88,1901,188,17,0,15
html body text div div div div div div div ul ul li a span  ,Lakoff V: setting the stage,88,1919,169,17,0,15
html body text div div div div div div div ul ul li a span  ,Lakoff IV: complex metaphors,88,1937,197,17,0,15
html body text div div div div div div div ul ul li a span  ,Lakoff III: embodied concepts,88,1955,195,17,0,15
html body text div div div div div div div ul ul li a span  ,Lakoff II: preliminaries,88,1973,151,17,0,15
html body text div div div div div div div ul ul li a span  ,Lakoff I: who is George Lakoff?,88,1991,208,17,0,15
html body text div div div div div div div ul ul h2 span  ,Bird Flu Posts,88,2029,147,26,0,14
html body text div div div div div div div ul ul li a span  ,The luck of the Irish,88,2076,131,17,0,15
html body text div div div div div div div ul ul li a span  ,Dumb and dumber in the Middle East,88,2094,242,17,0,15
html body text div div div div div div div ul ul li a span  ,The expected,88,2112,86,17,0,15
html body text div div div div div div div ul ul li a span  ,Oklahoma has flu (but not bird flu),88,2130,225,17,0,15
html body text div div div div div div div ul ul li a span  ,WHO update on H5N1 mutations,88,2148,215,17,0,15
html body text div div div div div div div ul ul li a span  ,Maybe it won't be so bad,88,2166,161,17,0,15
html body text div div div div div div div ul ul li a span  ,"What, them worry?",88,2184,124,17,0,15
html body text div div div div div div div ul ul li a span  ,Wedding party in Iraq,88,2202,140,17,0,15
html body text div div div div div div div ul ul li a span  ,What did we buy for $33 billion -- and why?,88,2220,287,17,0,15
html body text div div div div div div div ul ul li a span  ,Flawed reasoning in India,88,2238,167,17,0,15
html body text div div div div div div div ul ul li a span  ,Vaccine breakthrough,88,2256,144,17,0,15
html body text div div div div div div div ul ul li a i span  ,du jour,232,2256,47,17,0,16
html body text div div div div div div div ul ul li a span  ,The waiting game,88,2274,116,17,0,15
html body text div div div div div div div ul ul li a span  ,Tell 'em what you know,88,2292,154,17,0,15
html body text div div div div div div div ul ul li a span  ,Dr. Quackenbush is in,88,2310,142,17,0,15
html body text div div div div div div div ul ul li a span  ,Lowy Institute report on economic effects of bird flu,88,2328,337,17,0,15
html body text div div div div div div div ul ul li a span  ,Lots of places plus Indonesia,88,2346,187,17,0,15
html body text div div div div div div div ul ul li a span  ,"One, two, many . . .",88,2364,126,17,0,15
html body text div div div div div div div ul ul li a span  ,The Dying Swan,88,2382,108,17,0,15
html body text div div div div div div div ul ul li a span  ,Iraq is a special case,88,2400,131,17,0,15
html body text div div div div div div div ul ul li a span  ,"""It's no news"" is bad news",88,2418,167,17,0,15
html body text div div div div div div div ul ul li a span  ,A trainwreck in slow motion,88,2436,183,17,0,15
html body text div div div div div div div ul ul li a span  ,Coming soon to a neighborhood near you,88,2454,266,17,0,15
html body text div div div div div div div ul ul li a span  ,Take a deep breath. Hold it.,88,2472,177,17,0,15
html body text div div div div div div div ul ul li a span  ,Qinghai Express to Nigeria,88,2490,175,17,0,15
html body text div div div div div div div ul ul li a span  ,The Beat goes on,88,2508,112,17,0,15
html body text div div div div div div div ul ul li a span  ,"Bird flu bloggers on the ""sailor case""",88,2526,237,17,0,15
html body text div div div div div div div ul ul li a span  ,Housekeeping,88,2544,92,17,0,15
html body text div div div div div div div ul ul li a span  ,New CDC test: what is RT-PCR?,88,2562,212,17,0,15
html body text div div div div div div div ul ul li a span  ,K Street comes to Turkey,88,2580,164,17,0,15
html body text div div div div div div div ul ul li a span  ,More on Iraq bird flu,88,2598,136,17,0,15
html body text div div div div div div div ul ul li a span  ,Facing up to the flu vaccine challenge,88,2616,243,17,0,15
html body text div div div div div div div ul ul li a span  ,Nature's terrorist now in Iraq,88,2634,185,17,0,15
html body text div div div div div div div ul ul li a span  ,Bird flu in Iraq: confirming the obvious,88,2652,254,17,0,15
html body text div div div div div div div ul ul li a span  ,Another suspected case in Iraq,88,2670,196,17,0,15
html body text div div div div div div div ul ul li a span  ,Quick vaccine cycle follow-up,88,2688,197,17,0,15
html body text div div div div div div div ul ul li a span  ,Quick vaccine cycle?,88,2706,137,17,0,15
html body text div div div div div div div ul ul li a span  ,Not betting against the spread,88,2724,191,17,0,15
html body text div div div div div div div ul ul li a span  ,Another China sharing post (sigh),88,2742,218,17,0,15
html body text div div div div div div div ul ul li a span  ,Early warning or false hope?,88,2760,185,17,0,15
html body text div div div div div div div ul ul li a span  ,Excuse me while I interrupt,88,2778,178,17,0,15
html body text div div div div div div div ul ul li a span  ,Talking Turkey with the neighbors,88,2796,221,17,0,15
html body text div div div div div div div ul ul li a span  ,"Background science for the Turkish mutations, IV (conclusion)",88,2814,404,17,0,15
html body text div div div div div div div ul ul li a span  ,"Iraq bird flu ""all clear"" is cloudy",88,2832,208,17,0,15
html body text div div div div div div div ul ul li a span  ,"Background science for the Turkish mutations, recap and III.",88,2850,389,17,0,15
html body text div div div div div div div ul ul li a span  ,Cats and bird flu,88,2868,107,17,0,15
html body text div div div div div div div ul ul li a span  ,"Background science for the Turkish mutations, II.",88,2886,318,17,0,15
html body text div div div div div div div ul ul li a span  ,"Background science for the Turkish mutations, I.",88,2904,313,17,0,15
html body text div div div div div div div ul ul li a span  ,Marking time in Turkey,88,2922,153,17,0,15
html body text div div div div div div div ul ul li a span  ,Protecting workers from bird flu,88,2940,208,17,0,15
html body text div div div div div div div ul ul li a span  ,Turkish lessons,88,2958,99,17,0,15
html body text div div div div div div div ul ul li a span  ,Fiddling while Rome burns,88,2976,176,17,0,15
html body text div div div div div div div ul ul li a span  ,More on the sequences from Turkey,88,2994,232,17,0,15
html body text div div div div div div div ul ul li a span  ,Flu iceberg no surprise,88,3012,147,17,0,15
html body text div div div div div div div ul ul li a span  ,When WHO is straightforward I should say so,88,3030,297,17,0,15
html body text div div div div div div div ul ul li a span  ,IEDs and bird flu,88,3048,112,17,0,15
html body text div div div div div div div ul ul li a span  ,What's up with Turkey?,88,3066,153,17,0,15
html body text div div div div div div div ul ul li a span  ,Uneasiness about Turkey,88,3084,161,17,0,15
html body text div div div div div div div ul ul li a span  ,Turkey: the possibilities,88,3102,154,17,0,15
html body text div div div div div div div ul ul li a span  ,Bird flu in Turkey: static on the station,88,3120,248,17,0,15
html body text div div div div div div div ul ul li a span  ,Turkeys on Turkey,88,3138,121,17,0,15
html body text div div div div div div div ul ul li a span  ,The bubbling Turkish cauldron,88,3156,199,17,0,15
html body text div div div div div div div ul ul li a span  ,Turkey: wait and see,88,3174,133,17,0,15
html body text div div div div div div div ul ul li a span  ,Turkey at this point,88,3192,125,17,0,15
html body text div div div div div div div ul ul li a span  ,The tears remain,88,3210,108,17,0,15
html body text div div div div div div div ul ul li a span  ,"""A load of tosh,"" or . . .",88,3228,149,17,0,15
html body text div div div div div div div ul ul li a span  ,Additional (obvious) thoughts on Turkey,88,3246,262,17,0,15
html body text div div div div div div div ul ul li a span  ,Boston hospital learns uncomfortable pandemic lessons,88,3282,356,17,0,15
html body text div div div div div div div ul ul li a span  ,The news media and bird flu,88,3300,184,17,0,15
html body text div div div div div div div ul ul li a span  ,Human bird flu is in Turkey (alas),88,3318,219,17,0,15
html body text div div div div div div div ul ul li a span  ,Avian flu-themed computer Trojan horses,88,3336,267,17,0,15
html body text div div div div div div div ul ul li a span  ,Here's an (awful) idea . . .,88,3354,165,17,0,15
html body text div div div div div div div ul ul li a span  ,The Turkish cases,88,3372,116,17,0,15
html body text div div div div div div div ul ul li a span  ,China's sharing problem and puzzling new case,88,3390,304,17,0,15
html body text div div div div div div div ul ul li a span  ,Chicken fingers pointing,88,3408,159,17,0,15
html body text div div div div div div div ul ul li a span  ,Role of migratory wild birds and what to do about it (if anything),88,3426,419,17,0,15
html body text div div div div div div div ul ul li a span  ,Bird flu and peace in the Middle East?,88,3444,247,17,0,15
html body text div div div div div div div ul ul li a span  ,Happy New (flu) Year,88,3462,142,17,0,15
html body text div div div div div div div ul ul li a span  ,"Chinese bird flu transparency: two steps forward, one step back?",88,3480,414,17,0,15
html body text div div div div div div div ul ul li a span  ,The magic bullet loses some of its magic,88,3498,262,17,0,15
html body text div div div div div div div ul ul li a span  ,"China's virus, China's vaccine",88,3516,192,17,0,15
html body text div div div div div div div ul ul li a span  ,"Sign here, I'll fill in the amount later",88,3534,233,17,0,15
html body text div div div div div div div ul ul li a span  ,WHO Handbook for Journalists online,88,3552,248,17,0,15
html body text div div div div div div div ul ul li a span  ,Praise Big Pharma and pass the ammunition,88,3570,283,17,0,15
html body text div div div div div div div ul ul li a span  ,Is the flu vaccine problem only skin deep?,88,3588,271,17,0,15
html body text div div div div div div div ul ul li a span  ,Flu vaccine results: small step on a long road,88,3606,289,17,0,15
html body text div div div div div div div ul ul li a span  ,Dr. Kiselyov sells a bridge in Brooklyn,88,3624,251,17,0,15
html body text div div div div div div div ul ul li a span  ,"FDA warns maker of Vira-38 and eight other ""flu cures""",88,3642,360,17,0,15
html body text div div div div div div div ul ul li a span  ,"Burlington, Ontario's Flu-Phix",88,3660,195,17,0,15
html body text div div div div div div div ul ul li a span  ,Operation bikeride,88,3678,120,17,0,15
html body text div div div div div div div ul ul li a span  ,Continental cartogram and bird flu,88,3696,222,17,0,15
html body text div div div div div div div ul ul li a span  ,Not a walk in the park with Fido,88,3714,208,17,0,15
html body text div div div div div div div ul ul li a span  ,Trusting China on bird flu,88,3732,167,17,0,15
html body text div div div div div div div ul ul li a span  ,Pride and prejudice and bird flu in Indonesia,88,3750,286,17,0,15
html body text div div div div div div div ul ul li a span  ,The Shortridge paper,88,3768,136,17,0,15
html body text div div div div div div div ul ul li a span  ,Lip reading,88,3786,74,17,0,15
html body text div div div div div div div ul ul li a span  ,Getting ready for being not ready,88,3804,214,17,0,15
html body text div div div div div div div ul ul li a span  ,Being Blunt,88,3822,78,17,0,15
html body text div div div div div div div ul ul li a span  ,The adjuvant puzzle piece,88,3840,167,17,0,15
html body text div div div div div div div ul ul li a span  ,Bird flu x-ry picture,88,3858,129,17,0,15
html body text div div div div div div div ul ul li a span  ,Rx for AIDS and flu pandemic fatigue,88,3876,245,17,0,15
html body text div div div div div div div ul ul li a span  ,"""Why don't they believe us?""",88,3894,187,17,0,15
html body text div div div div div div div ul ul li a span  ,Still loose in Pennsylvania but not to worry,88,3912,278,17,0,15
html body text div div div div div div div ul ul li a span  ,About time,88,3930,72,17,0,15
html body text div div div div div div div ul ul li a span  ,Poisoning pigeons in the park (tra la),88,3948,237,17,0,15
html body text div div div div div div div ul ul li a span  ,Dr. Toshiro clarifies (or does he?),88,3966,215,17,0,15
html body text div div div div div div div ul ul li a span  ,Public health Maginot line,88,3984,170,17,0,15
html body text div div div div div div div ul ul li a span  ,China syndrome,88,4002,105,17,0,15
html body text div div div div div div div ul ul li a span  ,Chinese news stories,88,4020,134,17,0,15
html body text div div div div div div div ul ul li a span  ,Nursing advice,88,4038,97,17,0,15
html body text div div div div div div div ul ul li a span  ,The short and the long of the US - China announcement,88,4056,358,17,0,15
html body text div div div div div div div ul ul li a span  ,Chinese viruses not available to other scientists,88,4074,303,17,0,15
html body text div div div div div div div ul ul li a span  ,Proof and disproof,88,4092,120,17,0,15
html body text div div div div div div div ul ul li a span  ,All the time in the world,88,4110,158,17,0,15
html body text div div div div div div div ul ul li a span  ,Chinese transparency compromised?,88,4128,235,17,0,15
html body text div div div div div div div ul ul li a span  ,Crystal ball becomes cloudier still,88,4146,219,17,0,15
html body text div div div div div div div ul ul li a span  ,China,88,4164,38,17,0,15
html body text div div div div div div div ul ul li a span  ,Sick at work,88,4182,81,17,0,15
html body text div div div div div div div ul ul li a span  ,Savingme and myself,88,4200,139,17,0,15
html body text div div div div div div div ul ul li a span  ,In defense of The Flu Wiki: reply to Mattison,88,4218,291,17,0,15
html body text div div div div div div div ul ul li a span  ,"Planflu, III.: stillborn",88,4236,136,17,0,15
html body text div div div div div div div ul ul li a span  ,How and when to close schools?,88,4254,209,17,0,15
html body text div div div div div div div ul ul li a span  ,My tern,88,4272,51,17,0,15
html body text div div div div div div div ul ul li a span  ,Flu chip: patently mine (and yours),88,4290,226,17,0,15
html body text div div div div div div div ul ul li a span  ,Bird flu's Flying Dutchman policy,88,4308,220,17,0,15
html body text div div div div div div div ul ul li a span  ,Quick bird flu status summary,88,4326,195,17,0,15
html body text div div div div div div div ul ul li a span  ,Homeland security in charge of pandemic?,88,4344,275,17,0,15
html body text div div div div div div div ul ul li a span  ,Beyond the fringe,88,4362,116,17,0,15
html body text div div div div div div div ul ul li a span  ,"Plan flu, II.: the Edward R. Murrow version",88,4380,281,17,0,15
html body text div div div div div div div ul ul li a span  ,"Plan flu, I.",88,4398,68,17,0,15
html body text div div div div div div div ul ul li a span  ,Someone to watch over me,88,4416,174,17,0,15
html body text div div div div div div div ul ul li a span  ,They liked it,88,4434,82,17,0,15
html body text div div div div div div div ul ul li a span  ,Watch the birdies,88,4452,112,17,0,15
html body text div div div div div div div ul ul li a span  ,Grimm reapers,88,4470,96,17,0,15
html body text div div div div div div div ul ul li a span  ,October (selective roundup),88,4488,179,17,0,15
html body text div div div div div div div ul ul li a span  ,The plan behind the plan,88,4506,159,17,0,15
html body text div div div div div div div ul ul li a span  ,Bird flu tit for tat,88,4524,110,17,0,15
html body text div div div div div div div ul ul li a span  ,Bird flu in Kurdish Iraq?,88,4542,159,17,0,15
html body text div div div div div div div ul ul li a span  ,As I was saying . . .,88,4560,126,17,0,15
html body text div div div div div div div ul ul li a span  ,Walking on egg shells,88,4578,141,17,0,15
html body text div div div div div div div ul ul li a span  ,"Democrats, bird flu and ""the vision thing""",88,4596,269,17,0,15
html body text div div div div div div div ul ul li a span  ,The specter of 1976,88,4614,128,17,0,15
html body text div div div div div div div ul ul li a span  ,Bird flu employment issues,88,4632,176,17,0,15
html body text div div div div div div div ul ul li a span  ,Dis-Orent-ing,88,4650,90,17,0,15
html body text div div div div div div div ul ul li a span  ,Lugon's challenge,88,4668,116,17,0,15
html body text div div div div div div div ul ul li a span  ,The cavalry isn't coming,88,4686,158,17,0,15
html body text div div div div div div div ul ul li a span  ,Controlling our fears,88,4704,134,17,0,15
html body text div div div div div div div ul ul li a span  ,How far (genetically) to a human H5N1?,88,4722,263,17,0,15
html body text div div div div div div div ul ul li a span  ,Bird flu economic effects: the future is now,88,4740,279,17,0,15
html body text div div div div div div div ul ul li a span  ,Not amused either,88,4758,117,17,0,15
html body text div div div div div div div ul ul li a span  ,Hard travelin',88,4776,88,17,0,15
html body text div div div div div div div ul ul li a span  ,Bird flu iceberg,88,4794,101,17,0,15
html body text div div div div div div div ul ul li a span  ,You can't stop a wrecking ball in mid-swing,88,4812,282,17,0,15
html body text div div div div div div div ul ul li a span  ,Jailbirds,88,4830,54,17,0,15
html body text div div div div div div div ul ul li a span  ,Clustering,88,4848,67,17,0,15
html body text div div div div div div div ul ul li a span  ,One of the Reveres gives a TV interview?,88,4866,268,17,0,15
html body text div div div div div div div ul ul li a span  ,"""Don't panic""",88,4884,87,17,0,15
html body text div div div div div div div ul ul li a span  ,"""Overdue for a pandemic""",88,4902,168,17,0,15
html body text div div div div div div div ul ul li a span  ,"Et tu, Greece?",88,4920,91,17,0,15
html body text div div div div div div div ul ul li a span  ,"Top secret, part trois",88,4938,131,17,0,15
html body text div div div div div div div ul ul li a span  ,Generic Tamiflu,88,4956,105,17,0,15
html body text div div div div div div div ul ul li a span  ,More instances of Tamiflu resistance?,88,4974,243,17,0,15
html body text div div div div div div div ul ul li a span  ,Romanian results: H5N1,88,4992,159,17,0,15
html body text div div div div div div div ul ul li a span  ,Tamiflu resistance revisited,88,5010,177,17,0,15
html body text div div div div div div div ul ul li a span  ,The message is the message,88,5028,180,17,0,15
html body text div div div div div div div ul ul li a span  ,"Romania, Turkey, now Bulgaria?",88,5046,212,17,0,15
html body text div div div div div div div ul ul li a span  ,"Top secret, part 2",88,5064,111,17,0,15
html body text div div div div div div div ul ul li a span  ,Promise you won't tell,88,5082,144,17,0,15
html body text div div div div div div div ul ul li a span  ,The question of generic Tamiflu,88,5100,206,17,0,15
html body text div div div div div div div ul ul li a span  ,US poultry workers,88,5118,126,17,0,15
html body text div div div div div div div ul ul li a span  ,H5N1 phone home,88,5136,122,17,0,15
html body text div div div div div div div ul ul li a span  ,Reply to Peter Sandman,88,5154,155,17,0,15
html body text div div div div div div div ul ul li a span  ,Romanian and Turkish update,88,5172,192,17,0,15
html body text div div div div div div div ul ul li a span  ,Pandemic Flu Awareness Week ends with a beginning,88,5190,345,17,0,15
html body text div div div div div div div ul ul li a span  ,Dead birds in Romania and Turkey,88,5208,224,17,0,15
html body text div div div div div div div ul ul li a span  ,Annas on Bush quarantine,88,5226,169,17,0,15
html body text div div div div div div div ul ul li a span  ,Draft plan leaked to,88,5244,132,17,0,15
html body text div div div div div div div ul ul li a i span  ,The Times,220,5244,65,17,0,16
html body text div div div div div div div ul ul li a span  ,Ratcheting up on bird flu,88,5262,161,17,0,15
html body text div div div div div div div ul ul li a span  ,Hypocrisy at bird flu meeting,88,5280,189,17,0,15
html body text div div div div div div div ul ul li a span  ,Bush and the fu virus: and evolving relationship,88,5298,308,17,0,15
html body text div div div div div div div ul ul li a span  ,Key assumptions in US pandemic planning,88,5316,277,17,0,15
html body text div div div div div div div ul ul li a span  ,Tamiflu resistance: maybe not,88,5334,193,17,0,15
html body text div div div div div div div ul ul li a span  ,Learning from the 1918 virus,88,5352,188,17,0,15
html body text div div div div div div div ul ul li a span  ,Indonesia: still looking bad,88,5370,175,17,0,15
html body text div div div div div div div ul ul li a span  ,Float and flush,88,5388,96,17,0,15
html body text div div div div div div div ul ul li a span  ,Pandemic flu crony,88,5406,125,17,0,15
html body text div div div div div div div ul ul li a span  ,Another Indonesian death,88,5424,165,17,0,15
html body text div div div div div div div ul ul li a span  ,School-age flu,88,5442,94,17,0,15
html body text div div div div div div div ul ul li a span  ,Enforcing a regional quarantine in the US with the military?,88,5460,385,17,0,15
html body text div div div div div div div ul ul li a span  ,"Indonesia's ""poultry link""",88,5478,163,17,0,15
html body text div div div div div div div ul ul li a span  ,Dog flu,88,5496,49,17,0,15
html body text div div div div div div div ul ul li a span  ,PFAW,88,5514,42,17,0,15
html body text div div div div div div div ul ul li a span  ,The teachable moment is here,88,5532,192,17,0,15
html body text div div div div div div div ul ul li a span  ,Flu data constipation at CDC: laxative needed,88,5550,295,17,0,15
html body text div div div div div div div ul ul li a span  ,Life as we know it,88,5568,119,17,0,15
html body text div div div div div div div ul ul li a span  ,Important idea for local planners,88,5586,210,17,0,15
html body text div div div div div div div ul ul li a span  ,PFAW: Pandemic Flu Awareness Week,88,5604,250,17,0,15
html body text div div div div div div div ul ul li a span  ,"East Java, suspect case",88,5622,147,17,0,15
html body text div div div div div div div ul ul li a span  ,County Supervisor gets it,88,5640,163,17,0,15
html body text div div div div div div div ul ul li a span  ,Braindead take notice,88,5658,140,17,0,15
html body text div div div div div div div ul ul li a span  ,Bird flu and statins,88,5676,122,17,0,15
html body text div div div div div div div ul ul li a span  ,Playing soon in a community near you?,88,5694,254,17,0,15
html body text div div div div div div div ul ul li a span  ,On being foolish,88,5712,108,17,0,15
html body text div div div div div div div ul ul li a span  ,Thoughtful or provoking?,88,5730,166,17,0,15
html body text div div div div div div div ul ul li a span  ,Indonesia's birds in the hand,88,5748,182,17,0,15
html body text div div div div div div div ul ul li a span  ,Jakarta's bird flu levees,88,5766,150,17,0,15
html body text div div div div div div div ul ul li a span  ,Flying to the US: me and what else?,88,5784,232,17,0,15
html body text div div div div div div div ul ul li a span  ,Predictable responses,88,5802,138,17,0,15
html body text div div div div div div div ul ul li a span  ,"Indonesia situation still evolving, WHO's isn't",88,5820,294,17,0,15
html body text div div div div div div div ul ul li a span  ,. . . and still no plan,88,5838,127,17,0,15
html body text div div div div div div div ul ul li a span  ,Where is Tom Ridge now that we need him?,88,5856,285,17,0,15
html body text div div div div div div div ul ul li a span  ,Ostrich industry thriving,88,5874,158,17,0,15
html body text div div div div div div div ul ul li a span  ,The World Reassurance Organization (aka WHO),88,5892,318,17,0,15
