tag,content,x,y,width,height,label,depth
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,•,197,382,6,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,Design,203,382,49,17,1,17
html body text table tbody tr td table tbody tr td table tbody tr td font a span  ,invitation,252,382,66,17,1,18
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,for leaders & school communit.,203,382,133,53,1,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,•,197,436,6,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,Present awards & present slide show to leaders at celebration.,203,436,140,53,1,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,•,197,490,6,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,Install framed photos & bio sketches on Wall of Fame.,203,490,136,53,1,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,•,197,544,6,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,Describe Wall of Fame in,203,544,108,35,1,17
html body text table tbody tr td table tbody tr td table tbody tr td font a span  ,newspaper article,203,562,124,35,1,18
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,& include it on school,203,580,140,35,1,17
html body text table tbody tr td table tbody tr td table tbody tr td font a span  ,web site,249,598,57,17,1,18
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,.,306,598,4,17,1,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,•,197,616,6,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,Conduct Wall of Fame tours,203,616,105,35,1,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,•,359,256,6,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,Read Living Legends series on successful deaf people's career choices & leadership qualities.,365,256,163,71,1,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,•,359,328,6,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,Observe leaders' work sites & ask career-related questions.,365,328,175,53,1,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,•,359,382,6,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,Feature leadership qualities in bulletin board display.,365,382,176,35,1,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,•,359,418,6,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,"Discuss leaders' careers as well as careers in photography, videography & technology.",365,418,169,71,1,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,•,359,490,6,17,0,17
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,Use celebration planning sessions to highlight responsibilities of event organizers in,365,490,160,71,1,17
html body text table tbody tr td table tbody tr td table tbody tr td font i span  ,the real world,365,544,135,35,1,18
html body text table tbody tr td table tbody tr td table tbody tr td font span  ,.,406,562,4,17,1,17
html body text table tbody tr td table tbody tr td p font b font span  ,L,11,726,14,17,1,16
html body text table tbody tr td table tbody tr td p font b font b font span  ,earning Standards English Language Arts,25,726,287,17,1,18
html body text table tbody tr td table tbody tr td font span  ,•,43,744,6,17,0,13
html body text table tbody tr td table tbody tr td font span  ,Connect reading with own and others' experiences.,49,744,326,17,1,13
html body text table tbody tr td table tbody tr td font span  ,•,43,762,6,17,0,13
html body text table tbody tr td table tbody tr td font span  ,Engage in group discussions.,49,762,187,17,1,13
html body text table tbody tr td table tbody tr td font span  ,•,43,780,6,17,0,13
html body text table tbody tr td table tbody tr td font font span  ,Use proper technologies to present information effectively.,49,780,377,17,1,14
html body text table tbody tr td table tbody tr td font span  ,•,43,798,6,17,0,13
html body text table tbody tr td table tbody tr td font span  ,"Word process, desktop publish, and incorporate multimedia in published reports.",49,798,464,35,1,13
html body text table tbody tr td table tbody tr td font span  ,•,43,834,6,17,0,13
html body text table tbody tr td table tbody tr td font font span  ,Make effective presentations.,49,834,189,17,1,14
html body text table tbody tr td table tbody tr td p font b font span  ,School to Career Competencies,11,870,213,17,1,16
html body text table tbody tr td table tbody tr td font span  ,•,43,888,6,17,0,13
html body text table tbody tr td table tbody tr td font span  ,Develop Communication & Literacy Skills.,49,888,280,17,1,13
html body text table tbody tr td table tbody tr td font span  ,•,43,906,6,17,0,13
html body text table tbody tr td table tbody tr td font font span  ,Organize & Analyze Information.,49,906,216,17,1,14
html body text table tbody tr td table tbody tr td font span  ,•,43,924,6,17,0,13
html body text table tbody tr td table tbody tr td font font span  ,Interact with Others.,49,924,132,17,1,14
html body text table tbody tr td table tbody tr td font span  ,•,43,942,6,17,0,13
html body text table tbody tr td table tbody tr td div font font span  ,Use Technology.,49,942,107,17,1,15
html body text table tbody tr td table tbody tr td font span  ,•,43,960,6,17,0,13
html body text table tbody tr td table tbody tr td font span  ,Complete Entire Activities.,49,960,175,17,1,13
html body text table tbody tr td table tbody tr td font span  ,•,43,978,6,17,0,13
html body text table tbody tr td table tbody tr td div font font span  ,Act Professionally.,49,978,122,17,1,15
html body text table tbody tr td table tbody tr td font span  ,•,43,996,6,17,0,13
html body text table tbody tr td table tbody tr td font span  ,Take Responsibility for Career & Life Choices.,49,996,303,17,1,13
html body text table tbody tr td p font b font span  ,Assessment,11,1030,82,17,1,12
html body text table tbody tr td p font font span  ,"Students meet regularly to make and modify plans, discuss and review progress, assign duties, and provide peer feedback. Student authors use",11,1030,507,35,1,11
html body text table tbody tr td p font font a span  ,Did I…? Sheets,11,1048,530,35,1,12
html body text table tbody tr td p font font span  ,to check writing with peers with teacher evaluating final drafts.,89,1066,405,17,1,11
html body text table tbody tr td p font font a span  ,Rubrics,11,1084,54,17,1,12
html body text table tbody tr td p font font span  ,are used to evaluate computer slide show.,65,1084,266,17,1,11
html body text table tbody tr td p font b font span  ,Software or Materials Used,11,1118,191,17,1,12
html body text table tbody tr td p font font span  ,"For bio sketches, photos, and computer slide shows: Microsoft Word, PowerPoint, Excel, Photo Editor, digital camera, 35 mm camera, mounting & framing supplies; for literature on Deaf Leaders:",11,1118,526,53,1,11
html body text table tbody tr td p font font a span  ,Living Legends: Six Stories about Successful Deaf People,11,1154,526,35,1,12
html body text table tbody tr td p font font span  ,"by Darlene Toole, 1996: Butte Publications;",254,1172,281,17,1,11
html body text table tbody tr td p font font a span  ,Signs in Success: Profiles of Deaf Americans,11,1190,294,17,1,12
html body text table tbody tr td p font font span  ,"by Ron Podmore, 1995: Butte Publications;",11,1190,485,35,1,11
html body text table tbody tr td p font font a span  ,Great Deaf Americans: The Second Edition,99,1208,282,17,1,12
html body text table tbody tr td p font font span  ,"by Matthew S. Moore and Robert F. Panara, 1996: Deaf Life Press.",11,1208,510,35,1,11
html body text table tbody tr td p font b font span  ,Web Sites,11,1260,71,17,1,12
html body text table tbody tr td p font font a span  ,Visits with Deaf Americans: The Eugene and Inez Petersen Collection,82,1260,453,17,1,12
html body text table tbody tr td p font font span  ,;,535,1260,4,17,1,11
html body text table tbody tr td p font font a span  ,Your Gateway to the Deaf Community,11,1278,252,17,1,12
html body text table tbody tr td p font font span  ,.,263,1278,4,17,1,11
html body text table tbody tr td p font b font span  ,Keywords,11,1312,73,17,1,12
html body text table tbody tr td p font font span  ,"Service Learning, Deaf Students, Deaf Community, Hard of Hearing, Careers, Leadership, Leaders, Role Models.",11,1312,517,35,1,11
html body text table tbody tr td p font b font span  ,Final Words,11,1364,89,17,1,12
html body text table tbody tr td p font font span  ,"This project is wonderful for empowering students to select and highlight role models representing their common deaf culture. Students take pride in their work as they deal with organization, teamwork, and deadlines. Wall of Fame can easily be adapted to highlight successful leaders of any culture.",11,1364,523,71,1,11
html body text table tbody tr td p font b font span  ,Teacher Tip,11,1452,86,17,1,12
html body text table tbody tr td p font font span  ,Try to conduct interviews at the leaders' work sites so students can explore a variety of work settings and get answers to pertinent career questions.,11,1452,511,35,1,11
html body text table tbody tr td p font b font span  ,E-mail contact,548,137,104,17,1,12
html body text table tbody tr td p font b span  ,:,652,137,9,17,1,11
html body text table tbody tr td p font span  ,Claudia Chaffee,661,137,104,17,1,10
html body text table tbody tr td p a span  ,cchaffee@iname.com,548,155,139,17,1,10
html body text table tbody tr td p font b span  ,Teacher Bio,548,189,85,17,1,11
html body text table tbody tr td p font span  ,"Claudia Chaffee has been a teacher at the Horace Mann School for the Deaf and Hard of Hearing since 1981. She is currently Team Leader of the School's Technical and Transitional Services Department, and is an active member of the Instructional Leadership Team and Technology Committee. A Lead Teacher, she has served as Mentor, Technology Curriculum Designer, and Career in Teaching Program Assistant. In addition, she regularly presents workshops and teaches adult-level courses on how to use and apply computer technology to enhance teaching and learning.",548,189,223,341,1,10
html body text table tbody tr td p font b font span  ,Subject Areas,548,547,98,17,1,12
html body text table tbody tr td p span  ,"Instructional Technology, English Language Arts",548,547,199,53,1,9
html body text table tbody tr td p font b font span  ,Grade Levels,548,617,95,17,1,12
html body text table tbody tr td p font span  ,9 - 12,643,617,37,17,1,10
html body text table tbody tr td p font b span  ,Students,548,651,64,17,1,11
html body text table tbody tr td p span  ,"Special Education, Deaf",612,651,155,17,1,9
html body text table tbody tr td div font a span  ,Return To Index Page,583,1467,156,20,0,11
