tag,content,x,y,width,height,label,depth
html body text div p span span  ,Then maybe you want some expensive software - $1500 a year,8,1859,450,17,1,7
html body text div p span span  ,And you do some online advertising at $150 a month - $1800,8,1893,432,17,1,7
html body text div p span span  ,Total costs = $4800 per annum. Or around $5000 per annum for a well-equipped active evangelistic outreach that may well bring between 100 to 1100 people to Christ.,8,1927,704,35,1,7
html body text div h3 span  ,On A Shoe-String Budget?,8,1981,212,21,1,6
html body text div p span span  ,"You can start for $1000 per annum, $500 for the basics, (website, domain name, broadband) and $500 for extras. For good free open-source software go to",8,2022,754,35,1,7
html body text div h3 span  ,What Sort Of Things Can The CPT Do?,8,2077,321,21,1,6
html body text ul li div span span  ,Share testimonies in the target group�s language.,48,2119,361,17,1,8
html body text ul li div span span  ,Have a chat room/bulletin board,48,2137,227,17,1,8
html body text ul li div span span  ,Have a pen-pals page,48,2155,157,17,1,8
html body text ul li div span span  ,Have a �pray for healing� page so they can ask the church to pray for sick relatives.,48,2174,609,17,1,8
html body text ul li div span span  ,Have cross-over articles say on an area of secular interest (say camel-racing if you want to reach Saudi Arabia) then tag a short Christian message at the end or a link to an evangelistic page.,48,2192,687,35,1,8
html body text ul li div span span  ,"Address the spiritual questions they have: demon-possession, sacrifices to idols, magic, how to endure suffering, who is really God, etc",48,2228,728,35,1,8
html body text ul li div span span  ,Online artwork that is culturally appropriate.,48,2264,308,17,1,8
html body text ul li div span span  ,Christian songs in their national language.,48,2282,298,17,1,8
html body text ul li span span  ,Recipes for the favorite foods of the target people group.,48,2300,400,17,1,7
html body text ul li div span span  ,"Have a �personal advice� column and articles on family life, relationships, loneliness etc.",48,2319,644,17,1,8
html body text ul li div span span  ,"Share bible portions, tracts and brief evangelistic sermons.",48,2337,415,17,1,8
html body text ul li div span span  ,Have news and weather of that country.,48,2355,281,17,1,8
html body text ul li div span span  ,Have a membership section so they keep coming back.,48,2373,392,17,1,8
html body text div h3 span  ,Who Can We Contact For Help and Advice?,8,2409,354,21,1,6
html body text div p span span  ,Contact John Edmiston at,8,2451,188,17,1,7
html body text div p span a span  ,johned@aibi.ph,196,2451,116,17,1,8
html body text div p span span  ,"� I�ve been doing this since 1991, and I�d love to help.",312,2451,412,17,1,7
html body text div p span a span  ,Cybermissions.Org,8,2485,136,17,0,8
html body text div p span a span  ,AIBI,8,2519,30,17,0,8
html body text div p span a span  ,Missions Page,8,2553,104,17,0,8
