,tag,content,counts,link_next,link_prev,label
102,html body text form div div div div ul li div a  ,其实也没什么，正如某君说的，每个学校都有几幢破宿舍 关键是大家心中怎么定为，我爱我家，陈旧的宿舍也能...,438,1,1,0
103,html body text form div div div div ul li div  ,					10·,445,1,1,0
104,html body text form div div div div ul li div a  ,这也叫宿舍呀，它不禁让我联想到了农家的那个那个！不看不知道，一看还吓一跳了，我的前途原来还要有这般荆...,447,1,1,0
105,html body text form div div div div  ,阅读排行榜,456,0,1,0
106,html body text form div div div div ul li div a  ,1. ASP SCRIPT: 计数器(使用GrapShot组件) (40819),467,1,0,0
107,html body text form div div div div ul li div a  ,2. 偶像新人王郭品超写真(7928),475,1,1,0
108,html body text form div div div div ul li div a  ,3. 吴宗宪的女儿和张铁林的女儿，你们觉得谁的更漂亮呢(6210),483,1,1,0
109,html body text form div div div div ul li div a  ,4. 清华大学女硕士和她的47岁老公的浪漫爱情（29P图）这照片实在拍得漂亮(5647),491,1,1,0
110,html body text form div div div div ul li div a  ,5. 地球－你未曾见过的一面！（组图）(5451),499,1,1,0
111,html body text form div div div div ul li div a  ,6. 组图：动物保护者半裸上身抗议用动物皮毛制鞋(5395),507,1,1,0
112,html body text form div div div div ul li div a  ,7. 北大医学部实习男生刀杀同班情敌(组图)(5385),515,1,1,0
113,html body text form div div div div ul li div a  ,"8. 麦当劳已经涉及到餐饮、房地产等多个方面，成为业内的行业巨头,但是麦当劳的电脑您是否见过呢？(5190)",523,1,1,0
114,html body text form div div div div ul li div a  ,9. 【图看世界】———柬埔寨〈Cambodia〉———(5146),531,1,1,0
115,html body text form div div div div ul li div a  ,10. 长春满载乘客轻轨列车发生脱轨事故(组图)(5139),539,1,1,0
116,html body text form div div div div  ,评论排行榜,547,0,1,0
117,html body text form div div div div ul li div a  ,1. 偶像新人王郭品超写真(67),558,1,0,0
118,html body text form div div div div ul li div a  ,2. 男人，在英雄与小人之间(19),566,1,1,0
119,html body text form div div div div ul li div a  ,3. 惟楚有才，于斯为盛————中南大学宿舍内部上传真实图片！(16),574,1,1,0
120,html body text form div div div div ul li div a  ,4. 小护士：[图]隔夜茶到底能不能喝(15),582,1,1,0
121,html body text form div div div div ul li div a  ,5. 吴宗宪的女儿和张铁林的女儿，你们觉得谁的更漂亮呢(12),590,1,1,0
122,html body text form div div div div ul li div a  ,6. 设计：[组图]新古典爱巢渗透现代感(10),598,1,1,0
123,html body text form div div div div ul li div a  ,7. Tomcat配置技巧Top 10(7),606,1,1,0
124,html body text form div div div div ul li div a  ,8. 推荐：[组图]新鲜出炉的正宗意大利餐(6),614,1,1,0
125,html body text form div div div div ul li div a  ,9. CGI教程(5)利用CGI解码FORM(6),622,1,1,0
126,html body text form div div div div ul li div a  ,10. 靓女秋冬耀眼炫色妆7重点(6),630,0,1,0
127,html body text form div div div div a  ,13岁女孩辍学后生下女婴(附图),645,1,0,1
128,html body text form div div div  ,本报讯 （实习记者 樊亮 张明超 记者惠禾）13岁，正是花季的年龄，可13岁的李某却成了妈妈。昨日8时40分许，她在长春市某医院生下一名重3000克、只有8个多月大的女婴。据医生介绍，此次生育不但对她的身体造成很大伤害，而且女婴得了吸入性肺炎，需要观察治疗。,648,1,1,1
129,html body text form div div div  ,她已辍学与男友很早就相识,651,1,1,1
130,html body text form div div div  ,18时许，记者来到这家医院，看到13岁的李某虚弱地躺在床上，和两个表姐聊天。病床上，李某明显还是个孩子，看上去身高不超过1.5米，略显发黑的皮肤，一张稚气未脱的小脸，手上戴着一个粉红色的塑料手链。看见记者进来，她立刻露出羞涩的表情。,654,1,1,1
131,html body text form div div div  ,李某说，她早就辍学了，两年前和父母一起搬到了长春。在公主岭居住时，她就与男友王某相识了，相识期间也见过男友的父母。,657,1,1,1
132,html body text form div div div  ,听到女儿怀孕母亲哭了,660,1,1,1
133,html body text form div div div  ,7月29日，李某发高烧到长春某医院检查，结果吓了她一跳，自己怀孕了！陪她去的母亲当时就哭了。在李某怀孕期间，李母只是觉得女儿最近几个月身体胖了一些，但没想到怀孕很长时间了。,663,1,1,1
134,html body text form div div div  ,李某说，30日清晨4时许，她转院到现在这家医院，4个小时后孩子出生了。当记者问及生产时的情况，李某说又难受又害怕，大哭了起来，还以为自己活不了了。现在吃过粥和鸡蛋觉得好了一点。,666,1,1,1
135,html body text form div div div  ,她从来没想过生孩子的事,669,1,1,1
136,html body text form div div div  ,对于男友，李某只说出他的姓，好像是做小生意的。李某觉得他对自己挺好的，白天一直在身边陪着她。对于怀孕和生孩子的事，她从来没想过，也不知道该怎么处理，现在完全听家里安排。,672,1,1,1
137,html body text form div div div  ,据医生介绍，李某就诊时家属说她17岁，但从身高和模样上看，觉得也就十三四岁。经询问李某承认自己13岁。,675,1,1,1
138,html body text form div div div  ,女孩可能因此停止生长,678,1,1,1
139,html body text form div div div  ,医生称，他工作这么多年，还没遇到过年龄这么小的产妇。另外，这次生育将会对李某未来身体的成长产生很坏的影响，而且极有可能因此停止生长。由于李某产下的女婴属早产婴儿，受羊水感染，得了吸入性肺炎，还需要在新生儿监护室做进一步观察和治疗。,681,1,1,1
140,html body text form div div div  ,这次生育对小李的身体影响很大 本报记者 惠禾 摄,687,1,1,1
141,html body text form div div div  ,编后,690,1,1,1
142,html body text form div div div  ,13岁的小李就这样懵懵懂懂地成了母亲。,693,1,1,1
143,html body text form div div div  ,她自己还是个孩子，还需要大人的监护，还不大懂得如何面对自己遭遇的生活。可她的爸爸妈妈该懂。为什么不能及时发现她身体的异常？为什么要放任她那么早地介入恋情？,696,1,1,1
144,html body text form div div div  ,那个男人，更是需要反省了。也许他不知道，他们之间的事情已不是“你情我愿”这样简单。小李还是幼女，他已经触犯了法律。,699,1,1,1
145,html body text form div div div  ,当双方尚不能完全为自己的行为负责时，家庭负责任的监管、社会正确的引导就变得格外重要。,702,1,1,1
146,html body text form div div div  ,作者:zboygirl 阅读(1660),706,1,1,0
147,html body text form div div div a  ,评论(5),708,1,1,0
148,html body text form div div div a  ,编辑,711,1,1,0
149,html body text form div div div  ,发表于:2005-07-31 12:30,712,0,1,0
150,html body text form div div div  ,相关内容,723,1,0,0
151,html body text form div div div li a  ,百度“反垃圾网站”的若干问答,732,1,1,0
152,html body text form div div div li a  ,炫耀精彩:我的IE浏览器会说话!,740,1,1,0
153,html body text form div div div li a  ,新颖有趣:词虎地图搜索应用体验,748,1,1,0
154,html body text form div div div li a  ,奇妙体验:最新视觉图像搜索抢先试用,756,1,1,0
155,html body text form div div div li a  ,IE工具栏珊瑚虫Infofo使用详解,764,1,1,0
156,html body text form div div div li a  ,让浏览器搜索速度暴增十倍的秘密!,772,1,1,0
157,html body text form div div div li a  ,在IE7中突破限制添加百度搜索引擎,780,1,1,0
158,html body text form div div div li a  ,宽带究竟该有多快 让ADSL实现真提速,788,1,1,0
159,html body text form div div div li a  ,不可思议----让你的网络极速狂飙,796,1,1,0
160,html body text form div div div li a  ,无线网卡玩廉价互联 网络连接来便利共享,804,1,1,0
161,html body text form div div div  ,文章评论,811,0,1,0
162,html body text form div div div div li a  ,#,822,1,0,0
163,html body text form div div div div li  ,re: 靠你妈的毛欺负女孩子劳资毛不要叫劳资知道你是谁 OK 					,825,1,1,0
164,html body text form div div div div  ,我日你全家的 抢歼女的 劳资毛 靠~~~~~~~~~~~~~~~~~~~~~~~~~~ 劳资说的没一 句 没理由的,830,1,1,0
165,html body text form div div div div a font  ,靠你全家的 欺负女的,836,1,1,0
166,html body text form div div div div  ,| 2005-08-22 02:22,837,1,1,0
167,html body text form div div div div li a  ,#,843,1,1,0
168,html body text form div div div div li  ,re: 13岁女孩辍学后生下女婴(附图) 					,846,1,1,0
169,html body text form div div div div  ,恶心！！！,851,1,1,0
170,html body text form div div div div a font  ,33,857,1,1,0
171,html body text form div div div div  ,| 2005-08-26 17:43,858,1,1,0
172,html body text form div div div div li a  ,#,864,1,1,0
173,html body text form div div div div li  ,re: 13岁女孩辍学后生下女婴(附图) 					,867,1,1,0
174,html body text form div div div div  ,我觉得这是一件很重大的犯罪事件.需要严厉地惩罚.同时要更加地宣传伦理.,872,1,1,0
175,html body text form div div div div a font  ,标,878,1,1,0
176,html body text form div div div div  ,| 2005-09-13 22:38,879,1,1,0
177,html body text form div div div  ,发表评论,885,0,1,0
178,html body text form div div div table tr td  ,标题,897,1,0,0
179,html body text form div div div table tr td span  ,*,903,1,1,0
180,html body text form div div div table tr td  ,				,906,1,1,0
181,html body text form div div div table tr td  ,姓名,912,1,1,0
182,html body text form div div div table tr td span  ,*,918,1,1,0
183,html body text form div div div table tr td  ,				,921,1,1,0
184,html body text form div div div table tr td  ,主页,927,0,1,0
185,html body text form div div div table tr td  ,内容,939,1,0,0
186,html body text form div div div table tr td span  ,*,941,1,1,0
187,html body text form div div div table tr td  ,				,942,0,1,0
188,html body text form div div div table tr td table tr td  ,验证码:,961,1,0,0
189,html body text form div div div table tr td table tr td span  ,*,967,1,1,0
190,html body text form div div div table tr td table tr td  ,							 							,971,0,1,0
191,html body text form div div div table tr td  ,				 				 				 				,991,1,0,0
192,html body text form div div div table tr td  ,请您注意：遵守国家有关法律、法规，尊重网上道德，承担一切因您的行为而直接或间接引起的法律责任。 天极网拥有管理笔名和留言的一切权利。,999,0,1,0
193,html body text form div  ,	版权声明：天极是本Blog托管服务提供商。如本文牵涉版权问题，天极不承担相关责任，请版权拥有者直接与文章作者联系解决。,1013,1,0,0
194,html body text form div  ,	Powered by: 	,1015,1,1,0
195,html body text form div  ,	Copyright © 	zboygirl,1025,0,1,0
