,tag,content,counts,link_next,link_prev,label
45,html body text center table tr td table tr td a  ,首页,233,1,0,0
46,html body text center table tr td table tr td a  ,新闻,237,1,1,0
47,html body text center table tr td table tr td a  ,股市,241,1,1,0
48,html body text center table tr td table tr td a  ,观点与评论,245,1,1,0
49,html body text center table tr td table tr td a  ,基金,249,1,1,0
50,html body text center table tr td table tr td a  ,外汇,253,1,1,0
51,html body text center table tr td table tr td a  ,债券,257,1,1,0
52,html body text center table tr td table tr td a  ,银行,261,1,1,0
53,html body text center table tr td table tr td a  ,保险,265,1,1,0
54,html body text center table tr td table tr td a  ,教育,269,0,1,0
55,html body text center table tr td table tr td b  ,2004中国十大科技骗局 老中医绝食49天居首,307,0,0,1
56,html body text center table tr td table tr td  ,2005-01-06 08:13更新 来源：转载文章,318,1,0,0
57,html body text center table tr td table tr td  ,第,321,1,1,0
58,html body text center table tr td table tr td b  ,1,323,1,1,0
59,html body text center table tr td table tr td  ,页/共,324,1,1,0
60,html body text center table tr td table tr td b  ,1,326,1,1,0
61,html body text center table tr td table tr td  ,页 <>,327,0,1,0
62,html body text center table tr td table tr td a b  ,点击阅读更多精彩财经新闻,340,0,0,0
63,html body text center table tr td table tr td a  ,点击看大图,361,1,0,0
64,html body text center table tr td p  ,2004年3月20日至5月7日，来自四川泸州的个体老中医陈建民在四川省雅安市碧峰峡十几米高、昼夜温差高达100C以上的玻璃八卦房中，在只饮用矿泉水，不摄入其它任何营养性物质的情况下，仍然每天坚持学习工作达8小时以上，其间还在玻璃屋中与来自祖国各地的游客亲切见面，最终“成功禁食49天”。,367,1,1,1
65,html body text center table tr td p  ,这场和平年代的绝食秀因其活动意义的无聊和匪夷所思，引起广泛关注。主办方宣称，老中医禁食实践全程有人监控，当地甚至出动了七位公证员轮流值班，并出具公证书，证实其绝食过程“真实有效”。,371,1,1,1
66,html body text center table tr td p  ,这场绝食秀不光在挑战“生理极限”，也在挑战着人们的道德底线：对这种明显违反了科学常识混淆百姓理智的商业闹剧，是听之任之，还是揭竿而起紧追猛打？,375,1,1,1
67,html body text center table tr td p  ,以司马南和方舟子为代表的一批科技界人士，通过本报首先对这场绝食秀发出了明确质疑，指责不负责任的商业闹剧有违公序良俗。,379,1,1,1
68,html body text center table tr td p  ,2004年5月25日，中国科协常委会促进自然科学与社会科学联盟专门委员会对陈建民“绝食”事件发表意见：经考察，在四川雅安碧峰峡的“老中医”“绝食49天”的表演是以盈利为目的的商业炒作与宣传，没有科学意义。,383,1,1,1
69,html body text center table tr td p font  ,延伸阅读：,387,1,1,0
70,html body text center table tr td p font a  ,57岁小学肄业 广西骗子演绎25亿美元惊天骗局,389,1,1,0
71,html body text center table tr td p a  ,诱导高收费电话回电 警惕祝福短信成骗钱陷阱,394,1,1,0
72,html body text center table tr td p a  ,沪数起诈骗案：陌生人打电话要求汇款骗取资金,399,1,1,0
73,html body text center table tr td p a  ,湖南夫妻在广东珠海非法集资诈骗2亿元潜逃,404,1,1,0
74,html body text center table tr td p a  ,谎称领导人亲戚圈钱 “烟贩子”骗2亿后失踪,409,1,1,0
75,html body text center table tr td p  ,骗局之1,414,1,1,1
76,html body text center table tr td p  ,老中医绝食49天,418,1,1,1
77,html body text center table tr td p  ,老中医下战书：要到北京表演,422,1,1,1
78,html body text center table tr td p  ,通过四川媒体帮助，记者了解到了老中医陈建民本人的最新动向。老中医自称，去年3月20日开始禁食时体重为69公斤，到5月7日结束时，体重降至49公斤。7月1日回诊所正式上班。经医疗机构检查，各项生理指标正常。现在体重已恢复到69公斤。,426,1,1,1
79,html body text center table tr td p  ,不甘寂寞的他，要在新的“绝食”斗争中前进了。,430,1,1,1
80,html body text center table tr td p  ,“鉴于此次禁食所引发了许多争议”，日前，陈建民特别慎重地给中国科学院写了一封信，主要内容如下：,434,1,1,1
81,html body text center table tr td p  ,我在禁食期间，雅安市人民医院作了全程追踪的科学实验，但受实验设备和技术条件所限，一些重要的科学数据未能得到有效采集和保存。由于我的禁食实验远远超越了现有的科学记载所公认的人类禁食极限，对于在科学上进一步探求人类身体和生命奥秘具有重大价值。我愿意在贵单位这样的国内最权威单位的组织安排下，做只饮用矿泉水、不摄入任何营养物质，禁食49天的实验。,438,1,1,1
82,html body text center table tr td p  ,陈建民说：我国是熊猫的故乡，熊猫被发现和研究的过程，丰富了人类有关生物品类的知识，改写了前熊猫时代的生物学和物种学的历史。我本人的禁食经历作为生命科学不可多得的研究样本，如果能在中科院的领导下，得到完整的记录和研究，对于人类进一步认识生命的奥秘和推进人体科学的进步一定会作出具有世界意义的贡献。,442,1,1,1
83,html body text center table tr td p  ,“作为中国人，我愿意为国人在生命科学领域率先作出惠及全人类的科学研究成果贡献绵薄之力，在严格的实验室条件下，重复进行科学研究所需的禁食实验。”,446,1,1,1
84,html body text center table tr td p  ,专家点评,450,1,1,1
85,html body text center table tr td p  ,纪小龙(武警总医院病理室主任)：我想科学的核心应该是实事求是的，而他那种做法在医学上看来是十分可笑的！我们在实验室里培养细胞，也是要往培养皿里面加营养液的，否则过一段时间细胞就会干瘪死掉了。人体生命活动的基本单位是细胞。人体的细胞死亡了，人也就死亡。这是事实，无一例外。,454,1,1,1
86,html body text center table tr td p  ,骗局之2,458,1,1,1
87,html body text center table tr td p  ,英国《泰晤士报》2004年10月6日报道，一支分别来自日本和蒙古的联合考古队宣布：他们找到了成吉思汗“灵庙”。日本媒体则称：10月认为，如果此发现属实，或许就会成为21世纪最伟大的考古发现。,462,1,1,1
88,html body text center table tr td p  ,成吉思汗因为实行密葬，给后世留下未解之谜。随后得事态发展证实，这支考古队仅仅为了炒作，并没有真正找到成吉思汗陵。,466,1,1,1
89,html body text center table tr td p  ,中国蒙元史研究的权威人士、71岁的南京大学教授陈得芝先生指出，日蒙考古队其实不过在“炒冷饭”。“其实日蒙联合考古队只是找对了成吉思汗陵墓所在的大致区域，而这个区域，早在1925年就已经被前苏联专家确认过了。”国内专家认为，从已有的材料看，日本人挖掘的宫殿遗址并不是成吉思汗陵。蒙古科学院考古研究所学术秘书朝格特巴特尔也在蒙古媒体上辟谣：考古队没有发现成吉思汗陵。,470,1,1,1
90,html body text center table tr td p  ,发现成吉思汗墓,474,1,1,1
91,html body text center table tr td p  ,专家不主张打搅祖先亡灵,478,1,1,1
92,html body text center table tr td p  ,成吉思汗墓地真的是不解之谜吗？专家称并非如此。前不久在中央电视台热播的电视剧《成吉思汗》的编剧朱耀廷一直关注有关考古消息，他认为，虽然这次考古至今不了了之，但是成吉思汗墓还是留下了蛛丝马迹。比如，元代蒙古人的棺木是把橡木中间剖开，然后为了防止木材腐烂解体，用3到4根金箍箍上。还有武器，兵马骆驼遗骸等，都将是发现成吉思汗墓地的重要线索。,482,1,1,1
93,html body text center table tr td p  ,朱耀廷介绍说，按照蒙古族的传统，成吉思汗是“密葬”，不希望让后人发现，对于后人来讲，应该尊重祖先，而且蒙古族子孙也不希望成吉思汗墓被发掘。按照传统观念，蒙古人认为挖掘土地会带来坏运气。他认为，大规模的考古，已经违反了草原祭祀文化。,486,1,1,1
94,html body text center table tr td p  ,专家点评,490,1,1,1
95,html body text center table tr td p  ,潘照东(内蒙古社科院研究员)：现在日本炒作发现成陵是有背景的。再有一年多就是成吉思汗创汗800年，但是目前世界公认，只知道成吉思汗是在蒙古出生，其他的文物、遗迹几乎都在中国境内，确切记载的都没有，纪念活动显得比较空，“炒作这个事情，其实要借题发挥”。,494,1,1,1
96,html body text center table tr td p  ,骗局之3,498,1,1,1
97,html body text center table tr td p  ,干细胞美容：纯属概念炒作,502,1,1,1
98,html body text center table tr td p  ,干细胞是一种能够分化成其他细胞的细胞，该领域的研究国际上还处于初始阶段。但谁又曾想到，2004年上半年，在我国的广州和深圳，竟然有若干的干细胞产品已经成功面世。这些产品都声称，可以使人一下年轻10岁至15岁。,506,1,1,1
99,html body text center table tr td p  ,记者在采访过程中发现，其中吹得最为厉害的是一种叫“诺曼茜”(英文名N\'MAN-CYRA)的产品，该产品的资料上说，“诺曼茜”是美国青春再造国际医美研究中心研制，广州青春再造医学科技有限公司荣誉出品。,510,1,1,1
100,html body text center table tr td p  ,“青春再造国际医美研究中心，是美国联邦政府直属的总统御用医护唯一机构，是美国最具权威的生物基因研究机构之一，在上个世纪末人类基因组密码破译和基因图谱绘制这一重大全球科研项目中，担负了至关重要的角色，在全球基因研究领域一直居于领先地位”。而“诺曼茜”正是该机构“令人称羡的秘藏之一”。,514,1,1,1
101,html body text center table tr td p  ,除此以外，“诺曼茜”还吹嘘获得了一系列的大奖，什么国际医药卫生组织颁发的“特别贡献金奖”，什么欧共体评的“全球最畅销、最受欢迎美容保健品”金奖等等。值得一提的是，该产品还获得美国FDA批准认证，并且其全部产品由中国人民保险公司承保。,518,1,1,1
102,html body text center table tr td p  ,当时，记者委托学术打假的著名人士方舟子对这家所谓的美国机构进行调查，结果根本找不到“美国青春再造国际医美研究中心”的任何资料。美国不存在这样一家“总统御用医护唯一机构”，也没有这么一家机构参与人类基因组计划。美国FDA没有认证过这个产品，他们根本就不认证任何保健品。事实上，用google检索“N\'MAN-CYRA”，会发现有这个名称的网页只有24个，而且全部是推销该产品的中文网页。,522,1,1,1
103,html body text center table tr td p  ,一些厂家狂赚上千万,526,1,1,1
104,html body text center table tr td p  ,近日，记者回访了那位爆料的业内人士，他告诉记者，干细胞产品2003年中期开始出现，2004年初开始风靡市场，当时品牌超过20多个，据说，广东几家所谓的高科技公司因此而狂赚上千万元。但2004年下半年，随着媒体对此事的不断报道和揭露，大多数干细胞公司开始转型。目前国内市场上仍可以看到一些公司在做干细胞类产品，但大多数做的是羊胎素、人胎素、活细胞、HGH等，其中有一部分是正规经营，但大多数仍在进行概念上的运作。过去出售干细胞产品的公司，目前大多仍在出售针剂注射类美容产品，但已经开始炒作别的概念了。,530,1,1,1
105,html body text center table tr td p  ,专家点评,534,1,1,1
106,html body text center table tr td p  ,翟中和(院士、我国细胞研究领域前辈)：干细胞研究是近年来的热点，但从现在来看，还只是处于基础研究阶段，目前也只是骨髓造血干细胞的移植用于临床。人们希望通过干细胞的研究来抗衰老，但也只是一种梦想，离现实还非常遥远，现在还没有证据说明科学在这方面有所突破。人的衰老是不可挽回的、不能被逆转的、很自然的规律，“能让人年轻10-15岁”，根本不值得相信。,538,1,1,1
107,html body text center table tr td p  ,骗局之4,542,1,1,1
108,html body text center table tr td p  ,软体飞机：其实是假新闻,546,1,1,1
109,html body text center table tr td p  ,2004年11月15日，记者从中国新闻网科教频道注意到一则题为《中国科学家研制出“软体飞机”造价不到十万元》的消息。该消息称，河南师范大学高级工程师张丙炎自1993年起，历时11年研制出新型“软体飞机”。该飞机采用特殊的高强度纤维面料，除发动机和机架外，没有任何硬质的金属材料，故称“软体飞机”。飞机最高时速近200公里，可以在20米长的道路上起降，其最大的特点是质轻、结实、防碰，非常安全。,550,1,1,1
110,html body text center table tr td p  ,经记者查实，这则新闻的主角张丙炎并不是河南师大的教师，而是新乡市某单位的一位科技管理干部，平时爱鼓捣点小发明，现已退休。,554,1,1,1
111,html body text center table tr td p  ,一位已退休的科技管理干部竟然鼓捣出了如此先进的发明，确实有点不可思议。带着种种疑问，记者专程走访了我国著名飞行器设计专家胡继忠先生。胡先生看完这则报道后当即肯定地说，制造出这样的飞机是根本不可能的。,558,1,1,1
112,html body text center table tr td p  ,专家点评,562,1,1,1
113,html body text center table tr td p  ,胡继忠(我国著名飞行器设计专家、北京航天航空大学教授)：作为记者，在采写新闻时应该做一些基本的求证工作，尽量避免给不符合实际的东西做宣传、造声势。就这个案例来讲，记者至少应该追问采访对象有没有图纸，有没有试飞录像。,566,1,1,1
114,html body text center table tr td p  ,假新闻如此产生,570,1,1,1
115,html body text center table tr td p  ,近日，记者与河南师大联系时，河南师大宣传部向记者提供线索说，是《平原晚报》最先刊登此消息。该报早在11月12日便已经刊出此消息，其题目为《河南师大高工想造“软体飞机”》，采写人为该报记者李青春。这则消息被权威媒体的记者“改写”后才引起了众多媒体的注意。由《河南师大高工想造“软体飞机”》到《中国科学家研制出“软体飞机”造价不到十万元》，从标题的变动，我们即可看出这位记者做的“改动”有多么大胆。,574,1,1,1
116,html body text center table tr td p  ,几天前，记者终于与中国新闻网《中国科学家研制出“软体飞机”造价不到十万元》这则消息的采写者、中国新闻社河南分社记者史宝银取得了联系。记者第一次跟他联系时，他说他采访了张丙炎本人，并称他们很熟；第二次跟他联系时，他又说他是看到《平原晚报》刊出的消息后写的，并称当时虽然未与张丙炎本人取得联系，但是联系到了他的家属。,578,1,1,1
117,html body text center table tr td p  ,骗局之5,582,1,1,1
118,html body text center table tr td p  ,人体增高：骗术愈演愈烈,586,1,1,1
119,html body text center table tr td p  ,2004年春节后，各类增高类保健品的广告频频在几家媒体上出现，其来势之猛，宣传力度之大，令人叹服。其中，吹嘘得最为悬妙的是一种叫“高乐美1+1”的保健食品。该产品的广告语这样写道：“科学多长10厘米不再是梦想！—————‘高乐美’1+1风靡京城现象揭秘”、“130元就长高，没有效果谁敢验证？”,590,1,1,1
120,html body text center table tr td p  ,2月4日上午，记者暗访高乐美设在王府井的咨询机构，暗访的结果让记者大吃一惊。记者已经30岁，但被这里的专家告知，竟然还可再长几厘米。,594,1,1,1
121,html body text center table tr td p  ,在其后的调查中，记者了解到，“高乐美”的产品只是两种非常普通的保健食品，分别为“高乐美1+1神兴牌格苓梅口服液”和“昌盛龙牌蛇骨钙胶囊”，根本不是同一单位研制生产，该组合式产品本身无卫生部批准文号。“高乐美”现场用于拍摄手部骨龄像的“医用诊断X光机”，未经卫生行政部门批准。,598,1,1,1
122,html body text center table tr td p  ,专家点评,602,1,1,1
123,html body text center table tr td p  ,张宝慧(为国家运动员进行身高预测的运动医学专家)：孩子的生长是一个连续的、复杂的动态过程，现在还没有一种药说每个孩子吃了都能长高。大多数家长对增高知识都不甚了解，许多人都抱着试试看的心理，这样就给一些不法厂商提供了可乘之机。,606,1,1,1
124,html body text center table tr td p  ,厂家已悄悄溜走,610,1,1,1
125,html body text center table tr td p  ,本报文章刊出后，读者反响强烈，接连几天，报社的热线不断，许多读者打电话到报社反映情况。一位家住西城区的延先生向记者反映，他向“高乐美”要求退货时，“高乐美”的人声称，他们已经买通了记者，下一步还要大力宣传。,614,1,1,1
126,html body text center table tr td p  ,果不其然，在以后的几天里，某家媒体上，“高乐美”的半版广告依然赫然出现。但大约一周后，卫生部相关机构打电话到本报，向记者了解“高乐美”的有关情况。此后，便很难再看到该产品的广告面世。2004年年底，记者再次前往王府井，寻找“高乐美”的咨询机构，那里的门卫告诉记者，半年多以前他们就搬走了。,618,1,1,1
127,html body text center table tr td p  ,骗局之6,622,1,1,1
128,html body text center table tr td p  ,永动机神话,626,1,1,1
129,html body text center table tr td p  ,曾经销声匿迹很长时间的永动机神话再度在去年出现。,630,1,1,1
130,html body text center table tr td p  ,梁星人，号称永动机发明人。其所在的海南星人永动机发电厂有限公司称，将建设装机总容量300万KW的宇宙引力能发电厂及年产10万辆宇宙引力能小轿车厂项目。,634,1,1,1
131,html body text center table tr td p  ,据报道，海南星人永动机发电厂是“当今世界独一无二，独家建设，独家经营。其廉价的电力资源，可以与任何一家电力企业竞争，会永远处于不败之地”，“永动发电机结构简单，原理深奥，造价不高，但高科技含量达100%”。,638,1,1,1
132,html body text center table tr td p  ,梁星人博士自豪地称：他发明的永动机不仅推翻了西方科学“作茧自缚”的所谓《能量守恒定律》，还揭开了《爱因斯坦对宇宙基本力场之谜》的奥秘，并且还自创了《“反重力”原理及其实用技术》：将永恒使地球永动的“加速引力”———任何宇宙引力能功率的大小，均可无穷尽、无穷大地加以人为的自由调配。,642,1,1,1
133,html body text center table tr td p  ,千万别把他当成神经病人。在2004年岁末，梁星人还郑重其事筹备于12月27日在珠海度假村酒店千禧宫举办“永动机问世全球性新闻发布会”。而且发布会打算邀请的与会人物也足以吓坏小市民，包括：安南、布什、克里、小泉、阿罗约、普京、布莱尔……都是梁星人的邀请对象。,646,1,1,1
134,html body text center table tr td p  ,"不过总有人对这套把戏上当。陷得最深的当属河南南街村的领头人王宏斌，据报道，南街村为研究永动机发电项目投入的2000多万元全部打了水漂,结果电没有发出来，骗子也失踪了。",650,1,1,1
135,html body text center table tr td p  ,公安立案侦查“永动机”,654,1,1,1
136,html body text center table tr td p  ,梁星人依旧不露面,658,1,1,1
137,html body text center table tr td p  ,果真有永动机，所有的加油站都可以歇业了；核电站也是多此一举！这样划时代的伟大发明，给发明者梁星人颁10个诺贝尔奖也嫌少。,662,1,1,1
138,html body text center table tr td p  ,"据央视报道，在中国专利信息网上，梁博士在为自己发明的宇宙引力能汽车申请专利，某些网站的这个专利申请号已经被称为专利号,好像这个发明已经获得了专利授权。但据国家知识产权局专利局人士介绍：根据国家专利法，永动机不具备实用性，所以没有一件永动机发明获得过国家专利授权。",666,1,1,1
139,html body text center table tr td p  ,"根据梁博士在专利申报材料上留下的通讯地址：河南省郑州市二七区齐礼阎乡张魏寨东街167号，去寻找梁博士本人，结果是“查无此人”。而海南星人永动机发电厂有限公司的人士称：梁博士现在是国家重点保护对象，“美国现在到处在找他,不许他(把永动机)带回中国来，美国到处在找他，找他追杀”。",670,1,1,1
140,html body text center table tr td p  ,梁星人自称祖籍广东梅县，出生于马来西亚，留学美国，通晓八种语言，获美国核物理哲学博士及经济学博士学位，现为新加坡华人。梁星人称：“10多年前，我因为拒绝将我所发明创造的空前绝后的‘宇宙引力能永动机’的最尖端的绝密技术献给某国，已成为该国石油大亨们密谋追杀的对象而九死一生逃出该国！”,674,1,1,1
141,html body text center table tr td p  ,———这语气相当耳熟。对了，是《大话西游》里的周星驰！,678,1,1,1
142,html body text center table tr td p  ,专家点评,682,1,1,1
143,html body text center table tr td p  ,郭正谊(中国科普研究所研究员)：所谓的“永动机”违背了起码的物理学知识，科学原理已经证明了永动机是不可能造出来的，但仍然有许多人继续着永动机的幻想和实践。目前从事所谓的“永动机”研究的人主要分为两类：一类是痴迷者，不懂科学非要做永动机，结果有的把家产都给搭上了，当然永远做不成。另一类人则是纯粹为了骗钱而制造噱头。,686,1,1,1
144,html body text center table tr td p  ,骗局之7,690,1,1,1
145,html body text center table tr td p  ,中国人获诺贝尔贡献奖,694,1,1,1
146,html body text center table tr td p  ,幸福来得太突然：中国人居然喜获“诺贝尔贡献奖”。据报道，2004年11月30日，为期3天的第42届世界传统医学会议在斯里兰卡首都科伦坡落下帷幕，在这次大会上，北京某神经学研究院院长、山西某中医专科医院董事长等5名中国人获得了大会颁发的诺贝尔贡献奖，另有四川某医药医学烫伤研究所所长高某等二人获得了传统医药金鸡纳奖。,698,1,1,1
147,html body text center table tr td p  ,该消息由国内一家权威媒体报道，并被多家媒体转载，引发强烈民族自豪感。因为，“这可能是中国人104年来首次获得诺贝尔奖项”。,702,1,1,1
148,html body text center table tr td p  ,"《天府早报》报道，12月16日，“诺贝尔贡献奖”获得者高某在都江堰市举行了一场获奖汇报会。但是据媒体后来证实，“诺贝尔贡献奖”获得者高某，迄今为止还没获得国内医师资格证,但他在会上称，他获得国际医师注册，并被联合国国际交流医科大学授予博士学位。",706,1,1,1
149,html body text center table tr td p  ,相继，《山西晚报》报道称，12月18日上午，山西太原市政协召开“信息通报会”，专门介绍太原中医杨某因为在治疗癫痫病、风湿病方面的突出贡献，获得了国际传统医学领域的最高奖—————诺贝尔贡献奖。,710,1,1,1
150,html body text center table tr td p  ,事实证明：正如同“尤里卡金奖”一样，所谓“诺贝尔贡献奖”，只要交钱就能拿到。中国人又被中国人骗了一回。值得深思的是，国际上的这些奖项多是“草台班子”颁发的“野鸡”奖，这类奖项格外青睐咱们中国人，中国人也特别容易拿到这些奖。原因无外乎咱们的传统文化中一直是崇敬甚至是害怕所谓的“权威”，名头越大越容易唬人。一部分人也是利用了人们的这种心理，拉虎皮做大旗，谋名牟利。,714,1,1,1
151,html body text center table tr td p  ,“诺贝尔贡献奖”系人为炮制,718,1,1,1
152,html body text center table tr td p  ,拿奖只需要交8万元,722,1,1,1
153,html body text center table tr td p  ,据《新京报》报道，“不仅没听说有中国人获‘诺贝尔贡献奖’，而且连外国人也没人得这个奖。”2004年12月22日，中国中医研究院科技合作中心主任黄明达表示。在第42届世界传统医学会议期间，他也曾前往参会，“这些奖是有人炮制出来的”。,726,1,1,1
154,html body text center table tr td p  ,国家中医药管理局的官员也称，没有听说过有“诺贝尔贡献奖”、“传统医药金鸡纳奖”、“传统医学终身成就奖”等国际性奖项。,730,1,1,1
155,html body text center table tr td p  ,与此同时，一份以国医专业委员会的名义向“第42届世界传统医学会议”参会者发出的费用清单，终于将获奖内幕曝光天下：“基本费用”一栏有“报名费、会议注册费和往返机票及食宿费用”，分别收取1800元、2500元和5500元人民币；而在其他费用一栏则写着“功勋奖注册费2900元”、“人类医学终身成就奖4560元”、“金鸡纳奖注册费4560元”、“医学博士学位注册费3万元”、“联合国皇家医师国际注册费3万元”。清单上还称“凡获得以上大学奖项及医学博士学位、皇家传统医学执业医生国际注册的医学专家(注：共交86560元)，将获得诺贝尔医学贡献奖(后改名叫诺贝尔贡献奖)”。,734,1,1,1
156,html body text center table tr td p  ,专家点评,738,1,1,1
157,html body text center table tr td p  ,方舟子：“世界传统医学会议”的准确称呼不是“世界选择性医学会议”，而是“世界另类医学大会”。这是一个世界各地的江湖医生的聚会，主办者为位于斯里兰卡的“补充医学开放国际大学”。到了中国，该大学的名称却变成了吓死人的“联合国国际交流医科大学”，听上去好像是隶属联合国的组织似的，正是江湖把戏。联合国只有一所大学，名称就叫“联合国大学”。,742,1,1,1
158,html body text center table tr td p  ,骗局之8,746,1,1,1
159,html body text center table tr td p  ,中学课本《悲壮的两小时》,750,1,1,1
160,html body text center table tr td p  ,据了解，入选到人民教育出版社新版的中学初中语文教材第五册的课文《悲壮的两小时》来自《读者》1995年第2期，原标题为《宇航员之死》。,754,1,1,1
161,html body text center table tr td p  ,一位署名京城孤魂的网友撰文《饶过孩子们吧！中学语文课本上的弥天大谎》指出，此文“是三流地摊文人所编造、彻头彻尾凭空捏造、无科学根据的大谎言！”共有5处硬伤。科普作家叶永烈等人逐一证实了他的观点：,758,1,1,1
162,html body text center table tr td p  ,其一：联盟1号宇宙飞船是在莫斯科时间1967年4月23日凌晨3：35升空的，而非1967年8月23日。,762,1,1,1
163,html body text center table tr td p  ,其二：联盟1号的飞行是冷战期间前苏联为与美国竞争登月项目而进行的绝密行动。对于其坠毁事件根本不可能现场电视直播。,766,1,1,1
164,html body text center table tr td p  ,其三：根据飞船返回大气层的速度(每秒7000米左右)进行计算，飞船进入大气层后到达地面所需时间只有十几分钟而非两个小时。,770,1,1,1
165,html body text center table tr td p  ,其四：《悲》文说科马洛夫向领导的汇报持续了70分钟。而飞船与地面的联系受地面接收站控制范围限制，根本无法进行所谓的70分钟“汇报”。,774,1,1,1
166,html body text center table tr td p  ,其五：《悲》文中科马洛夫告诉女儿“‘联盟1号’今天发生的一切，就因为地面检查时，忽略了一个小数点”。事实是，“像航天器这样的高科技产物，经历了无数精英头脑的缜密设计和实验，任何数据不知要计算多少遍，才能发射上天。无论什么地方发生了故障，绝不是短时间之内就能查出原因的。”,778,1,1,1
167,html body text center table tr td p  ,专家点评,782,1,1,1
168,html body text center table tr td p  ,叶永烈(著名科普作家)：许多错误其实只要稍具科学常识就可以发现。种种证据表明，《悲壮的两小时》确实是一篇不切实际的编造文章。,786,1,1,1
169,html body text center table tr td p  ,“当宇宙飞船返回大气层后”要花费两小时才落到地面，违反常识；还有，这两小时之内，那位宇航员怎么能够与地面一直保持通话，也不合常识。应该立即从中学语文教材删去《悲壮的两小时》。,790,1,1,1
170,html body text center table tr td p  ,科马洛夫讲到这里，看了看表还有7分钟。他毅然和女儿挥挥手，面向全国的电视观众：“同胞们，请允许我在这茫茫太空中与你们告别……再见了!”“请与我一起喊———人民万岁!科学万岁!”,794,1,1,1
171,html body text center table tr td p  ,以上引自新版中学初中语文教材第五册里一篇极为煽情的课文《悲壮的两小时》(以下简称《悲》)。,798,1,1,1
